index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
1129,External Migration & Visitors_2.5,AUDCHF,3,0.5566666666666666,62.2,46.1,[24.4 37.8],[19.1 27. ],[11.  20.6],[ 7.  10.3],[13.4 26.6],[12.2 20.2],[ 70.1 119.8],[61.1 99.3],[ 83.1 140.3],[104.9 161.5],"(array([ 81.6, 120.9]),)","(array([ 74.5, 112.9]),)","(array([4.3, 9.5]),)","(array([2.4, 3.7]),)","(array([2.5, 6. ]),)","(array([1.1, 2.2]),)"
1130,External Migration & Visitors_3,AUDCHF,3,0.9,69.9,48.1,[27.3 42.6],[20.4 27.7],[11.3 20.9],[ 7.1 10.5],[16.  32.2],[13.3 21.2],[ 81.9 141.4],[ 67.8 117.4],[ 99.4 164.4],[111.2 172.9],"(array([ 93.4, 141.2]),)","(array([ 87.5, 135.2]),)","(array([4.2, 9.4]),)","(array([2.4, 3.7]),)","(array([2.4, 5.8]),)","(array([1.1, 2.2]),)"
1131,External Migration & Visitors_3.5,AUDCHF,4,0.665,75.1,53.7,[29.5 45.6],[23.2 30.5],[12.3 22.5],[ 9.  14.3],[17.3 34.5],[14.2 22.1],[ 96.5 167. ],[ 90.7 159.7],[113.7 186.8],[141.  209.7],"(array([108.7, 160. ]),)","(array([130.4, 181.6]),)","(array([4.2, 9.4]),)","(array([2.4, 3.7]),)","(array([2.4, 5.8]),)","(array([1.1, 2.2]),)"
1132,External Migration & Visitors_4,AUDCHF,4,0.6825,83.5,57.400000000000006,[32.9 50.6],[25.2 32.2],[13.9 26.3],[ 9.4 15.1],[19.1 37.4],[15.7 24.1],[118.1 202.4],[103.3 186.2],[133.8 213.4],[152.  231.4],"(array([125.1, 186.9]),)","(array([145.7, 203.3]),)","(array([4.3, 9.4]),)","(array([2.4, 3.7]),)","(array([2.4, 5.9]),)","(array([1.1, 2.2]),)"
1133,FPI (MoM)_0.5,AUDCHF,3,0.56,30.9,29.1,[10.4 20.5],[10.  19.1],[5.  9.4],[ 6. 12.],[ 5.4 13.9],[4.  9.6],[12.5 23.3],[14.7 25. ],[ 9.9 20.4],[12.8 20.5],"(array([15.6, 23.5]),)","(array([11.7, 17.8]),)","(array([3.2, 5.9]),)","(array([2.9, 5.3]),)","(array([1.8, 3.7]),)","(array([1.6, 3.6]),)"
1134,FPI (MoM)_1,AUDCHF,3,0.5833333333333334,44.0,35.5,[15. 29.],[12.8 22.7],[ 7.8 17. ],[ 8.  15.3],[ 7.2 16.7],[ 4.7 10.3],[28.7 49. ],[35.6 50.4],[25.  46.5],[24.3 42.3],"(array([30.1, 46. ]),)","(array([23.4, 38.2]),)","(array([3.1, 5.9]),)","(array([2.9, 5.3]),)","(array([1.7, 3.6]),)","(array([1.6, 3.6]),)"
1135,FPI (MoM)_1.5,AUDCHF,2,0.87,51.3,41.2,[18.2 33.1],[16.1 25.1],[ 9.4 20.2],[ 9.3 16.5],[ 8.8 19. ],[ 6.8 13.4],[50.4 81.5],[53.3 80.9],[39.4 72.7],[34.7 67.7],"(array([52.3, 75.6]),)","(array([51.5, 74.8]),)","(array([3.1, 5.9]),)","(array([2.9, 5.3]),)","(array([1.7, 3.6]),)","(array([1.6, 3.6]),)"
1136,FPI (MoM)_2,AUDCHF,2,0.875,61.3,49.6,[22.4 38.9],[20.2 29.4],[11.3 23.6],[10.6 18.6],[11. 23.],[ 9.6 17.5],[ 65.4 104.9],[61.8 97.9],[53.9 96.5],[54.7 99.3],"(array([65. , 95.4]),)","(array([67.5, 95.4]),)","(array([3.1, 6. ]),)","(array([2.9, 5.3]),)","(array([1.8, 3.7]),)","(array([1.6, 3.6]),)"
1137,FPI (MoM)_2.5,AUDCHF,2,0.825,66.5,55.2,[24.8 41.7],[22.5 32.7],[12.5 25.1],[12.2 21.6],[12.3 24.8],[10.3 18.6],[ 80.1 127.4],[ 84.6 125.7],[ 69.6 122.6],[ 62.7 113.1],"(array([ 74.9, 112. ]),)","(array([63.2, 99.8]),)","(array([3.1, 6. ]),)","(array([2.9, 5.3]),)","(array([1.8, 3.7]),)","(array([1.6, 3.6]),)"
1138,FPI (MoM)_3,AUDCHF,2,0.925,74.3,57.7,[28.3 46. ],[23.9 33.8],[14.  27.4],[12.5 22.5],[14.3 27.7],[11.4 20.5],[ 96.9 156. ],[ 90.9 136.3],[ 87.3 151.4],[ 74.2 138.8],"(array([ 91. , 137.7]),)","(array([ 81.1, 130. ]),)","(array([3.1, 6. ]),)","(array([2.9, 5.3]),)","(array([1.8, 3.7]),)","(array([1.6, 3.6]),)"
1139,FPI (MoM)_3.5,AUDCHF,3,0.5566666666666666,79.2,62.7,[30.6 48.6],[26.2 36.5],[15.3 28.9],[13.9 23.7],[15.3 29.8],[12.3 22.3],[110.5 177.8],[105.5 169.5],[ 99.9 172.8],[ 98.2 180.1],"(array([108.7, 162.1]),)","(array([111.5, 159. ]),)","(array([3.1, 5.9]),)","(array([2.9, 5.3]),)","(array([1.7, 3.6]),)","(array([1.6, 3.6]),)"
1140,FPI (MoM)_4,AUDCHF,3,0.9066666666666666,83.80000000000001,65.0,[32.7 51.1],[27.4 37.6],[16.2 30.1],[14.7 24.6],[16.5 32. ],[12.7 23.7],[119.4 195.1],[120.2 198. ],[113.4 196.7],[100.2 185. ],"(array([121.6, 183.6]),)","(array([113.7, 171.8]),)","(array([3.1, 5.9]),)","(array([2.9, 5.3]),)","(array([1.7, 3.6]),)","(array([1.6, 3.6]),)"
1141,GDP_0.5,AUDCHF,3,0.84,34.5,29.3,[13.1 21.4],[10.7 18.6],[ 6.4 12.7],[4.  8.2],[ 6.8 13.7],[ 6.7 13.6],[ 8.3 19.4],[ 6.9 18. ],[ 9.8 20.5],[16.5 26.6],"(array([14.9, 23.7]),)","(array([18.6, 26.7]),)","(array([5.3, 9.7]),)","(array([3.2, 4.8]),)","(array([2.3, 5.5]),)","(array([1.3, 2.3]),)"
1142,GDP_1,AUDCHF,3,0.72,40.3,35.7,[15.3 25. ],[12.9 22.8],[ 7.3 14. ],[4.5 8.5],[ 7.9 16.5],[ 8.4 17.9],[23.3 46.2],[21.1 43.1],[16.6 36.1],[25.2 44.9],"(array([27.8, 45.3]),)","(array([28.8, 44.8]),)","(array([5.4, 9.9]),)","(array([3.2, 4.8]),)","(array([2.3, 5.6]),)","(array([1.3, 2.3]),)"
1143,GDP_1.5,AUDCHF,2,0.905,49.3,49.7,[19.  30.3],[18.2 31.5],[ 9.7 18.1],[ 8.8 15.8],[ 9.3 18.4],[ 9.4 18.8],[47.1 82.7],[52.2 87.6],[35.3 71.2],[38.2 72.4],"(array([58.4, 81.9]),)","(array([58.2, 80.3]),)","(array([5.3, 9.8]),)","(array([3.2, 4.8]),)","(array([2.3, 5.7]),)","(array([1.3, 2.3]),)"
1144,GDP_2,AUDCHF,2,0.79,56.2,62.2,[22.4 33.8],[25.  37.2],[11.9 21.5],[14.3 24.1],[10.5 19.8],[10.7 20.6],[ 60.6 105.1],[ 75.6 119.3],[47.3 91.7],[44.  86.7],"(array([ 75.5, 104.7]),)","(array([ 87.4, 107.4]),)","(array([ 5.3, 10. ]),)","(array([3.2, 4.8]),)","(array([2.3, 5.8]),)","(array([1.3, 2.3]),)"
1145,GDP_2.5,AUDCHF,2,0.95,68.9,84.5,[26.5 42.4],[30.8 53.7],[12.7 22.9],[15. 26.],[13.8 27.4],[15.8 35.9],[ 69.9 122.9],[ 88.2 143. ],[ 79.7 137.2],[ 68.7 125.8],"(array([ 90.5, 127.8]),)","(array([102.4, 127.7]),)","(array([ 5.3, 10. ]),)","(array([3.2, 4.8]),)","(array([2.4, 5.8]),)","(array([1.5, 2.3]),)"
1146,GDP_3,AUDCHF,2,0.785,84.5,111.9,[32.3 52.2],[40.3 71.6],[14.9 25.8],[17.7 27.6],[17.4 36.4],[22.6 53.7],[ 84.4 147.3],[102.2 162.1],[ 96.  164.4],[ 82.2 153.9],"(array([111.2, 154.9]),)","(array([115.7, 152.2]),)","(array([ 5.3, 10. ]),)","(array([3.2, 4.8]),)","(array([2.4, 5.8]),)","(array([1.5, 2.3]),)"
1147,GDP_3.5,AUDCHF,2,0.9,119.3,176.7,[39.5 79.8],[ 54.2 122.5],[16.8 28.9],[19.  28.8],[22.7 61.2],[ 35.2 102.8],[114.3 187.7],[124.8 195.1],[122.  196.2],[121.8 201.6],"(array([109.2, 162.6]),)","(array([109.5, 169.2]),)","(array([ 5.3, 10. ]),)","(array([3.2, 4.8]),)","(array([2.4, 5.8]),)","(array([1.5, 2.3]),)"
1148,GDP_4,AUDCHF,2,0.895,125.3,179.39999999999998,[42.7 82.6],[ 55.8 123.6],[17.3 29.4],[19.3 29.5],[25.4 64.1],[ 36.4 103.7],[117.6 195.3],[127.7 201.5],[133.4 218.2],[128.  214.5],"(array([121. , 180.5]),)","(array([118.5, 185.6]),)","(array([ 5.3, 10. ]),)","(array([3.2, 4.8]),)","(array([2.4, 5.8]),)","(array([1.5, 2.3]),)"
1149,GDP (YoY)_0.5,AUDCHF,3,0.85,31.2,29.3,[11.7 19.5],[10.7 18.6],[ 5.6 10.7],[4.  8.2],[ 6.2 13.1],[ 6.7 13.6],[ 8.1 19.7],[ 6.9 18. ],[ 9.5 20.3],[16.5 26.6],"(array([14.9, 24.1]),)","(array([18.6, 26.7]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1150,GDP (YoY)_1,AUDCHF,3,0.7333333333333333,37.8,35.7,[14.1 23.7],[12.9 22.8],[ 6.4 11.4],[4.5 8.5],[ 7.8 16.6],[ 8.4 17.9],[25.1 47.9],[21.1 43.1],[16.3 36.1],[25.2 44.9],"(array([28.3, 46.2]),)","(array([28.8, 44.8]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1151,GDP (YoY)_1.5,AUDCHF,2,0.91,45.7,49.7,[17.5 28.2],[18.2 31.5],[ 8.7 14.4],[ 8.8 15.8],[ 8.9 17.7],[ 9.4 18.8],[44.3 79.6],[52.2 87.6],[34.5 70.9],[38.2 72.4],"(array([55.3, 80.7]),)","(array([58.2, 80.3]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1152,GDP (YoY)_2,AUDCHF,2,0.84,55.6,62.2,[22.2 33.4],[25.  37.2],[12.1 20.8],[14.3 24.1],[10.1 19.4],[10.7 20.6],[ 62.6 108.6],[ 75.6 119.3],[44.9 90.8],[44.  86.7],"(array([ 77.9, 109.6]),)","(array([ 87.4, 107.4]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.7]),)","(array([1.3, 2.3]),)"
1153,GDP (YoY)_2.5,AUDCHF,2,0.96,69.8,84.5,[26.5 43.3],[30.8 53.7],[13.  22.3],[15. 26.],[13.5 28.1],[15.8 35.9],[ 71.2 124. ],[ 88.2 143. ],[ 72.9 130.2],[ 68.7 125.8],"(array([ 88.2, 123.6]),)","(array([102.4, 127.7]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1154,GDP (YoY)_3,AUDCHF,2,0.9,89.4,111.9,[33.7 55.7],[40.3 71.6],[15.9 26.1],[17.7 27.6],[17.8 39.1],[22.6 53.7],[ 89.6 153.3],[102.2 162.1],[ 94.3 166.2],[ 82.2 153.9],"(array([114.1, 158.1]),)","(array([115.7, 152.2]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1155,GDP (YoY)_3.5,AUDCHF,2,0.93,128.9,176.7,[41.6 87.3],[ 54.2 122.5],[18.1 29.8],[19.  28.8],[23.5 67.9],[ 35.2 102.8],[112.9 187.6],[124.8 195.1],[119.4 195.3],[121.8 201.6],"(array([108.4, 165.4]),)","(array([109.5, 169.2]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1156,GDP (YoY)_4,AUDCHF,2,0.93,131.7,179.39999999999998,[43.2 88.5],[ 55.8 123.6],[18.6 30.5],[19.3 29.5],[24.6 68.8],[ 36.4 103.7],[116.6 196.2],[127.7 201.5],[126.5 210.1],[128.  214.5],"(array([119.2, 182.8]),)","(array([118.5, 185.6]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1157,GDP Annual Average_0.5,AUDCHF,3,0.85,31.2,29.3,[11.7 19.5],[10.7 18.6],[ 5.6 10.7],[4.  8.2],[ 6.2 13.1],[ 6.7 13.6],[ 8.1 19.7],[ 6.9 18. ],[ 9.5 20.3],[16.5 26.6],"(array([14.9, 24.1]),)","(array([18.6, 26.7]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1158,GDP Annual Average_1,AUDCHF,3,0.7333333333333333,37.8,35.7,[14.1 23.7],[12.9 22.8],[ 6.4 11.4],[4.5 8.5],[ 7.8 16.6],[ 8.4 17.9],[25.1 47.9],[21.1 43.1],[16.3 36.1],[25.2 44.9],"(array([28.3, 46.2]),)","(array([28.8, 44.8]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1159,GDP Annual Average_1.5,AUDCHF,2,0.91,45.7,49.7,[17.5 28.2],[18.2 31.5],[ 8.7 14.4],[ 8.8 15.8],[ 8.9 17.7],[ 9.4 18.8],[44.3 79.6],[52.2 87.6],[34.5 70.9],[38.2 72.4],"(array([55.3, 80.7]),)","(array([58.2, 80.3]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1160,GDP Annual Average_2,AUDCHF,2,0.84,55.6,62.2,[22.2 33.4],[25.  37.2],[12.1 20.8],[14.3 24.1],[10.1 19.4],[10.7 20.6],[ 62.6 108.6],[ 75.6 119.3],[44.9 90.8],[44.  86.7],"(array([ 77.9, 109.6]),)","(array([ 87.4, 107.4]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.7]),)","(array([1.3, 2.3]),)"
1161,GDP Annual Average_2.5,AUDCHF,2,0.96,69.8,84.5,[26.5 43.3],[30.8 53.7],[13.  22.3],[15. 26.],[13.5 28.1],[15.8 35.9],[ 71.2 124. ],[ 88.2 143. ],[ 72.9 130.2],[ 68.7 125.8],"(array([ 88.2, 123.6]),)","(array([102.4, 127.7]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1162,GDP Annual Average_3,AUDCHF,2,0.9,89.4,111.9,[33.7 55.7],[40.3 71.6],[15.9 26.1],[17.7 27.6],[17.8 39.1],[22.6 53.7],[ 89.6 153.3],[102.2 162.1],[ 94.3 166.2],[ 82.2 153.9],"(array([114.1, 158.1]),)","(array([115.7, 152.2]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1163,GDP Annual Average_3.5,AUDCHF,2,0.93,128.9,176.7,[41.6 87.3],[ 54.2 122.5],[18.1 29.8],[19.  28.8],[23.5 67.9],[ 35.2 102.8],[112.9 187.6],[124.8 195.1],[119.4 195.3],[121.8 201.6],"(array([108.4, 165.4]),)","(array([109.5, 169.2]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1164,GDP Annual Average_4,AUDCHF,2,0.93,131.7,179.39999999999998,[43.2 88.5],[ 55.8 123.6],[18.6 30.5],[19.3 29.5],[24.6 68.8],[ 36.4 103.7],[116.6 196.2],[127.7 201.5],[126.5 210.1],[128.  214.5],"(array([119.2, 182.8]),)","(array([118.5, 185.6]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1165,GDP Expenditure_0.5,AUDCHF,3,0.85,31.2,29.3,[11.7 19.5],[10.7 18.6],[ 5.6 10.7],[4.  8.2],[ 6.2 13.1],[ 6.7 13.6],[ 8.1 19.7],[ 6.9 18. ],[ 9.5 20.3],[16.5 26.6],"(array([14.9, 24.1]),)","(array([18.6, 26.7]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1166,GDP Expenditure_1,AUDCHF,3,0.7333333333333333,37.8,35.7,[14.1 23.7],[12.9 22.8],[ 6.4 11.4],[4.5 8.5],[ 7.8 16.6],[ 8.4 17.9],[25.1 47.9],[21.1 43.1],[16.3 36.1],[25.2 44.9],"(array([28.3, 46.2]),)","(array([28.8, 44.8]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1167,GDP Expenditure_1.5,AUDCHF,2,0.91,45.7,49.7,[17.5 28.2],[18.2 31.5],[ 8.7 14.4],[ 8.8 15.8],[ 8.9 17.7],[ 9.4 18.8],[44.3 79.6],[52.2 87.6],[34.5 70.9],[38.2 72.4],"(array([55.3, 80.7]),)","(array([58.2, 80.3]),)","(array([5. , 9.2]),)","(array([3.2, 4.8]),)","(array([2.2, 5.6]),)","(array([1.3, 2.3]),)"
1168,GDP Expenditure_2,AUDCHF,2,0.84,55.6,62.2,[22.2 33.4],[25.  37.2],[12.1 20.8],[14.3 24.1],[10.1 19.4],[10.7 20.6],[ 62.6 108.6],[ 75.6 119.3],[44.9 90.8],[44.  86.7],"(array([ 77.9, 109.6]),)","(array([ 87.4, 107.4]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.7]),)","(array([1.3, 2.3]),)"
1169,GDP Expenditure_2.5,AUDCHF,2,0.96,69.8,84.5,[26.5 43.3],[30.8 53.7],[13.  22.3],[15. 26.],[13.5 28.1],[15.8 35.9],[ 71.2 124. ],[ 88.2 143. ],[ 72.9 130.2],[ 68.7 125.8],"(array([ 88.2, 123.6]),)","(array([102.4, 127.7]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1170,GDP Expenditure_3,AUDCHF,2,0.9,89.4,111.9,[33.7 55.7],[40.3 71.6],[15.9 26.1],[17.7 27.6],[17.8 39.1],[22.6 53.7],[ 89.6 153.3],[102.2 162.1],[ 94.3 166.2],[ 82.2 153.9],"(array([114.1, 158.1]),)","(array([115.7, 152.2]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1171,GDP Expenditure_3.5,AUDCHF,2,0.93,128.9,176.7,[41.6 87.3],[ 54.2 122.5],[18.1 29.8],[19.  28.8],[23.5 67.9],[ 35.2 102.8],[112.9 187.6],[124.8 195.1],[119.4 195.3],[121.8 201.6],"(array([108.4, 165.4]),)","(array([109.5, 169.2]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1172,GDP Expenditure_4,AUDCHF,2,0.93,131.7,179.39999999999998,[43.2 88.5],[ 55.8 123.6],[18.6 30.5],[19.3 29.5],[24.6 68.8],[ 36.4 103.7],[116.6 196.2],[127.7 201.5],[126.5 210.1],[128.  214.5],"(array([119.2, 182.8]),)","(array([118.5, 185.6]),)","(array([5.1, 9.4]),)","(array([3.2, 4.8]),)","(array([2.2, 5.8]),)","(array([1.5, 2.3]),)"
1173,GlobalDairyTrade Price Index_0.5,AUDCHF,4,0.83,30.200000000000003,38.3,[12.1 18.1],[15.9 22.4],[ 6.2 11.8],[ 8. 15.],[ 5.9 11.2],[ 7.9 14.6],[11.  23.5],[ 8.2 19.4],[10.  21.7],[12.9 24.8],"(array([18.3, 27.4]),)","(array([18.1, 28.1]),)","(array([4.4, 7.4]),)","(array([ 6.3, 12.2]),)","(array([2.2, 4.5]),)","(array([3.5, 7.6]),)"
1174,GlobalDairyTrade Price Index_1,AUDCHF,4,0.6875,39.1,43.2,[15.7 23.4],[18.4 24.8],[ 8.  14.6],[ 8.3 16.1],[ 7.7 15.1],[10.1 17.3],[24.  46.3],[14.7 34.5],[24.4 46.9],[26.  45.4],"(array([36.1, 52.1]),)","(array([32.2, 47.6]),)","(array([4.4, 7.2]),)","(array([ 6.4, 12.2]),)","(array([2.2, 4.4]),)","(array([3.4, 7.6]),)"
1175,GlobalDairyTrade Price Index_1.5,AUDCHF,3,0.91,45.2,44.5,[18.1 27.1],[19.1 25.4],[ 9.2 16.5],[ 8.7 16.3],[ 8.9 17.8],[10.4 18. ],[37.4 69.5],[26.3 52.3],[35.2 67.5],[38.8 70. ],"(array([52. , 74.2]),)","(array([46.2, 62.6]),)","(array([4.3, 6.8]),)","(array([ 6.5, 12.2]),)","(array([2.1, 3.9]),)","(array([3.5, 7.6]),)"
1176,GlobalDairyTrade Price Index_2,AUDCHF,2,0.865,50.1,57.8,[20.2 29.9],[23.3 34.5],[10.3 18.5],[11.3 23. ],[ 9.8 19.6],[12.1 23.6],[50.  92.9],[44.2 88.9],[45.7 88.6],[49.4 92.6],"(array([67.7, 99.5]),)","(array([ 71.5, 107.9]),)","(array([4.3, 6.9]),)","(array([ 6.5, 12.2]),)","(array([2.2, 4. ]),)","(array([3.5, 7.6]),)"
1177,GlobalDairyTrade Price Index_2.5,AUDCHF,3,0.8966666666666666,52.4,60.9,[21.2 31.2],[25.  35.9],[10.8 19.2],[11.7 23.3],[10.4 20.8],[13.4 25.7],[ 58.6 109.7],[ 56.2 107.9],[ 55.1 106.6],[ 62.  120.8],"(array([ 80.2, 118.2]),)","(array([ 90.7, 129.2]),)","(array([4.3, 7. ]),)","(array([ 6.5, 12.2]),)","(array([2.2, 4. ]),)","(array([3.5, 7.6]),)"
1178,GlobalDairyTrade Price Index_3,AUDCHF,3,0.74,56.3,62.7,[22.7 33.6],[25.9 36.8],[11.5 20.6],[12.  23.7],[11.2 22. ],[13.9 26.2],[ 71.4 134.8],[ 57.2 110.8],[ 72.  138.5],[ 77.7 141.3],"(array([ 99.7, 147.4]),)","(array([101.3, 139.7]),)","(array([4.3, 7. ]),)","(array([ 6.5, 12.2]),)","(array([2.2, 4.1]),)","(array([3.5, 7.6]),)"
1179,GlobalDairyTrade Price Index_3.5,AUDCHF,3,0.9166666666666666,59.5,65.2,[24.2 35.3],[27.3 37.9],[12.2 21.5],[13.  24.7],[11.9 23.2],[14.4 26.4],[ 88.5 166. ],[ 83.1 159.8],[ 85.4 161.7],[ 78.  142.1],"(array([119.8, 175. ]),)","(array([118.7, 158.7]),)","(array([4.3, 7. ]),)","(array([ 6.5, 12.2]),)","(array([2.2, 4.1]),)","(array([3.5, 7.6]),)"
1180,GlobalDairyTrade Price Index_4,AUDCHF,3,0.91,63.8,66.19999999999999,[25.9 37.9],[27.9 38.3],[12.9 22.5],[13.4 25.2],[13.  25.5],[14.5 26.5],[103.1 191.7],[ 94.7 184.8],[ 99.6 186.3],[ 86.6 163.5],"(array([138.6, 200.8]),)","(array([138.9, 198. ]),)","(array([4.3, 7. ]),)","(array([ 6.5, 12.2]),)","(array([2.2, 4.1]),)","(array([3.5, 7.6]),)"
1181,Government Monthly Debt_0.5,AUDCHF,2,0.89,40.7,24.6,[15.6 25.1],[ 9.4 15.2],[ 8.1 16.6],[3.1 5.6],[ 7.5 14. ],[ 6.2 13.1],[11.7 23.1],[12.2 24.2],[ 9.5 22.5],[ 7.1 19.4],"(array([20.7, 28.6]),)","(array([20.3, 29. ]),)","(array([ 6.1, 10.8]),)","(array([3.1, 4.4]),)","(array([3.4, 7. ]),)","(array([1.9, 3.1]),)"
1182,Government Monthly Debt_1,AUDCHF,2,0.795,50.6,33.6,[20.  30.6],[13.6 20. ],[10.3 19.2],[5.8 9.1],[ 9.6 18.5],[ 7.8 15. ],[22.4 42.9],[23.5 48.3],[21.  43.7],[25.1 47.7],"(array([33.7, 47.7]),)","(array([40.2, 52.2]),)","(array([ 6.2, 10.9]),)","(array([3. , 4.3]),)","(array([3.4, 7.1]),)","(array([1.7, 3. ]),)"
1183,Government Monthly Debt_1.5,AUDCHF,2,0.89,57.2,45.8,[23.1 34.1],[18.2 27.6],[12.2 21.5],[ 8.  12.9],[11.  20.5],[10.2 18.3],[37.7 68.5],[39.4 70.2],[35.  68.7],[55.5 87.4],"(array([48.1, 72.9]),)","(array([48.6, 76.2]),)","(array([ 6.2, 10.9]),)","(array([3. , 4.3]),)","(array([3.4, 7.1]),)","(array([1.7, 3. ]),)"
1184,Government Monthly Debt_2,AUDCHF,2,0.91,63.6,51.900000000000006,[26.2 37.4],[21.1 30.8],[13.7 24.2],[ 8.5 14. ],[12.5 22.8],[12.6 21.6],[54.6 99. ],[ 56.2 100.5],[52.8 96.5],[ 77.6 111.9],"(array([63.5, 96.2]),)","(array([64.5, 94.5]),)","(array([ 6.2, 10.9]),)","(array([3. , 4.3]),)","(array([3.4, 7.1]),)","(array([1.7, 3. ]),)"
1185,Government Monthly Debt_2.5,AUDCHF,2,0.825,73.0,62.2,[30.7 42.3],[25.2 37. ],[15.5 27.1],[ 9.6 15.7],[15.2 27.2],[15.6 27.9],[ 79.3 135.1],[ 83.2 135.5],[ 68.4 123.5],[ 88.3 133.8],"(array([ 86.8, 127.1]),)","(array([ 76.8, 114.7]),)","(array([ 6.2, 10.9]),)","(array([3. , 4.3]),)","(array([3.4, 7.1]),)","(array([1.7, 3. ]),)"
1186,Government Monthly Debt_3,AUDCHF,3,0.8933333333333333,82.69999999999999,70.69999999999999,[34.9 47.8],[29.4 41.3],[17.  29.1],[11.4 17.9],[17.9 32.8],[18. 31.],[100.5 164.3],[104.4 169.1],[ 85.2 151.1],[114.1 170.4],"(array([ 91.6, 140.5]),)","(array([ 71.2, 111.2]),)","(array([ 6.2, 10.9]),)","(array([3. , 4.3]),)","(array([3.4, 7.1]),)","(array([1.7, 3. ]),)"
1187,Government Monthly Debt_3.5,AUDCHF,3,0.86,89.4,74.6,[38.  51.4],[31.6 43. ],[18.4 30.8],[12.3 18.9],[19.6 35.9],[19.4 32.3],[111.2 182.9],[109.2 179.4],[ 94.2 170.5],[121.4 185. ],"(array([107.8, 161.2]),)","(array([ 83.2, 133.8]),)","(array([ 6.2, 10.9]),)","(array([3. , 4.3]),)","(array([3.4, 7.1]),)","(array([1.7, 3. ]),)"
1188,Government Monthly Debt_4,AUDCHF,3,0.8933333333333333,101.8,77.8,[42.3 59.5],[33.4 44.4],[21.  37.2],[14.  20.8],[21.3 39.8],[19.4 32.3],[130.5 211.4],[132.9 210.3],[121.2 205. ],[147.7 209.1],"(array([124.4, 185.9]),)","(array([105.3, 166.7]),)","(array([ 6.2, 10.9]),)","(array([3. , 4.3]),)","(array([3.4, 7.1]),)","(array([1.7, 3. ]),)"
1189,Imports_0.5,AUDCHF,3,0.5533333333333333,30.5,19.3,[11.1 19.4],[ 8.3 11. ],[ 6.  12.1],[4.5 7.8],[ 5.2 10.6],[3.8 5.7],[12.4 24.2],[12.7 24. ],[11.9 22.7],[13.3 22.4],"(array([17.5, 25.7]),)","(array([15.2, 23.7]),)","(array([3.8, 7.7]),)","(array([2.7, 4.3]),)","(array([2.2, 5.2]),)","(array([1.8, 3.3]),)"
