index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
1100,SNB Press Conference_2.5,CADCHF,2,0.9,791.3,775.3,[308.6 482.7],[295.1 480.2],[158.8 329.8],[172.6 368.7],[149.7 290.5],[122.5 244. ],[ 57.6 113.5],[ 75.2 133.3],[ 78.8 136.5],[ 87.5 148.1],"(array([ 94.7, 127.6]),)","(array([108.9, 134.7]),)","(array([ 64.7, 123.2]),)","(array([ 49.2, 105.8]),)","(array([39.7, 84.1]),)","(array([28.9, 69.6]),)"
1101,SNB Press Conference_3,CADCHF,2,0.865,856.5999999999999,841.4,[336.3 520.3],[329.1 512.3],[164.8 337.3],[180.4 376.6],[171.4 329.7],[148.7 277.9],[ 62.1 124.3],[ 77.8 139.6],[ 95.2 166. ],[103.2 177.6],"(array([115.6, 158.5]),)","(array([127.2, 158. ]),)","(array([ 64.7, 123.2]),)","(array([ 49.2, 105.8]),)","(array([39.7, 84.1]),)","(array([28.9, 69.6]),)"
1102,SNB Press Conference_3.5,CADCHF,2,0.75,908.6,901.1,[358.5 550.1],[353.2 547.9],[175.  355.6],[189.2 389.4],[183.5 356.9],[164.1 324.7],[ 72.9 145.3],[ 79.8 145.2],[101.7 179.3],[107.9 187.4],"(array([120.4, 174.2]),)","(array([133.9, 170.6]),)","(array([ 64.7, 123.2]),)","(array([ 49.2, 105.8]),)","(array([39.7, 84.1]),)","(array([28.9, 69.6]),)"
1103,SNB Press Conference_4,CADCHF,2,0.7,985.1,940.2,[391.8 593.3],[373.  567.2],[185.  360.3],[200.4 395. ],[206.7 389.3],[172.6 337.9],[107.  190.8],[118.  193.6],[140.  228.9],[130.8 219.6],"(array([138.2, 196.4]),)","(array([130.2, 175.6]),)","(array([ 64.7, 123.2]),)","(array([ 49.2, 105.8]),)","(array([39.7, 84.1]),)","(array([28.9, 69.6]),)"
1104,SNB Quarterly Bulletin_0.5,CADCHF,2,0.875,315.29999999999995,288.7,[134.2 181.1],[125.2 163.5],[ 62.8 111.9],[ 62.7 102. ],[ 71.5 123.3],[ 62.6 102.3],[ 8.3 19.9],[ 5.7 14.9],[11.6 24.5],[14.3 28.6],"(array([21.7, 29.2]),)","(array([22.7, 29.5]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1105,SNB Quarterly Bulletin_1,CADCHF,3,0.9466666666666668,460.1,431.3,[197.  263.1],[181.7 249.6],[ 98.6 169.9],[ 92.8 138.8],[ 98.4 170.1],[ 88.9 159.9],[29.5 54.8],[32.5 56.8],[28.4 53.2],[30.7 52.8],"(array([39. , 58.4]),)","(array([38.5, 57.4]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1106,SNB Quarterly Bulletin_1.5,CADCHF,2,0.93,528.0,540.8,[224. 304.],[221.4 319.4],[111.5 182.3],[108.2 157.6],[112.6 203.8],[113.2 218.7],[43.6 75.2],[44.2 75.1],[44.  76.1],[49.6 81.7],"(array([54.6, 76.9]),)","(array([53.7, 75.9]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1107,SNB Quarterly Bulletin_2,CADCHF,2,0.925,647.3,706.1,[265.8 381.5],[279.6 426.5],[126.6 204.8],[118.9 188.7],[139.1 266.2],[160.7 311.8],[ 55.8 100. ],[ 58.  101.7],[56.  98.8],[ 71.8 116.8],"(array([67.2, 97.4]),)","(array([ 67. , 100.1]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1108,SNB Quarterly Bulletin_2.5,CADCHF,2,0.915,746.0,755.6,[305.3 440.7],[300.3 455.3],[158.9 272.9],[139.7 240.5],[146.4 282.2],[160.7 311.8],[ 72.  128.5],[ 70.  122.7],[ 60.4 108.1],[ 71.8 116.8],"(array([ 83.3, 118.5]),)","(array([ 74.2, 104.8]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1109,SNB Quarterly Bulletin_3,CADCHF,2,0.96,792.7,771.7,[324.8 467.9],[310.3 461.4],[171.5 304.3],[140.9 244. ],[153.4 290.5],[169.4 321. ],[ 87.5 153.9],[ 74.2 132. ],[ 78.  138.7],[ 81.1 134.1],"(array([101.8, 148.3]),)","(array([ 87.6, 132.9]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1110,SNB Quarterly Bulletin_3.5,CADCHF,2,0.92,830.0,794.9,[342.4 487.6],[318.5 476.4],[181.9 316.5],[149.1 256.9],[160.5 302.6],[169.4 321. ],[ 99.2 176. ],[ 87.  155.3],[ 80.1 144.5],[ 81.1 134.1],"(array([109.4, 165.8]),)","(array([ 90.9, 135.4]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1111,SNB Quarterly Bulletin_4,CADCHF,2,0.875,900.1,824.3,[364.6 535.5],[329.7 494.6],[192.6 347. ],[155.3 273.1],[172.  337.1],[174.4 328.7],[106.  190.8],[ 92.7 168.8],[ 82.5 151.1],[ 84.3 143.8],"(array([118.5, 183.7]),)","(array([ 99.9, 156.8]),)","(array([48. , 69.8]),)","(array([49.6, 71.3]),)","(array([26., 47.]),)","(array([25.7, 44.4]),)"
1112,Trade Balance_0.5,CADCHF,3,0.9233333333333332,332.7,194.8,[130.2 202.5],[ 89.9 104.9],[ 68.2 138.8],[56.2 86.9],[ 62.  118.9],[33.7 57. ],[11.8 23.7],[14.2 25.8],[12.4 24.3],[ 9.2 21.4],"(array([19.2, 27.7]),)","(array([18.5, 27.5]),)","(array([40.7, 68.1]),)","(array([30.1, 47.7]),)","(array([21.5, 42.4]),)","(array([15.1, 25. ]),)"
1113,Trade Balance_1,CADCHF,2,0.89,459.5,322.4,[180.5 279. ],[134.9 187.5],[ 91.8 184.7],[ 73.5 117.1],[ 88.7 169.6],[ 61.4 113.2],[26.7 49.2],[31.2 50.8],[27.6 49.9],[29.4 54.2],"(array([36.2, 51.5]),)","(array([32.1, 49.9]),)","(array([40.4, 67.8]),)","(array([30.1, 47.7]),)","(array([21.5, 42.5]),)","(array([15.1, 25. ]),)"
1114,Trade Balance_1.5,CADCHF,2,0.905,530.5,372.7,[213.1 317.4],[166.1 206.6],[107.2 209. ],[ 96.2 143.4],[105.9 202.1],[ 69.9 123.6],[38.8 70.4],[60.3 79.2],[40.7 72.6],[44.3 76.9],"(array([49.9, 71.9]),)","(array([44. , 66.2]),)","(array([39.9, 66.6]),)","(array([30.1, 47.7]),)","(array([21.1, 41.7]),)","(array([15.1, 25. ]),)"
1115,Trade Balance_2,CADCHF,2,0.87,603.3,441.1,[242.8 360.5],[202.5 238.6],[118.6 226.8],[119.5 176.9],[124.2 237.3],[ 83.  141.5],[53.5 96.4],[ 74.9 107.3],[ 57.8 101.7],[47.6 85.3],"(array([ 69.9, 100.2]),)","(array([61.8, 93.8]),)","(array([39.9, 66.6]),)","(array([30.1, 47.7]),)","(array([21.1, 41.7]),)","(array([15.1, 25. ]),)"
1116,Trade Balance_2.5,CADCHF,2,0.885,674.8,568.4,[274.1 400.7],[248.2 320.2],[132.2 247.2],[126.1 206.6],[141.9 266.6],[122.1 224.7],[ 70.5 125. ],[ 80.7 132.3],[ 71.4 123.7],[ 62.2 108.5],"(array([ 85.3, 121.9]),)","(array([ 81.8, 123.6]),)","(array([40.1, 66.9]),)","(array([30.4, 48. ]),)","(array([21.2, 41.9]),)","(array([16.4, 27.1]),)"
1117,Trade Balance_3,CADCHF,4,0.4625,723.9,613.9,[294.4 429.5],[267.5 346.4],[142.6 266.3],[136.8 228. ],[151.8 284.3],[130.7 242. ],[ 81.1 145.5],[ 95.2 158.5],[ 84.3 147.4],[ 70.2 129.1],"(array([103.9, 148.4]),)","(array([104.2, 151.9]),)","(array([39.9, 67. ]),)","(array([30.4, 48. ]),)","(array([21.3, 42.1]),)","(array([16.4, 27.1]),)"
1118,Trade Balance_3.5,CADCHF,2,0.905,769.1,645.8,[313.1 456. ],[278.4 367.4],[152.4 285.9],[154.7 245.9],[160.7 300.5],[123.7 244.1],[ 95.1 171.5],[116.3 185. ],[ 99.4 173.8],[ 85.2 161.7],"(array([124.7, 176.1]),)","(array([125.6, 172.1]),)","(array([39.7, 66.7]),)","(array([28.5, 41.7]),)","(array([21.2, 42.1]),)","(array([16.6, 27.5]),)"
1119,Trade Balance_4,CADCHF,2,0.87,824.5999999999999,662.4000000000001,[335.2 489.4],[288.1 374.3],[165.9 310.7],[155.7 246.7],[169.3 319.8],[132.3 254.1],[104.9 192.5],[116.7 186. ],[111.6 194.9],[110.3 199.6],"(array([140.3, 200.1]),)","(array([137.1, 190.9]),)","(array([39.6, 66.7]),)","(array([28.5, 41.7]),)","(array([21.2, 42.2]),)","(array([16.6, 27.5]),)"
1120,Unemployment Rate n.s.a._0.5,CADCHF,4,0.8625,287.8,224.0,[108.9 178.9],[ 92.7 131.3],[ 56.4 117.9],[49.6 77.8],[52.6 94.9],[43.2 78.6],[12.9 24.7],[17.3 27. ],[13.7 25.3],[12.9 22.7],"(array([18.1, 26.5]),)","(array([15.7, 23.9]),)","(array([33.9, 63.6]),)","(array([25.5, 37. ]),)","(array([18.4, 40.8]),)","(array([13. , 21.9]),)"
1121,Unemployment Rate n.s.a._1,CADCHF,4,0.7125,398.2,341.2,[152.1 246.1],[146.1 195.1],[ 83.1 172.9],[ 78.7 132.3],[ 69.  122.1],[ 67.3 116.7],[27.7 48.9],[31.4 49.7],[28.4 50.8],[34.8 55.7],"(array([35. , 49.3]),)","(array([31.7, 46.1]),)","(array([33.7, 63.5]),)","(array([25.5, 37. ]),)","(array([18.2, 40.5]),)","(array([13. , 21.9]),)"
1122,Unemployment Rate n.s.a._1.5,CADCHF,3,0.74,479.0,426.7000000000001,[184.4 294.6],[177.8 248.9],[ 99.5 212.1],[ 90.7 174. ],[ 85.  148.3],[ 87.2 148.3],[44.4 75.7],[42.9 73.5],[42.9 74.7],[48.  77.9],"(array([49. , 71.4]),)","(array([53.2, 75.1]),)","(array([32.9, 62.3]),)","(array([25.5, 37. ]),)","(array([17.8, 40. ]),)","(array([13. , 21.9]),)"
1123,Unemployment Rate n.s.a._2,CADCHF,2,0.895,558.4,528.5999999999999,[215.2 343.2],[222.7 305.9],[112.1 240. ],[109.5 214.1],[103.1 190.1],[113.2 172.9],[ 58.1 100.4],[ 61.2 102.6],[ 58.8 100.1],[ 78.6 115.6],"(array([66.6, 94.7]),)","(array([66.2, 93.3]),)","(array([32.6, 61.8]),)","(array([25.5, 37. ]),)","(array([17.6, 39.8]),)","(array([13. , 21.9]),)"
1124,Unemployment Rate n.s.a._2.5,CADCHF,2,0.85,609.2,618.2,[237.2 372. ],[262.2 356. ],[123. 256.],[131.5 253.7],[114.2 214.5],[130.7 201. ],[ 75.2 126.4],[ 67.8 118.6],[ 68.2 117.8],[ 86.5 132.3],"(array([ 80. , 115.1]),)","(array([ 80.3, 113.8]),)","(array([32.7, 62. ]),)","(array([25.1, 36.8]),)","(array([17.7, 40. ]),)","(array([12.8, 21.9]),)"
1125,Unemployment Rate n.s.a._3,CADCHF,3,0.5666666666666667,669.3,734.5,[259.3 410. ],[298.1 436.4],[133.5 276.5],[161.6 339. ],[125.8 248.3],[136.5 209.9],[ 91.7 154.1],[ 90.1 158.1],[ 82.6 144. ],[ 97.2 154.1],"(array([ 96.2, 141.2]),)","(array([106.3, 140.2]),)","(array([31.4, 58.9]),)","(array([25.1, 36.8]),)","(array([16.6, 37.3]),)","(array([12.8, 21.9]),)"
1126,Unemployment Rate n.s.a._3.5,CADCHF,2,0.85,723.2,779.4,[280.9 442.3],[313.5 465.9],[146.9 299.8],[174.7 368.8],[134.1 266.9],[138.8 214.4],[109.1 184.8],[100.1 178.6],[ 91.4 160.7],[109.1 173.3],"(array([117.9, 171.2]),)","(array([128.2, 165.9]),)","(array([31.4, 58.9]),)","(array([25.1, 36.8]),)","(array([16.6, 37.3]),)","(array([12.8, 21.9]),)"
1127,Unemployment Rate n.s.a._4,CADCHF,3,0.5866666666666667,792.7,812.9,[305.1 487.6],[328.5 484.4],[160.8 338.7],[181.7 380.9],[144.3 286.2],[146.7 232. ],[125.2 211.8],[121.3 205.5],[101.8 182.6],[121.2 199.3],"(array([135.1, 197.5]),)","(array([146.1, 195.6]),)","(array([31.4, 58.9]),)","(array([25.1, 36.8]),)","(array([16.6, 37.3]),)","(array([12.8, 21.9]),)"
1128,Unemployment Rate s.a._0.5,CADCHF,4,0.9325,300.2,224.0,[111.8 188.4],[ 92.7 131.3],[ 56.9 120.4],[49.6 77.8],[ 54.9 114. ],[43.2 78.6],[13.2 25.3],[17.3 27. ],[13.2 24.9],[12.9 22.7],"(array([18.6, 27.1]),)","(array([15.7, 23.9]),)","(array([33. , 62.4]),)","(array([25.5, 37. ]),)","(array([16.3, 34. ]),)","(array([13. , 21.9]),)"
1129,Unemployment Rate s.a._1,CADCHF,3,0.6033333333333334,427.0,341.2,[160.7 266.3],[146.1 195.1],[ 85.7 180.9],[ 78.7 132.3],[ 75.  146.1],[ 67.3 116.7],[28.7 50.2],[31.4 49.7],[28.9 51.1],[34.8 55.7],"(array([35.9, 50.2]),)","(array([31.7, 46.1]),)","(array([33. , 62.4]),)","(array([25.5, 37. ]),)","(array([16.3, 34. ]),)","(array([13. , 21.9]),)"
1130,Unemployment Rate s.a._1.5,CADCHF,3,0.7533333333333333,528.5,426.7000000000001,[197.9 330.6],[177.8 248.9],[105.3 225.6],[ 90.7 174. ],[ 92.7 174.9],[ 87.2 148.3],[43.  73.9],[42.9 73.5],[41.8 73.7],[48.  77.9],"(array([49.5, 70.9]),)","(array([53.2, 75.1]),)","(array([33. , 62.4]),)","(array([25.5, 37. ]),)","(array([16.3, 34. ]),)","(array([13. , 21.9]),)"
1131,Unemployment Rate s.a._2,CADCHF,3,0.93,630.6,528.5999999999999,[229.3 401.3],[222.7 305.9],[120.2 271.9],[109.5 214.1],[109.1 207.8],[113.2 172.9],[55.8 98. ],[ 61.2 102.6],[ 58.1 100.3],[ 78.6 115.6],"(array([66.5, 94.8]),)","(array([66.2, 93.3]),)","(array([33.1, 62.5]),)","(array([25.5, 37. ]),)","(array([16.3, 34.1]),)","(array([13. , 21.9]),)"
1132,Unemployment Rate s.a._2.5,CADCHF,2,0.865,689.5,618.2,[254.7 434.8],[262.2 356. ],[131.5 288.3],[131.5 253.7],[123.2 239.5],[130.7 201. ],[ 72. 124.],[ 67.8 118.6],[ 68.7 120.1],[ 86.5 132.3],"(array([ 81.8, 117.1]),)","(array([ 80.3, 113.8]),)","(array([33.3, 62.9]),)","(array([25.1, 36.8]),)","(array([16.5, 34.3]),)","(array([12.8, 21.9]),)"
1133,Unemployment Rate s.a._3,CADCHF,2,0.87,736.4000000000001,734.5,[273.6 462.8],[298.1 436.4],[143.3 306.9],[161.6 339. ],[130.2 258.8],[136.5 209.9],[ 87.9 151.1],[ 90.1 158.1],[ 83. 144.],[ 97.2 154.1],"(array([ 98.4, 141.5]),)","(array([106.3, 140.2]),)","(array([32.8, 62.1]),)","(array([25.1, 36.8]),)","(array([16.2, 33.8]),)","(array([12.8, 21.9]),)"
1134,Unemployment Rate s.a._3.5,CADCHF,2,0.855,791.0,779.4,[292.6 498.4],[313.5 465.9],[150.1 316.3],[174.7 368.8],[142.5 285.1],[138.8 214.4],[103.1 179.5],[100.1 178.6],[ 93.4 161.7],[109.1 173.3],"(array([116.2, 167.6]),)","(array([128.2, 165.9]),)","(array([31.5, 57.1]),)","(array([25.1, 36.8]),)","(array([15.8, 33.3]),)","(array([12.8, 21.9]),)"
1135,Unemployment Rate s.a._4,CADCHF,3,0.5833333333333334,823.1999999999999,812.9,[308.4 514.8],[328.5 484.4],[158.4 329.2],[181.7 380.9],[150.  296.9],[146.7 232. ],[116.3 203.7],[121.3 205.5],[102.5 180.9],[121.2 199.3],"(array([132.8, 193.6]),)","(array([146.1, 195.6]),)","(array([31.5, 57.1]),)","(array([25.1, 36.8]),)","(array([15.8, 33.3]),)","(array([12.8, 21.9]),)"
1136,World Economic Forum Annual Meetings_0.5,CADCHF,2,0.94,243.7,259.6,[101.5 142.2],[108.4 151.2],[62.9 99.1],[54.6 81.6],[38.6 87.1],[ 53.8 112.1],[15.3 25.3],[13.8 24. ],[ 4.5 15.3],[ 8.7 19.4],"(array([19.6, 26.2]),)","(array([17.5, 22.5]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1137,World Economic Forum Annual Meetings_1,CADCHF,2,0.91,338.4,397.3,[139.3 199.1],[167.6 229.7],[ 81.  128.7],[ 80.6 132.8],[ 58.3 126.6],[ 87.  163.6],[30.7 51.8],[28.9 52.2],[19.9 45.1],[28.2 52.7],"(array([41.4, 54.5]),)","(array([44.3, 56.4]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1138,World Economic Forum Annual Meetings_1.5,CADCHF,3,0.9666666666666668,387.6,464.2000000000001,[158.2 229.4],[194.4 269.8],[ 91.  148.8],[ 92.7 163.2],[ 67.2 147.8],[101.7 194.2],[42.3 72.8],[36.7 68.3],[27.8 61.7],[35.2 68.3],"(array([54.3, 79. ]),)","(array([59.1, 80.2]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1139,World Economic Forum Annual Meetings_2,CADCHF,3,0.88,441.9,529.3,[180.8 261.1],[221.9 307.4],[108.8 185.4],[113.2 208. ],[ 72.  154.4],[108.7 201.9],[56.  98.3],[52.  95.8],[36.1 78. ],[44.2 81.9],"(array([62.7, 96.8]),)","(array([66.2, 96.2]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1140,World Economic Forum Annual Meetings_2.5,CADCHF,2,0.82,487.0,578.2,[200.7 286.3],[244.7 333.5],[120.7 200.1],[122.2 218.2],[ 80.  171.1],[122.5 225.4],[ 72.3 126.6],[ 59.8 113.3],[45.6 98.8],[ 58.5 109.7],"(array([ 81.6, 123.2]),)","(array([ 75.2, 110.8]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1141,World Economic Forum Annual Meetings_3,CADCHF,2,0.75,506.1,595.4,[208.5 297.6],[252.5 342.9],[125.1 208.7],[124.2 221.4],[ 83.4 177. ],[128.3 233.4],[ 76.7 137.4],[ 61.3 117.4],[ 56.7 118.9],[ 67.2 127.9],"(array([ 88.5, 138.4]),)","(array([ 85.3, 128.8]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1142,World Economic Forum Annual Meetings_3.5,CADCHF,2,0.77,564.6,674.8,[227.5 337.1],[278.5 396.3],[129.5 216.5],[124.2 221.4],[ 98. 221.],[154.3 298.7],[ 80.8 148.7],[ 61.3 117.4],[ 75.1 153.8],[ 98.5 177.3],"(array([105.7, 166.8]),)","(array([106.3, 162.6]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1143,World Economic Forum Annual Meetings_4,CADCHF,2,0.85,579.8,689.2,[234.7 345.1],[284.2 405. ],[133.  219.7],[125.3 222.1],[101.7 227. ],[158.9 306. ],[113.9 201.8],[ 79.7 150.6],[ 78.1 161.8],[101.2 183.6],"(array([124.7, 192.5]),)","(array([120.9, 178.1]),)","(array([40.5, 60.3]),)","(array([40.8, 65. ]),)","(array([18.8, 35.1]),)","(array([19.7, 40.9]),)"
1144,ZEW Expectations_0.5,CADCHF,3,0.79,303.6,258.6,[118.8 184.8],[102.7 155.9],[ 54.9 104.7],[56.  94.1],[ 63.9 124.6],[ 46.7 106.3],[10.4 22.4],[11.8 23.5],[11.4 23. ],[ 8.7 20.5],"(array([19.3, 27.3]),)","(array([21.6, 27.3]),)","(array([40.7, 63.9]),)","(array([34.1, 45. ]),)","(array([19. , 32.6]),)","(array([17., 26.]),)"
1145,ZEW Expectations_1,CADCHF,3,0.9433333333333334,389.4,305.2,[154.1 235.3],[126.8 178.4],[ 74.3 137.7],[ 65.  106.5],[ 79.9 156.5],[ 61.8 121.9],[26.3 49.9],[21.  42.4],[22.2 43.1],[29.5 51. ],"(array([35.7, 51.3]),)","(array([35.3, 49.7]),)","(array([40.2, 62.9]),)","(array([34.1, 45. ]),)","(array([19. , 32.7]),)","(array([17., 26.]),)"
1146,ZEW Expectations_1.5,CADCHF,3,0.9433333333333334,483.2000000000001,496.5,[194.6 288.6],[197.7 298.8],[ 98.2 181.3],[ 72.3 123.8],[ 96.4 184.7],[125.4 243.7],[46.3 81. ],[40.1 75.4],[38.5 72.6],[55.3 90. ],"(array([58. , 81.6]),)","(array([60.2, 86.6]),)","(array([39.9, 62.5]),)","(array([35.3, 47.2]),)","(array([18.7, 32.4]),)","(array([17.1, 26.1]),)"
1147,ZEW Expectations_2,CADCHF,3,0.9533333333333334,541.0,522.3,[219.8 321.2],[212.7 309.6],[112.7 204.4],[ 79.7 142.2],[107.1 203. ],[133. 249.],[ 65.4 109.7],[55.7 99.8],[48.  91.4],[ 63.2 104.7],"(array([ 75.4, 102.8]),)","(array([ 74.7, 104.1]),)","(array([39.6, 62.1]),)","(array([35.3, 47.2]),)","(array([18.7, 32.4]),)","(array([17.1, 26.1]),)"
1148,ZEW Expectations_2.5,CADCHF,3,0.93,662.7,563.3,[257.6 405.1],[231.1 332.2],[130.6 235.4],[ 97.1 179.4],[127.  260.1],[134.  255.1],[ 86.4 139. ],[ 84.6 139.4],[ 64.9 121.8],[ 68.2 121.6],"(array([ 95.2, 129.9]),)","(array([ 89.3, 119.9]),)","(array([39.9, 62.5]),)","(array([36.7, 47.4]),)","(array([18.8, 32.6]),)","(array([17.8, 26.6]),)"
1149,ZEW Expectations_3,CADCHF,3,0.7333333333333333,755.0,621.1,[292.4 462.6],[264.8 356.3],[147.3 262.1],[117.6 213.8],[145.1 303.3],[147.2 268.4],[ 97.6 158.3],[113. 179.],[ 77.  144.4],[ 82.2 149.6],"(array([108.7, 150.4]),)","(array([119. , 161.7]),)","(array([39.7, 62.2]),)","(array([36.7, 47.4]),)","(array([18.7, 32.4]),)","(array([17.8, 26.6]),)"
1150,ZEW Expectations_3.5,CADCHF,3,0.68,870.5,703.7,[333.1 537.4],[309.1 394.6],[170.2 322.7],[149.  249.4],[162.9 340.8],[160.1 296.9],[114.7 185.9],[119.7 190.7],[ 96.3 176.2],[107.6 193. ],"(array([123.8, 174.9]),)","(array([137.2, 173.7]),)","(array([39.7, 62.4]),)","(array([39.1, 51. ]),)","(array([18.7, 32.5]),)","(array([19.1, 28.7]),)"
1151,ZEW Expectations_4,CADCHF,2,0.9,1022.8,765.4,[383.3 639.5],[337.5 427.9],[184.9 354.6],[159.2 269.4],[198.4 428.1],[178.2 320.9],[125.8 206.5],[125.2 203.2],[122.7 216.5],[115.2 209.7],"(array([141.2, 200.9]),)","(array([150.5, 188.5]),)","(array([39.7, 62.4]),)","(array([39.1, 51. ]),)","(array([18.7, 32.5]),)","(array([19.1, 28.7]),)"
1152,procure.ch PMI_0.5,CADCHF,4,0.4525,376.4,246.7,[139.8 236.6],[110.1 136.6],[ 63.4 139.6],[ 64.8 111. ],[ 76.4 159.8],[45.2 80.4],[10.7 23.3],[12.7 22.2],[11.4 23.5],[ 9.6 22.4],"(array([19.6, 27.9]),)","(array([18.5, 25.9]),)","(array([45.9, 81.1]),)","(array([39.7, 57.3]),)","(array([25.5, 53.1]),)","(array([23.2, 37. ]),)"
1153,procure.ch PMI_1,CADCHF,4,0.7,473.8,288.6,[181.2 292.6],[129.2 159.4],[ 86.2 175.1],[ 81.2 119.9],[ 95.  196.9],[48.  87.5],[25.3 48.2],[30.1 51.2],[23.3 45.3],[10.9 26.3],"(array([35.4, 51.4]),)","(array([29.7, 42.9]),)","(array([45.6, 80.7]),)","(array([39.7, 57.3]),)","(array([25.6, 53.3]),)","(array([23.2, 37. ]),)"
1154,procure.ch PMI_1.5,CADCHF,3,0.59,572.0,358.2,[217. 355.],[154.1 204.1],[105.5 209.5],[102.6 156.9],[111.5 240.3],[51.5 90.1],[41.5 75.8],[48.2 81.3],[36.1 68.8],[17.2 39.1],"(array([54.8, 78.7]),)","(array([48.7, 73.8]),)","(array([45.9, 80.9]),)","(array([39.7, 57.3]),)","(array([25.8, 53.5]),)","(array([23.2, 37. ]),)"
1155,procure.ch PMI_2,CADCHF,2,0.895,636.6,439.4,[244.8 391.8],[186.6 252.8],[120.3 235.2],[122.3 192. ],[124.6 261.7],[ 64.2 118.9],[ 56.8 101.2],[ 62.8 106.5],[53.1 98.5],[40.3 92.2],"(array([ 75.9, 103.8]),)","(array([ 78.3, 110.9]),)","(array([45.5, 80.9]),)","(array([40.7, 58.4]),)","(array([25.7, 53.8]),)","(array([23.4, 37.3]),)"
1156,procure.ch PMI_2.5,CADCHF,2,0.905,704.8,479.0,[271.  433.8],[207.3 271.7],[137.5 267.2],[138.8 212. ],[133.5 281.5],[ 68.5 125.3],[ 74.  128.6],[ 94.2 146.2],[ 66.8 122. ],[ 43.5 100.6],"(array([ 90.4, 127.5]),)","(array([ 94.9, 139.5]),)","(array([45.1, 80.4]),)","(array([40.7, 58.4]),)","(array([25.4, 53.4]),)","(array([23.4, 37.3]),)"
1157,procure.ch PMI_3,CADCHF,2,0.895,715.1,550.3,[284.6 430.5],[238.7 311.6],[151.2 288. ],[167.2 247.1],[133.4 258.2],[ 71.5 154.7],[ 93.  158.2],[122.7 181.7],[ 74.9 138.5],[35.8 94.2],"(array([109.2, 152. ]),)","(array([118.2, 168.9]),)","(array([44.4, 79.1]),)","(array([41. , 58.5]),)","(array([25. , 52.8]),)","(array([23.9, 37.3]),)"
1158,procure.ch PMI_3.5,CADCHF,2,0.865,776.4,654.8,[307.7 468.7],[277.8 377. ],[168.1 321.3],[177.5 270. ],[139.6 268.8],[100.3 209.5],[111.6 188. ],[132.2 198. ],[ 86.9 161. ],[ 71.  154.4],"(array([123.6, 177.1]),)","(array([109.6, 164.7]),)","(array([44.6, 79.5]),)","(array([41. , 58.5]),)","(array([25.3, 53.2]),)","(array([23.9, 37.3]),)"
1159,procure.ch PMI_4,CADCHF,2,0.88,864.3,787.5999999999999,[344.8 519.5],[343.2 444.4],[191.5 365.7],[203.1 316.1],[153.3 292.5],[140.1 273.6],[133.2 220.7],[156.6 230.8],[102.3 186.8],[ 91.2 184.2],"(array([142.1, 204.1]),)","(array([146.6, 213.9]),)","(array([44.9, 80.1]),)","(array([40.2, 55.4]),)","(array([25.4, 53.5]),)","(array([20., 33.]),)"
1160,CFTC CHF speculative net positions_0.5,AUDCHF,4,0.64,28.8,16.2,[10.9 17.9],[7.3 8.9],[4.7 9.7],[1.2 2.1],[ 6.2 11.9],[6.  8.3],[12.9 24.9],[1.1 9.6],[17.3 30.1],[28.1 30. ],"(array([19.3, 28.8]),)","(array([27. , 35.3]),)","(array([2.9, 5.1]),)","(array([1.6, 2.1]),)","(array([1.6, 3.3]),)","(array([0.8, 1.4]),)"
