index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
676,Core CPI (YoY)_2.5,USDCAD,2,0.835,1445.4,1189.1999999999998,[560.5 884.9],[524.4 664.8],[298.1 588.4],[247.1 466.5],[262.4 525.6],[277.3 469.4],[ 61.7 113.7],[ 68.9 129.3],[ 60.1 116.1],[ 66.2 122.7],"(array([ 81.8, 124.9]),)","(array([101.5, 148.8]),)","(array([120.6, 288.8]),)","(array([ 83.5, 155.7]),)","(array([36.3, 69.4]),)","(array([29.2, 46.6]),)"
677,Core CPI (YoY)_3,USDCAD,2,0.89,1507.9,1201.7,[586.1 921.8],[532.  669.7],[310.7 610.3],[254.7 477.5],[275.4 543.8],[277.3 469.4],[ 71.1 132.4],[ 74.9 143. ],[ 70.4 135.6],[ 66.2 122.7],"(array([ 96. , 146.3]),)","(array([107.5, 160.8]),)","(array([121.5, 290.1]),)","(array([ 83.5, 155.7]),)","(array([36.5, 69.7]),)","(array([29.2, 46.6]),)"
678,Core CPI (YoY)_3.5,USDCAD,2,0.865,1599.8,1244.9,[621.3 978.5],[550.5 694.4],[326.6 647.9],[258.2 481. ],[294.8 575.4],[292.3 508.7],[ 82.3 156.2],[ 91.3 165.2],[ 81.7 158.1],[ 74.7 144. ],"(array([113.7, 173.7]),)","(array([126.9, 184.7]),)","(array([124.2, 295.8]),)","(array([ 83.5, 155.7]),)","(array([36.4, 70.1]),)","(array([29.2, 46.6]),)"
679,Core CPI (YoY)_4,USDCAD,3,0.92,1697.5,1244.9,[ 660.3 1037.2],[550.5 694.4],[350.7 700.2],[258.2 481. ],[309.6 598. ],[292.3 508.7],[ 93.2 176.2],[ 91.3 165.2],[ 88.8 173.4],[ 74.7 144. ],"(array([127. , 194.6]),)","(array([126.9, 184.7]),)","(array([126.4, 300.5]),)","(array([ 83.5, 155.7]),)","(array([36.5, 70.6]),)","(array([29.2, 46.6]),)"
680,Core Retail Sales (MoM)_0.5,USDCAD,3,0.76,887.2,698.4,[334.6 552.6],[277.4 421. ],[185.6 388.9],[117.7 220.8],[149.  320.1],[159.7 295.3],[11.2 22.9],[10.5 20.9],[ 7.5 18.7],[13.3 24.4],"(array([17.4, 26.3]),)","(array([16.7, 24.2]),)","(array([122. , 268.9]),)","(array([ 81.3, 129.1]),)","(array([44.4, 92.8]),)","(array([34.9, 76.8]),)"
681,Core Retail Sales (MoM)_1,USDCAD,2,0.83,1091.2,1104.0,[418.6 672.6],[414.3 689.7],[225.6 458.8],[104.  199.8],[193.  406.3],[310.3 576.9],[24.1 45.7],[19.8 42.8],[16.9 37.5],[30.5 49.4],"(array([32.1, 48.6]),)","(array([40.2, 49.4]),)","(array([120. , 267.6]),)","(array([ 77.4, 126.4]),)","(array([42.3, 87.6]),)","(array([33.3, 74.4]),)"
682,Core Retail Sales (MoM)_1.5,USDCAD,4,0.68,1280.2,1393.1,[495.6 784.6],[539.9 853.2],[264.8 536.9],[147.6 331.7],[230.9 470.1],[392.3 704.1],[39.  72.3],[32.3 65.9],[33.4 68.3],[53.9 82.4],"(array([52.1, 76.4]),)","(array([49.6, 71.4]),)","(array([120. , 267.6]),)","(array([ 77.4, 126.4]),)","(array([42.3, 87.6]),)","(array([33.3, 74.4]),)"
683,Core Retail Sales (MoM)_2,USDCAD,2,0.905,1426.3,1521.6,[554.5 871.8],[592.9 928.7],[303.3 609.4],[186.3 384.5],[251.2 505.5],[406.6 760.2],[52.3 94.8],[43.5 86.5],[46.2 92.5],[60.6 97.7],"(array([ 70.1, 102.3]),)","(array([65.2, 89.9]),)","(array([120.2, 269.3]),)","(array([63.8, 99.4]),)","(array([41.6, 86.2]),)","(array([20.9, 32.7]),)"
684,Core Retail Sales (MoM)_2.5,USDCAD,2,0.93,1537.3,1581.3000000000002,[603.  934.3],[635.1 946.2],[325.4 637.6],[221.9 428. ],[277.6 548.7],[413.2 766.4],[ 65.5 118.1],[ 67.3 128. ],[ 61.3 118.6],[ 63.8 105.4],"(array([ 88.7, 126.6]),)","(array([ 86.2, 123.6]),)","(array([121.1, 270.8]),)","(array([63.8, 99.4]),)","(array([41.8, 86.7]),)","(array([20.9, 32.7]),)"
685,Core Retail Sales (MoM)_3,USDCAD,2,0.925,1623.1,1602.1999999999998,[637.9 985.2],[645.8 956.4],[342.5 663.6],[232.7 451.7],[295.4 582.1],[413.2 766.4],[ 75.2 137.6],[ 70.2 135. ],[ 72.7 139.5],[ 63.8 105.4],"(array([104.3, 149.7]),)","(array([ 89.1, 128.1]),)","(array([120.5, 271.3]),)","(array([63.8, 99.4]),)","(array([40.1, 81.6]),)","(array([20.9, 32.7]),)"
686,Core Retail Sales (MoM)_3.5,USDCAD,2,0.94,1689.9,1738.7,[ 665.6 1024.3],[ 680.5 1058.2],[353.8 683.5],[240.7 464.9],[311.8 621.6],[439.7 864.9],[ 88.7 164. ],[ 95.8 181. ],[ 81.7 156.9],[ 78.6 142.7],"(array([121.8, 173.8]),)","(array([123.9, 172. ]),)","(array([123.6, 277. ]),)","(array([63.8, 99.4]),)","(array([40.8, 82.9]),)","(array([20.9, 32.7]),)"
687,Core Retail Sales (MoM)_4,USDCAD,3,0.92,1742.2,1859.8,[ 688.5 1053.7],[ 718.7 1141.1],[385.5 729.4],[250.1 475.8],[303. 613.],[468.7 944.5],[101.4 185.5],[102.3 196.1],[ 84.  165.3],[125.5 217.7],"(array([133.4, 192.4]),)","(array([160.7, 212.6]),)","(array([129.5, 288.2]),)","(array([63.8, 99.4]),)","(array([41.6, 85.2]),)","(array([20.9, 32.7]),)"
688,Corporate Profits_0.5,USDCAD,2,0.83,536.5,487.1,[206.8 329.7],[204.1 283. ],[116.7 230.6],[111.7 168.6],[ 90.1 191.1],[ 92.3 201.3],[11.  22.5],[14.7 23.2],[ 9.6 21.7],[11.4 25.9],"(array([17.5, 25.8]),)","(array([18.8, 25.9]),)","(array([ 67. , 110.4]),)","(array([50.7, 71.4]),)","(array([33.8, 60.1]),)","(array([23.1, 33.1]),)"
689,Corporate Profits_1,USDCAD,2,0.92,774.9,623.7,[314.9 460. ],[266.9 356.8],[165.6 296.8],[127.5 213.1],[149.3 291.9],[139.4 258.8],[24.5 46.5],[25.6 46.9],[25.5 48.9],[27.4 50.9],"(array([36.6, 52.4]),)","(array([37.5, 53.1]),)","(array([ 67.9, 111.8]),)","(array([51.4, 72.5]),)","(array([34.1, 60.8]),)","(array([22.5, 31.7]),)"
690,Corporate Profits_1.5,USDCAD,3,0.62,959.2,769.3,[387.8 571.4],[324.6 444.7],[190.4 355.9],[136.8 229.4],[197.4 381.6],[187.7 333.5],[34.6 67.1],[32.7 59.4],[42.5 77.4],[39.2 71.1],"(array([56. , 80.3]),)","(array([50. , 74.7]),)","(array([ 68.5, 112.7]),)","(array([51.4, 72.5]),)","(array([34.4, 61.3]),)","(array([22.5, 31.7]),)"
691,Corporate Profits_2,USDCAD,2,0.89,1024.1,890.2,[416.1 608. ],[372.7 517.5],[195.5 367.5],[145.8 256.2],[220.6 413.6],[226.9 398.6],[38.9 75.3],[37.8 71.6],[ 59.  100.2],[ 61.2 107.6],"(array([68.4, 93.5]),)","(array([64.8, 94.8]),)","(array([ 68.5, 112.7]),)","(array([51.4, 72.5]),)","(array([34.4, 61.3]),)","(array([22.5, 31.7]),)"
692,Corporate Profits_2.5,USDCAD,2,0.9,1083.5,1038.2,[443.1 640.4],[440.1 598.1],[199.5 372.5],[160.7 275. ],[243.6 448.7],[279.3 460.5],[48.7 95.2],[ 63.5 120.8],[ 73.5 126.6],[ 74.2 134.7],"(array([ 83.6, 119.5]),)","(array([ 98.6, 137.2]),)","(array([ 69.1, 113.6]),)","(array([51.4, 72.5]),)","(array([34.7, 61.8]),)","(array([22.5, 31.7]),)"
693,Corporate Profits_3,USDCAD,2,0.895,1170.4,1096.9,[478.7 691.7],[467.7 629.2],[206.1 391.7],[171.7 290. ],[272.6 481. ],[295.9 486.5],[ 57.2 115.2],[ 67.6 131.3],[ 84.  143.8],[ 78.6 144.4],"(array([ 94.5, 140.5]),)","(array([107. , 152.2]),)","(array([ 71.3, 115.5]),)","(array([51.4, 72.5]),)","(array([35.7, 63. ]),)","(array([22.5, 31.7]),)"
694,Corporate Profits_3.5,USDCAD,2,0.82,1231.1,1103.4,[499.5 731.6],[474.9 628.5],[225.6 419.6],[171.7 290. ],[273.9 497.8],[303.2 493.8],[ 65.4 129.9],[ 67.6 131.3],[ 91.7 161.6],[ 82.  152.2],"(array([108.2, 161.9]),)","(array([110.4, 160.2]),)","(array([ 71.6, 117.7]),)","(array([51.4, 72.5]),)","(array([35.6, 64. ]),)","(array([22.5, 31.7]),)"
695,Corporate Profits_4,USDCAD,2,0.76,1273.8,1103.4,[511.2 762.6],[474.9 628.5],[234.2 432.7],[171.7 290. ],[277.1 516.3],[303.2 493.8],[ 67.2 134.3],[ 67.6 131.3],[ 94.7 170.1],[ 82.  152.2],"(array([113.4, 173.6]),)","(array([110.4, 160.2]),)","(array([ 72.5, 118.9]),)","(array([51.4, 72.5]),)","(array([35.7, 64.5]),)","(array([22.5, 31.7]),)"
696,Current Account_0.5,USDCAD,2,0.925,583.6,398.9,[231.1 352.5],[174.6 224.3],[128.3 232.4],[ 74.5 130.5],[102.8 212.3],[100.1 179.2],[11.9 23.8],[ 8.9 21.5],[ 9.8 22.5],[12.3 25.9],"(array([20.8, 29.9]),)","(array([23.9, 33.3]),)","(array([ 68.1, 107.6]),)","(array([54.3, 76.2]),)","(array([33.4, 59.7]),)","(array([24.6, 40.8]),)"
697,Current Account_1,USDCAD,3,0.94,810.7,768.6,[328.  482.7],[317.  451.6],[177.1 312.4],[109.4 224.8],[150.9 309.9],[207.6 384.2],[24.4 45.9],[17.3 42. ],[24.9 47.7],[37.1 60.3],"(array([36.7, 52.5]),)","(array([48.6, 59.4]),)","(array([ 68.7, 108.8]),)","(array([53.3, 75.5]),)","(array([34.2, 60.7]),)","(array([26.1, 42. ]),)"
698,Current Account_1.5,USDCAD,3,0.9233333333333332,1025.5,891.0,[415.  610.5],[379.1 511.9],[228.4 397. ],[166.7 349.1],[186.6 378.4],[212.3 388.2],[45.8 78.6],[35.7 72.5],[43.3 77. ],[41.7 69.3],"(array([53.1, 76.1]),)","(array([58.5, 79.1]),)","(array([ 68.7, 108.8]),)","(array([53.3, 75.5]),)","(array([34.2, 60.7]),)","(array([26.1, 42. ]),)"
699,Current Account_2,USDCAD,2,0.845,1234.0,1022.0,[487.5 746.5],[426.7 595.3],[258.2 454.8],[201.9 431.1],[229.3 473.1],[224.7 400.3],[ 59.8 100.3],[52.4 99. ],[53.4 95.6],[49.7 88.6],"(array([62.9, 91.8]),)","(array([ 71.6, 101.2]),)","(array([ 67.5, 103.7]),)","(array([53.3, 75.5]),)","(array([33.1, 56.9]),)","(array([26.1, 42. ]),)"
700,Current Account_2.5,USDCAD,2,0.865,1354.4,1123.5,[532.9 821.5],[454.4 669.1],[283.1 502.5],[218.2 491.9],[249.8 517.5],[236.2 430. ],[ 68.2 116.1],[ 54.4 104. ],[ 64.2 116.8],[ 54.8 103.3],"(array([ 73. , 108.9]),)","(array([ 78.7, 119.5]),)","(array([ 67.5, 103.7]),)","(array([53.3, 75.5]),)","(array([33.1, 56.9]),)","(array([26.1, 42. ]),)"
701,Current Account_3,USDCAD,2,0.9,1352.4,1130.1,[534.  818.4],[458.3 671.8],[282.8 509.3],[218.2 491.9],[251.3 519.2],[240.2 435.1],[ 76.4 132.5],[ 54.4 104. ],[ 74.3 132.5],[ 66.4 127. ],"(array([ 84.2, 127.5]),)","(array([ 90.3, 139.6]),)","(array([ 67.8, 104.2]),)","(array([53.3, 75.5]),)","(array([33.1, 56.8]),)","(array([26.1, 42. ]),)"
702,Current Account_3.5,USDCAD,2,0.855,1447.7,1142.9,[566.6 881.1],[464.2 678.7],[295.1 528.2],[220.6 493.9],[271.5 562.5],[243.6 441.7],[ 82.6 146.3],[ 61.8 123.9],[ 82.9 153.6],[ 79.1 150.4],"(array([ 98.3, 145.9]),)","(array([101.7, 149.1]),)","(array([ 70. , 106.1]),)","(array([53.3, 75.5]),)","(array([34.5, 58.2]),)","(array([26.1, 42. ]),)"
703,Current Account_4,USDCAD,2,0.86,1503.1,1142.9,[586.7 916.4],[464.2 678.7],[301.7 551.7],[220.6 493.9],[285.  594.2],[243.7 441.8],[ 89.3 160.4],[ 61.8 123.9],[ 98.5 183.8],[ 96.4 178.2],"(array([113.5, 166.7]),)","(array([110.7, 157.7]),)","(array([ 69.3, 106.4]),)","(array([53.3, 75.5]),)","(array([34.2, 58.3]),)","(array([26.1, 42. ]),)"
704,Employment Change_0.5,USDCAD,3,0.92,1117.8,1033.6,[432.5 685.3],[438.  595.6],[213.2 433.5],[334.3 532.4],[219.3 447.6],[103.7 182.7],[ 9.3 21.1],[14.1 25.5],[ 8.  19.3],[2.7 9.9],"(array([16.5, 26.2]),)","(array([15.2, 23.8]),)","(array([149.7, 304.3]),)","(array([255.8, 443.9]),)","(array([46.2, 99.4]),)","(array([47.2, 84. ]),)"
705,Employment Change_1,USDCAD,2,0.89,1325.2,1317.4,[526.6 798.6],[556.1 761.3],[263.7 509.7],[386.1 598.7],[262.8 515.5],[170.  303.8],[21.9 44.2],[37.  58.3],[19.9 41.2],[23.7 49.7],"(array([31.4, 48.3]),)","(array([46.1, 57.6]),)","(array([143.4, 297.2]),)","(array([229.8, 424.9]),)","(array([43.5, 90.4]),)","(array([39.4, 78.2]),)"
706,Employment Change_1.5,USDCAD,2,0.92,1440.6,1591.3,[578.  862.6],[670.5 920.8],[284.2 544.7],[433.6 662.2],[293.8 562. ],[236.9 442.5],[33.4 66.9],[46.3 75.6],[31.1 64.5],[33.  70.6],"(array([51.1, 78.4]),)","(array([64.7, 83.2]),)","(array([139., 287.]),)","(array([229.8, 424.9]),)","(array([41.4, 81.1]),)","(array([39.4, 78.2]),)"
707,Employment Change_2,USDCAD,2,0.905,1547.8000000000002,1674.8000000000002,[623.6 924.2],[703.2 971.6],[303.  581.5],[447.8 687.5],[320.6 609. ],[255.4 484.6],[42.5 85. ],[50.3 84. ],[40.5 83.2],[37.6 82.5],"(array([ 67.4, 100.9]),)","(array([73.2, 98. ]),)","(array([139., 287.]),)","(array([229.8, 424.9]),)","(array([41.4, 81.1]),)","(array([39.4, 78.2]),)"
708,Employment Change_2.5,USDCAD,3,0.7633333333333333,1687.4,1764.8000000000002,[ 671.3 1016.1],[ 736.4 1028.4],[318.  615.3],[448.3 688.5],[353.4 693.5],[288.1 557.5],[ 51.1 102.7],[53.6 92.4],[ 56.4 113.4],[ 56.7 117.5],"(array([ 86. , 128.7]),)","(array([ 86.9, 122. ]),)","(array([139.5, 287.8]),)","(array([229.8, 424.9]),)","(array([41.6, 81.3]),)","(array([39.4, 78.2]),)"
709,Employment Change_3,USDCAD,2,0.91,1787.1,1784.6,[ 706.1 1081. ],[ 744.2 1040.4],[337.1 666.7],[449.9 688. ],[369.1 723.2],[294.3 572.5],[ 62.4 124. ],[ 64.4 112.9],[ 69.9 136.6],[ 65.7 138.7],"(array([100., 150.]),)","(array([103.6, 144.5]),)","(array([140.6, 289.5]),)","(array([229.8, 424.9]),)","(array([41.7, 81.7]),)","(array([39.4, 78.2]),)"
710,Employment Change_3.5,USDCAD,2,0.89,1875.2,1802.4,[ 737.3 1137.9],[ 753.1 1049.3],[354.7 707.7],[449.9 688. ],[382.6 741.4],[303.2 585.9],[ 67.5 136.3],[ 64.4 112.9],[ 77.1 151.9],[ 84.2 165.7],"(array([112.3, 169.4]),)","(array([113., 155.]),)","(array([142.7, 292.3]),)","(array([229.8, 424.9]),)","(array([42.2, 82.4]),)","(array([39.4, 78.2]),)"
711,Employment Change_4,USDCAD,2,0.87,1916.3,1803.6,[ 754.6 1161.7],[ 754.4 1049.2],[356.2 714.6],[449.9 688. ],[398.5 763.6],[304.5 586.4],[ 76.6 156.5],[ 64.4 112.9],[ 84.1 164.1],[ 84.7 167. ],"(array([126.3, 189.3]),)","(array([113.5, 156. ]),)","(array([143.5, 292.5]),)","(array([229.8, 424.9]),)","(array([42.8, 83.5]),)","(array([39.4, 78.2]),)"
712,Exports_0.5,USDCAD,3,0.7166666666666667,691.5,414.9,[257.2 434.3],[177.6 237.3],[127.6 257.1],[ 97.  158.1],[129.6 273.6],[ 80.6 143.1],[12.2 24.2],[16.7 27.4],[10.1 22.1],[ 8.1 18.7],"(array([19.4, 27.1]),)","(array([17.7, 25.4]),)","(array([ 80.4, 143.5]),)","(array([ 72.2, 102.7]),)","(array([38.4, 78.9]),)","(array([38.8, 67.7]),)"
713,Exports_1,USDCAD,2,0.85,929.3,826.5999999999999,[355.1 574.2],[348.7 477.9],[189.7 377.3],[225.2 372.5],[165.4 333.2],[123.5 256.8],[26.2 47.6],[39.9 58.3],[23.2 44.6],[24.6 47.1],"(array([33.4, 47.7]),)","(array([38.5, 52.5]),)","(array([ 81.4, 145.3]),)","(array([ 70. , 101.5]),)","(array([38.5, 79.3]),)","(array([40.3, 68.5]),)"
714,Exports_1.5,USDCAD,2,0.905,1071.1,1040.8,[420.  651.1],[447.5 593.3],[217.1 413.7],[254.5 411.1],[202.9 401.5],[193.  397.8],[38.8 70.1],[51.5 80.7],[37.6 70.2],[42.8 77.6],"(array([48.7, 71.8]),)","(array([54.5, 75.4]),)","(array([ 81.9, 146.7]),)","(array([ 70. , 101.5]),)","(array([38.5, 79.9]),)","(array([40.3, 68.5]),)"
715,Exports_2,USDCAD,2,0.88,1272.7,1330.1,[482.3 790.4],[572.  758.1],[237.3 455.9],[341.4 592.9],[245.  520.6],[230.6 448.7],[49.4 89.5],[ 63.9 103.8],[51.2 93.1],[ 63.2 107.3],"(array([62.3, 93. ]),)","(array([ 74., 105.]),)","(array([ 81.9, 146.7]),)","(array([ 70. , 101.5]),)","(array([38.5, 79.9]),)","(array([40.3, 68.5]),)"
716,Exports_2.5,USDCAD,2,0.85,1386.3000000000002,1397.6,[528.1 858.2],[616.  781.6],[256.1 478.1],[345.7 597.3],[272.  558.8],[270.2 505.5],[ 64.  115.5],[ 76.4 119.1],[ 67.8 121.7],[ 75.2 130.9],"(array([ 80.2, 118.7]),)","(array([ 87.5, 119. ]),)","(array([ 82.3, 147.2]),)","(array([ 70. , 101.5]),)","(array([38.8, 80.2]),)","(array([40.3, 68.5]),)"
717,Exports_3,USDCAD,2,0.87,1451.3,1413.6,[561.4 889.9],[627.2 786.4],[270.  491.9],[356.3 598.6],[291.5 582.7],[270.8 507. ],[ 76.3 136. ],[ 80.  128.9],[ 81.9 146.2],[ 77.1 135.3],"(array([ 97.6, 141.9]),)","(array([ 92.9, 126.1]),)","(array([ 83.3, 148.2]),)","(array([ 70. , 101.5]),)","(array([39.2, 80.8]),)","(array([40.3, 68.5]),)"
718,Exports_3.5,USDCAD,2,0.86,1495.7,1482.2,[583.  912.7],[661.  821.2],[279.  499.6],[356.5 598.7],[304.  603.2],[304.5 566.9],[ 82.5 148.9],[ 80.1 129.2],[ 88.4 160.8],[ 82.7 149.4],"(array([109. , 160.9]),)","(array([ 98.7, 136.9]),)","(array([ 84. , 149.5]),)","(array([ 70. , 101.5]),)","(array([39.4, 81.5]),)","(array([40.3, 68.5]),)"
719,Exports_4,USDCAD,2,0.88,1538.8000000000002,1505.4,[604.1 934.7],[671.3 834.1],[288.6 512.7],[363.1 604.1],[315.4 622.5],[308.2 576.3],[ 94.8 173.5],[ 97.2 167.1],[100.6 184.1],[ 83.  150.1],"(array([127., 190.]),)","(array([110.7, 146.2]),)","(array([ 84. , 149.5]),)","(array([ 70. , 101.5]),)","(array([39.4, 81.5]),)","(array([40.3, 68.5]),)"
720,Foreign Securities Purchases_0.5,USDCAD,4,0.445,622.4000000000001,609.8,[236.3 386.1],[262.1 347.7],[106.2 210.6],[128.2 231. ],[130.  277.1],[133.8 245.5],[11.3 24. ],[12.3 26.1],[10.8 22.7],[ 9.1 21. ],"(array([19.6, 28.5]),)","(array([21.9, 29.5]),)","(array([ 70. , 118.2]),)","(array([ 73.7, 118.3]),)","(array([34.8, 69.2]),)","(array([32.1, 48.7]),)"
721,Foreign Securities Purchases_1,USDCAD,2,0.905,777.7,830.9,[304.7 473. ],[355.7 475.2],[135.8 259.6],[174.7 279.5],[168.9 337.9],[181.1 293.1],[22.1 43. ],[26.3 48.1],[22.8 44.8],[21.7 39.7],"(array([34.1, 49.8]),)","(array([27.8, 42. ]),)","(array([ 69.4, 117.8]),)","(array([ 71.5, 117.2]),)","(array([34.4, 68.8]),)","(array([29.8, 47.9]),)"
722,Foreign Securities Purchases_1.5,USDCAD,3,0.6,931.8,919.7,[369.6 562.2],[397.7 522. ],[165.5 316. ],[187.9 310.1],[204.2 385.3],[209.8 325.3],[35.5 69.2],[39.2 71.4],[42.6 77.4],[42.6 71.4],"(array([55.3, 79.3]),)","(array([41.7, 66.7]),)","(array([ 69.5, 118.1]),)","(array([ 71.5, 117.2]),)","(array([34.5, 69. ]),)","(array([29.8, 47.9]),)"
723,Foreign Securities Purchases_2,USDCAD,3,0.58,1044.1,1040.0,[415.6 628.5],[446.3 593.7],[186.4 360.3],[188.5 334. ],[229.2 419.2],[257.8 373. ],[46.5 89.4],[42.4 84.4],[ 59.1 102.5],[ 70.6 108.6],"(array([ 71.3, 101. ]),)","(array([66.8, 95.9]),)","(array([ 69.6, 118.3]),)","(array([ 71.5, 117.2]),)","(array([34.5, 69.1]),)","(array([29.9, 47.9]),)"
724,Foreign Securities Purchases_2.5,USDCAD,3,0.61,1187.3,1227.4,[474.2 713.1],[512.8 714.6],[224.4 424. ],[241.3 461.8],[249.8 449.3],[271.5 399.5],[ 67.  123.2],[ 63.7 119.4],[ 70.5 122.4],[ 75.3 118.6],"(array([ 88.7, 124.9]),)","(array([ 80.8, 115.5]),)","(array([ 70.6, 119.2]),)","(array([ 71.5, 117.2]),)","(array([35. , 69.8]),)","(array([29.9, 47.9]),)"
725,Foreign Securities Purchases_3,USDCAD,3,0.77,1261.1999999999998,1318.5,[503.4 757.8],[544.2 774.3],[237.9 445.1],[271.4 522.3],[265.5 473.9],[272.7 400.3],[ 78.3 142.6],[ 86.7 156.9],[ 80.8 140.1],[ 85.7 136.3],"(array([ 98.9, 140.6]),)","(array([ 98.5, 136.5]),)","(array([ 71.6, 120.6]),)","(array([ 71.5, 117.2]),)","(array([35.5, 70.5]),)","(array([29.9, 47.9]),)"
726,Foreign Securities Purchases_3.5,USDCAD,3,0.9466666666666668,1330.5,1357.5,[530.3 800.2],[558.  799.5],[254.3 477.8],[285.2 546.1],[276.  489.5],[272.7 400.3],[ 89.  161.5],[110.2 190.6],[ 88.6 156.1],[ 85.7 136.3],"(array([110.6, 155.3]),)","(array([116.4, 154.6]),)","(array([ 72. , 121.7]),)","(array([ 71.5, 117.2]),)","(array([35.5, 70.9]),)","(array([29.9, 47.9]),)"
727,Foreign Securities Purchases_4,USDCAD,3,0.9466666666666668,1365.6999999999998,1379.9,[544.8 820.9],[565.2 814.7],[265.6 504.1],[289.6 560.6],[279.2 498.6],[275.7 401.5],[ 96.7 176.9],[112.3 195.2],[ 99.2 176.6],[102.9 166.1],"(array([121.6, 174.8]),)","(array([119.1, 158.1]),)","(array([ 73. , 123.7]),)","(array([ 71.5, 117.2]),)","(array([36.5, 72.9]),)","(array([29.9, 47.9]),)"
728,Foreign Securities Purchases by Canadians_0.5,USDCAD,3,0.6,573.2,609.8,[216.5 356.7],[262.1 347.7],[ 95.3 170.1],[128.2 231. ],[121.2 263.2],[133.8 245.5],[12.1 24.8],[12.3 26.1],[10.4 22.3],[ 9.1 21. ],"(array([19.5, 28.4]),)","(array([21.9, 29.5]),)","(array([ 65.7, 115.5]),)","(array([ 73.7, 118.3]),)","(array([33.3, 69. ]),)","(array([32.1, 48.7]),)"
729,Foreign Securities Purchases by Canadians_1,USDCAD,2,0.905,736.2,830.9,[284.8 451.4],[355.7 475.2],[121.6 219.7],[174.7 279.5],[163.2 327.5],[181.1 293.1],[23.4 44.3],[26.3 48.1],[23.  44.6],[21.7 39.7],"(array([33.7, 49.1]),)","(array([27.8, 42. ]),)","(array([ 65.7, 116. ]),)","(array([ 71.5, 117.2]),)","(array([33. , 68.8]),)","(array([29.8, 47.9]),)"
730,Foreign Securities Purchases by Canadians_1.5,USDCAD,2,0.89,871.0999999999999,919.7,[345.8 525.3],[397.7 522. ],[148.9 274.5],[187.9 310.1],[196.9 373.1],[209.8 325.3],[35.3 67.7],[39.2 71.4],[42.7 77.1],[42.6 71.4],"(array([52.5, 76.6]),)","(array([41.7, 66.7]),)","(array([ 66.1, 117. ]),)","(array([ 71.5, 117.2]),)","(array([33. , 69.3]),)","(array([29.8, 47.9]),)"
731,Foreign Securities Purchases by Canadians_2,USDCAD,3,0.58,964.2,1040.0,[384.6 579.6],[446.3 593.7],[161.9 301. ],[188.5 334. ],[222.7 412.4],[257.8 373. ],[45.2 87. ],[42.4 84.4],[ 60.1 104.4],[ 70.6 108.6],"(array([ 69.9, 101. ]),)","(array([66.8, 95.9]),)","(array([ 66.2, 117.3]),)","(array([ 71.5, 117.2]),)","(array([33. , 69.4]),)","(array([29.9, 47.9]),)"
732,Foreign Securities Purchases by Canadians_2.5,USDCAD,2,0.91,1113.9,1227.4,[442.6 671.3],[512.8 714.6],[198.9 376.3],[241.3 461.8],[243.7 441.8],[271.5 399.5],[ 65.9 122. ],[ 63.7 119.4],[ 72.4 124.5],[ 75.3 118.6],"(array([ 89.1, 126.4]),)","(array([ 80.8, 115.5]),)","(array([ 67.6, 118.9]),)","(array([ 71.5, 117.2]),)","(array([33.9, 70.5]),)","(array([29.9, 47.9]),)"
733,Foreign Securities Purchases by Canadians_3,USDCAD,2,0.925,1189.7,1318.5,[472.2 717.5],[544.2 774.3],[215.5 404.5],[271.4 522.3],[256.6 461.4],[272.7 400.3],[ 78.7 143.5],[ 86.7 156.9],[ 83.9 143.7],[ 85.7 136.3],"(array([ 99.8, 140.9]),)","(array([ 98.5, 136.5]),)","(array([ 68.3, 119.9]),)","(array([ 71.5, 117.2]),)","(array([34.1, 71.1]),)","(array([29.9, 47.9]),)"
734,Foreign Securities Purchases by Canadians_3.5,USDCAD,3,0.92,1256.6,1357.5,[495.7 760.9],[558.  799.5],[228.7 434.2],[285.2 546.1],[267.  478.1],[272.7 400.3],[ 85.4 156.7],[110.2 190.6],[ 89.4 155.5],[ 85.7 136.3],"(array([109.8, 154.6]),)","(array([116.4, 154.6]),)","(array([ 68.6, 120.4]),)","(array([ 71.5, 117.2]),)","(array([34.4, 71.4]),)","(array([29.9, 47.9]),)"
735,Foreign Securities Purchases by Canadians_4,USDCAD,3,0.9266666666666666,1333.8,1379.9,[527.  806.8],[565.2 814.7],[243.  460.6],[289.6 560.6],[284.  511.1],[275.7 401.5],[ 97.2 177. ],[112.3 195.2],[104.3 182.2],[102.9 166.1],"(array([121.2, 173.7]),)","(array([119.1, 158.1]),)","(array([ 70. , 122.3]),)","(array([ 71.5, 117.2]),)","(array([35.1, 72.7]),)","(array([29.9, 47.9]),)"
