index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
339,ECB's Schnabel Speaks_2,GBPCAD,3,0.58,1159.1,1407.1,[462.9 696.2],[564.8 842.3],[230.5 416.4],[287.5 534.4],[232.4 421.3],[277.3 447.4],[ 55.3 100.6],[ 54.5 105.1],[56.  98.8],[62.2 99.6],"(array([ 71.8, 102.7]),)","(array([ 75.9, 101.3]),)","(array([ 84.2, 126. ]),)","(array([111.2, 157.6]),)","(array([43. , 74.8]),)","(array([54.7, 82.5]),)"
340,ECB's Schnabel Speaks_2.5,GBPCAD,3,0.6333333333333333,1316.6,1685.2,[517.8 798.8],[ 641.2 1044. ],[260.3 493.3],[362.7 747.2],[257.4 460.7],[278.4 448.3],[ 67.3 124.6],[ 67.6 133.2],[ 70.4 124.8],[ 69.3 113.8],"(array([ 92.8, 131.9]),)","(array([ 96.1, 130.2]),)","(array([ 84.9, 127. ]),)","(array([111.2, 157.6]),)","(array([43.5, 75.5]),)","(array([54.7, 82.5]),)"
341,ECB's Schnabel Speaks_3,GBPCAD,3,0.9466666666666668,1381.7,1735.2,[546.5 835.2],[ 662.3 1072.9],[272.5 513.1],[383.7 782.8],[274.1 485.2],[278.6 448.4],[ 84.  150.7],[ 74.5 148.6],[ 83.6 148.6],[ 69.4 114. ],"(array([108.1, 152.9]),)","(array([103.1, 145. ]),)","(array([ 85.6, 127.5]),)","(array([111.2, 157.6]),)","(array([44. , 75.9]),)","(array([54.7, 82.5]),)"
342,ECB's Schnabel Speaks_3.5,GBPCAD,3,0.93,1497.9,1976.9,[595.4 902.5],[ 764.5 1212.4],[297.3 564.2],[422.2 883.2],[298.1 519.6],[342.2 501.8],[ 99.9 179.9],[ 80.7 165.1],[ 95.9 169.9],[ 89.8 154.5],"(array([130.9, 181.3]),)","(array([130.2, 171.9]),)","(array([ 86.2, 128.6]),)","(array([110.6, 156.4]),)","(array([44.1, 76.5]),)","(array([53.4, 81.4]),)"
343,ECB's Schnabel Speaks_4,GBPCAD,3,0.9466666666666668,1575.6,2175.1000000000004,[631.5 944.1],[ 872.2 1302.9],[318.5 589.9],[458.5 908.2],[313.  546.8],[413.7 652.3],[109.6 195. ],[ 89.1 174.6],[111.5 196.3],[142.3 230. ],"(array([142.6, 199.8]),)","(array([161.1, 208.8]),)","(array([ 87.2, 129.1]),)","(array([109.5, 155. ]),)","(array([44.5, 76.5]),)","(array([52.1, 78.6]),)"
344,EU Economic Forecasts_0.5,GBPCAD,2,0.925,637.9,631.1,[250.1 387.8],[246.3 384.8],[ 95.5 190.9],[110.5 218.5],[154.5 298.3],[135.8 256.3],[ 9.6 22.6],[15.5 28.8],[ 9.4 20.9],[ 7.9 19.7],"(array([19.6, 28.5]),)","(array([22.6, 30.7]),)","(array([ 85.6, 126.1]),)","(array([ 85.5, 133.2]),)","(array([49.6, 88.9]),)","(array([46.5, 90.9]),)"
345,EU Economic Forecasts_1,GBPCAD,2,0.9,856.0,871.5,[341.1 514.9],[339.2 532.3],[159.6 324.6],[187.1 383.8],[181.4 344.8],[152.2 291. ],[32.9 57.3],[33.  55.1],[20.7 39.9],[18.1 37.7],"(array([34.2, 49.9]),)","(array([38.4, 52. ]),)","(array([ 85.6, 126.1]),)","(array([ 85.5, 133.2]),)","(array([49.6, 88.9]),)","(array([46.5, 90.9]),)"
346,EU Economic Forecasts_1.5,GBPCAD,2,0.93,1210.8,1075.5,[464.7 746.1],[425.2 650.3],[255.7 483.1],[269.2 502.2],[209.  412.7],[155.9 327.1],[55.2 91.1],[57.9 94.9],[32.4 62. ],[26.6 57.3],"(array([59.2, 87.3]),)","(array([66.2, 91.9]),)","(array([ 87.3, 128.2]),)","(array([ 87.1, 134. ]),)","(array([50.8, 90.8]),)","(array([48.7, 92.8]),)"
347,EU Economic Forecasts_2,GBPCAD,2,0.93,1432.1,1243.8000000000002,[547.7 884.4],[503.6 740.2],[322.1 608. ],[341.3 596.6],[225.6 445.9],[162.2 346.2],[ 88.8 126. ],[ 95.5 129.2],[44.5 86.1],[33.8 73.5],"(array([ 74.8, 111.3]),)","(array([ 81. , 114.4]),)","(array([ 87.3, 128.2]),)","(array([ 87.1, 134. ]),)","(array([50.8, 90.8]),)","(array([48.7, 92.8]),)"
348,EU Economic Forecasts_2.5,GBPCAD,2,0.96,1587.6,1314.1,[614.9 972.7],[544.5 769.6],[379.3 694.7],[375.6 629.8],[235.6 455.4],[168.9 350.1],[105.4 153. ],[108.6 150.2],[ 53.4 107. ],[ 44.7 100. ],"(array([ 98.2, 132.3]),)","(array([101.4, 130.5]),)","(array([ 87.3, 128.2]),)","(array([ 87.1, 134. ]),)","(array([50.8, 90.8]),)","(array([48.7, 92.8]),)"
349,EU Economic Forecasts_3,GBPCAD,2,0.915,1634.3,1350.7,[646.  988.3],[576.1 774.6],[406.7 717. ],[402.6 639.5],[239.3 458.2],[173.5 354.2],[113.5 165. ],[121.  167.8],[ 62.5 125.8],[ 57.8 126.9],"(array([ 95.7, 139.4]),)","(array([ 95.8, 141.4]),)","(array([ 87.3, 128.2]),)","(array([ 87.1, 134. ]),)","(array([50.8, 90.8]),)","(array([48.7, 92.8]),)"
350,EU Economic Forecasts_3.5,GBPCAD,2,0.835,1746.8,1473.9,[ 699.  1047.8],[625.9 848. ],[423.2 754.3],[428.7 706.6],[275.7 525. ],[197.2 374.1],[125.6 184.4],[140.2 195.2],[ 86.  166.1],[ 77.4 160.3],"(array([107.7, 163.7]),)","(array([114.3, 168.5]),)","(array([ 87.3, 128.2]),)","(array([ 87.1, 134. ]),)","(array([50.8, 90.8]),)","(array([48.7, 92.8]),)"
351,EU Economic Forecasts_4,GBPCAD,2,0.84,1843.3,1578.7,[ 742.8 1100.5],[665.7 913. ],[436.1 771.9],[449.1 735.2],[306.7 581.6],[216.6 403.1],[139.7 210.9],[162.6 231.5],[ 97.2 192. ],[ 83.9 176.4],"(array([133.1, 203.2]),)","(array([143.2, 215.2]),)","(array([ 87.3, 128.2]),)","(array([ 87.1, 134. ]),)","(array([50.8, 90.8]),)","(array([48.7, 92.8]),)"
352,EU Finance Ministers Meeting_0.5,GBPCAD,2,0.88,878.1,434.7000000000001,[298.4 579.7],[180.4 254.3],[174.1 440.2],[ 95.9 153. ],[124.3 243.2],[ 84.5 176.9],[11.1 23. ],[17.9 28.9],[10. 22.],[ 9.2 21.4],"(array([18.9, 26.5]),)","(array([22.1, 28.9]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
353,EU Finance Ministers Meeting_1,GBPCAD,2,0.905,1115.2,823.1,[401.1 714.1],[309.5 513.6],[207.1 491.7],[125.  216.8],[194. 399.],[184.5 420. ],[25.7 48.3],[26.2 46.3],[27.1 50.4],[30.9 56.6],"(array([40.3, 53.7]),)","(array([38.3, 53.2]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
354,EU Finance Ministers Meeting_1.5,GBPCAD,2,0.87,1332.1,921.9,[509.9 822.2],[356.8 565.1],[248.1 534.5],[137.7 238.9],[261.9 512.5],[219.1 469.2],[40.1 72.7],[39.7 70.4],[46.  79.1],[49.  79.2],"(array([53.2, 76.6]),)","(array([45.1, 67.1]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
355,EU Finance Ministers Meeting_2,GBPCAD,2,0.97,1537.8000000000002,1034.7,[592.6 945.2],[419.5 615.2],[281.6 578. ],[158.3 287.6],[310.9 585.7],[261.2 501. ],[53.5 97.7],[ 54.9 100.2],[ 59.8 101.5],[ 68.1 107.8],"(array([68.9, 95.2]),)","(array([66.2, 94.8]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
356,EU Finance Ministers Meeting_2.5,GBPCAD,2,0.87,1609.6,1210.1,[633.7 975.9],[495.5 714.6],[302.2 609.8],[181.  353.2],[331.6 614.2],[314.5 583.5],[ 63.6 119.8],[ 60.7 114.7],[ 67.9 116.2],[ 88.9 139. ],"(array([ 85.5, 120.7]),)","(array([ 88.7, 123.7]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
357,EU Finance Ministers Meeting_3,GBPCAD,2,0.935,1821.6,1374.7,[ 735.9 1085.7],[576.7 798. ],[336.1 661.6],[196.4 373.4],[399.9 713.9],[380.3 674.2],[ 87.5 157.9],[ 93.5 166.9],[ 92.7 156. ],[ 99.4 160.1],"(array([104.2, 148.5]),)","(array([102.4, 145.7]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
358,EU Finance Ministers Meeting_3.5,GBPCAD,2,0.905,1950.9,1495.9,[ 805.9 1145. ],[643.  852.9],[373.5 705.6],[255.5 475.6],[432.4 745.3],[387.5 680.9],[106.2 187. ],[135.1 217.8],[111.7 185.3],[101.7 165.5],"(array([123.7, 177.9]),)","(array([116.3, 161. ]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
359,EU Finance Ministers Meeting_4,GBPCAD,2,0.935,2150.4,1626.6999999999998,[ 888.8 1261.6],[714.3 912.4],[414.8 747.6],[326.8 590.4],[474. 869.],[387.5 680.9],[124.9 215.8],[146.  237.9],[116.3 194.9],[101.7 165.5],"(array([142.4, 192.2]),)","(array([127.2, 164.1]),)","(array([ 94.3, 156.6]),)","(array([61.2, 92.3]),)","(array([46.8, 89.7]),)","(array([25.1, 45.7]),)"
360,EU Leaders Summit_0.5,GBPCAD,2,0.94,580.5999999999999,465.8,[237.2 343.4],[206.6 259.2],[ 83.5 160.4],[ 91.  138.9],[153.7 273.7],[115.6 172.6],[ 6.1 18. ],[ 7.5 18.2],[15.9 27.6],[18.  29.6],"(array([20.5, 28.4]),)","(array([17. , 25.6]),)","(array([ 83.9, 130.8]),)","(array([ 89.1, 123.5]),)","(array([39.9, 64.9]),)","(array([43.1, 67.8]),)"
361,EU Leaders Summit_1,GBPCAD,2,0.845,865.4,773.7,[353.1 512.3],[337.6 436.1],[113.9 220.3],[133.4 203.1],[239.3 426.8],[204.2 329.3],[19.1 43.6],[20.7 41.2],[32.6 55.7],[30.9 52.1],"(array([42.4, 58.6]),)","(array([34.7, 50.4]),)","(array([ 84.5, 132. ]),)","(array([ 89.1, 123.5]),)","(array([39.9, 65.2]),)","(array([43.1, 67.8]),)"
362,EU Leaders Summit_1.5,GBPCAD,2,0.955,1344.8,917.6,[504.5 840.3],[389.4 528.2],[164.8 397.8],[151.6 230.5],[339.8 651.7],[237.8 380.1],[31.4 66.6],[39.1 72.7],[50.3 82.4],[46.5 73.9],"(array([56.7, 83.5]),)","(array([44.7, 71.3]),)","(array([ 84.5, 132. ]),)","(array([ 89.1, 123.5]),)","(array([39.9, 65.2]),)","(array([43.1, 67.8]),)"
363,EU Leaders Summit_2,GBPCAD,2,0.91,1615.0,1275.4,[ 614.3 1000.7],[508.7 766.7],[200.6 494.6],[195.1 312.6],[413.7 771.9],[313.7 568.6],[41.7 89.1],[53.2 98.5],[ 66.1 109.4],[ 59.4 100.8],"(array([ 80.3, 115.2]),)","(array([ 67.7, 105.9]),)","(array([ 84.5, 132. ]),)","(array([ 89.1, 123.5]),)","(array([39.9, 65.2]),)","(array([43.1, 67.8]),)"
364,EU Leaders Summit_2.5,GBPCAD,2,0.96,1775.9,1555.5,[ 698.6 1077.3],[643.9 911.6],[238.2 548.1],[257.1 434.9],[460.4 824.8],[386.8 641.9],[ 62.3 124.7],[ 83.1 138.6],[ 81.  132.6],[ 90.7 145.5],"(array([ 97.7, 134.1]),)","(array([ 89.8, 136.1]),)","(array([ 84.5, 132. ]),)","(array([ 89.1, 123.5]),)","(array([39.9, 65.2]),)","(array([43.1, 67.8]),)"
365,EU Leaders Summit_3,GBPCAD,2,0.87,1953.5,1930.6,[ 781.7 1171.8],[ 804.9 1125.7],[276.8 628.7],[314.8 577.4],[504.8 875.2],[490.1 788.2],[ 78.1 152.6],[102.4 170.1],[ 99.3 161. ],[116.  176.9],"(array([115.9, 159.9]),)","(array([104.7, 153.2]),)","(array([ 84.5, 132. ]),)","(array([ 89.1, 123.5]),)","(array([39.9, 65.2]),)","(array([43.1, 67.8]),)"
366,EU Leaders Summit_3.5,GBPCAD,2,0.93,2034.2,2024.7,[ 821.4 1212.8],[ 852.7 1172. ],[291.2 648.6],[332.8 609.1],[530.3 913.2],[519.9 842.2],[ 87.6 167.8],[108.6 182.6],[116.1 187.2],[124.2 192.7],"(array([130.1, 182.3]),)","(array([119.2, 177.6]),)","(array([ 84.5, 132. ]),)","(array([ 89.1, 123.5]),)","(array([39.9, 65.2]),)","(array([43.1, 67.8]),)"
367,EU Leaders Summit_4,GBPCAD,2,0.965,2204.0,2321.1,[ 885.8 1318.2],[ 947.  1374.1],[322.8 706.6],[349.7 646. ],[563.  991.4],[ 597.2 1053. ],[ 95.6 186.4],[112.3 191.5],[135.5 223.4],[153.9 243.6],"(array([155. , 213.9]),)","(array([152.6, 218.2]),)","(array([ 84.5, 132. ]),)","(array([ 89.1, 123.5]),)","(array([39.9, 65.2]),)","(array([43.1, 67.8]),)"
368,Employment Change_0.5,GBPCAD,2,0.93,624.6,639.3,[252.6 372. ],[268.7 370.6],[112.8 220.7],[ 93.2 191.1],[139.8 244.4],[175.4 300.2],[ 7.7 18.7],[ 5.1 14.4],[12.9 25.9],[16.2 29. ],"(array([20.1, 28.1]),)","(array([22.6, 30.2]),)","(array([ 94. , 156.3]),)","(array([ 87.7, 132.8]),)","(array([51.1, 95.4]),)","(array([46.2, 79.3]),)"
369,Employment Change_1,GBPCAD,2,0.86,829.7,837.0,[338.8 490.9],[347.9 489.1],[147.  282.6],[113.2 225.9],[191.8 334.2],[234.7 384.6],[21.3 44.3],[21.3 46. ],[28.1 51.3],[31.  54.1],"(array([38.2, 54. ]),)","(array([40., 55.]),)","(array([ 94. , 156.3]),)","(array([ 87.7, 132.8]),)","(array([51.1, 95.4]),)","(array([46.2, 79.3]),)"
370,Employment Change_1.5,GBPCAD,2,0.885,1057.6999999999998,979.3,[428.9 628.8],[418.  561.3],[190.8 383.3],[161.9 330.5],[238.1 415.4],[256.1 422.3],[38.9 75.6],[37.  79.7],[42.1 75.2],[42.2 73.3],"(array([58.7, 81.6]),)","(array([65.2, 87. ]),)","(array([ 94. , 156.3]),)","(array([ 87.7, 132.8]),)","(array([51.1, 95.4]),)","(array([46.2, 79.3]),)"
371,Employment Change_2,GBPCAD,2,0.855,1349.6,1248.1,[530.2 819.4],[515.5 732.6],[225.5 465.1],[189.3 404.1],[304.7 577.2],[326.2 586.7],[49.8 95.6],[49.5 97.9],[ 59.1 104.2],[48.7 87.4],"(array([ 78.6, 106.6]),)","(array([ 78.7, 102.8]),)","(array([ 94. , 156.3]),)","(array([ 87.7, 132.8]),)","(array([51.1, 95.4]),)","(array([46.2, 79.3]),)"
372,Employment Change_2.5,GBPCAD,2,0.845,1545.1,1397.6,[615.7 929.4],[572.7 824.9],[254.1 516. ],[199.5 416.4],[361.5 662. ],[373.2 690.5],[ 64.4 121. ],[ 52.1 105.9],[ 79.7 134.3],[ 72.5 125.3],"(array([ 92.1, 127.9]),)","(array([ 95.6, 133.5]),)","(array([ 94.6, 157.1]),)","(array([ 88.7, 133.1]),)","(array([51.6, 96. ]),)","(array([48.2, 80.4]),)"
373,Employment Change_3,GBPCAD,2,0.8,1710.8,1752.7,[ 676.3 1034.5],[ 679.5 1073.2],[285.  593.6],[284.  723.5],[391.3 722.2],[395.5 718.3],[ 84.  150.9],[ 75.  146.1],[ 97.7 157.7],[102.2 164.3],"(array([100.6, 143.4]),)","(array([114.2, 153.2]),)","(array([ 94.6, 157.1]),)","(array([ 88.7, 133.1]),)","(array([51.6, 96. ]),)","(array([48.2, 80.4]),)"
374,Employment Change_3.5,GBPCAD,2,0.84,1788.3,1791.1,[ 710.3 1078. ],[ 697.6 1093.5],[304.7 618. ],[293.7 737. ],[405.5 747.5],[403.9 732. ],[104.  180.9],[101.9 184.2],[112.1 179.5],[133.9 199. ],"(array([106.4, 159.7]),)","(array([108.3, 162.5]),)","(array([ 94.6, 157.1]),)","(array([ 88.7, 133.1]),)","(array([51.6, 96. ]),)","(array([48.2, 80.4]),)"
375,Employment Change_4,GBPCAD,2,0.79,1967.2,1820.8,[ 789.2 1178. ],[ 720.  1100.8],[355.8 693.4],[306.  744.2],[433.4 799.9],[414.  736.9],[132.3 223. ],[127.7 216. ],[127.5 206.7],[138.2 206.8],"(array([123.1, 192.3]),)","(array([107. , 161.1]),)","(array([ 94.6, 157.1]),)","(array([ 88.7, 133.1]),)","(array([51.6, 96. ]),)","(array([48.2, 80.4]),)"
376,Employment Change (YoY)_0.5,GBPCAD,2,0.945,598.4,639.3,[245.1 353.3],[268.7 370.6],[102.6 199.1],[ 93.2 191.1],[142.5 246. ],[175.4 300.2],[ 7.  17.8],[ 5.1 14.4],[13.6 26.6],[16.2 29. ],"(array([19.6, 27.8]),)","(array([22.6, 30.2]),)","(array([ 92.2, 150.2]),)","(array([ 87.7, 132.8]),)","(array([51.1, 94.9]),)","(array([46.2, 79.3]),)"
377,Employment Change (YoY)_1,GBPCAD,2,0.86,801.8,837.0,[331.7 470.1],[347.9 489.1],[131.6 247.3],[113.2 225.9],[200.1 346.7],[234.7 384.6],[19.7 42.2],[21.3 46. ],[30.3 53.6],[31.  54.1],"(array([38.1, 54.4]),)","(array([40., 55.]),)","(array([ 92.2, 150.2]),)","(array([ 87.7, 132.8]),)","(array([51.1, 94.9]),)","(array([46.2, 79.3]),)"
378,Employment Change (YoY)_1.5,GBPCAD,2,0.895,994.5,979.3,[414.1 580.4],[418.  561.3],[169.9 324. ],[161.9 330.5],[244.2 423.9],[256.1 422.3],[37.8 73.9],[37.  79.7],[43.9 76.1],[42.2 73.3],"(array([56.4, 79.8]),)","(array([65.2, 87. ]),)","(array([ 92.2, 150.2]),)","(array([ 87.7, 132.8]),)","(array([51.1, 94.9]),)","(array([46.2, 79.3]),)"
379,Employment Change (YoY)_2,GBPCAD,2,0.84,1299.6,1248.1,[518.8 780.8],[515.5 732.6],[203.9 394.7],[189.3 404.1],[314.8 594.6],[326.2 586.7],[49.8 96. ],[49.5 97.9],[ 60.4 103.2],[48.7 87.4],"(array([ 75.1, 103.2]),)","(array([ 78.7, 102.8]),)","(array([ 92.2, 150.2]),)","(array([ 87.7, 132.8]),)","(array([51.1, 94.9]),)","(array([46.2, 79.3]),)"
380,Employment Change (YoY)_2.5,GBPCAD,2,0.85,1524.1,1397.6,[613.2 910.9],[572.7 824.9],[234.  452.8],[199.5 416.4],[379.2 688.7],[373.2 690.5],[ 63.7 119.8],[ 52.1 105.9],[ 82.7 135.4],[ 72.5 125.3],"(array([ 89.9, 125. ]),)","(array([ 95.6, 133.5]),)","(array([ 92.9, 151.2]),)","(array([ 88.7, 133.1]),)","(array([51.7, 95.7]),)","(array([48.2, 80.4]),)"
381,Employment Change (YoY)_3,GBPCAD,2,0.805,1701.1,1752.7,[ 675.  1026.1],[ 679.5 1073.2],[270.5 556.5],[284.  723.5],[404.5 741.9],[395.5 718.3],[ 87.5 155.2],[ 75.  146.1],[ 97.3 154.1],[102.2 164.3],"(array([ 97.7, 140.9]),)","(array([114.2, 153.2]),)","(array([ 92.9, 151.2]),)","(array([ 88.7, 133.1]),)","(array([51.7, 95.7]),)","(array([48.2, 80.4]),)"
382,Employment Change (YoY)_3.5,GBPCAD,2,0.855,1785.6999999999998,1791.1,[ 710.4 1075.3],[ 697.6 1093.5],[291.2 585.9],[293.7 737. ],[419.2 767.7],[403.9 732. ],[106.7 183.9],[101.9 184.2],[113.4 177.6],[133.9 199. ],"(array([104.5, 158.7]),)","(array([108.3, 162.5]),)","(array([ 92.9, 151.2]),)","(array([ 88.7, 133.1]),)","(array([51.7, 95.7]),)","(array([48.2, 80.4]),)"
383,Employment Change (YoY)_4,GBPCAD,2,0.775,1949.1,1820.8,[ 780.5 1168.6],[ 720.  1100.8],[333.2 652.7],[306.  744.2],[447.3 813.2],[414.  736.9],[133.1 221.2],[127.7 216. ],[130.7 207.3],[138.2 206.8],"(array([121.7, 190.6]),)","(array([107. , 161.1]),)","(array([ 92.9, 151.2]),)","(array([ 88.7, 133.1]),)","(array([51.7, 95.7]),)","(array([48.2, 80.4]),)"
384,Employment Overall_0.5,GBPCAD,2,0.975,580.2,639.3,[232.3 347.9],[268.7 370.6],[ 97.8 181.4],[ 93.2 191.1],[134.5 246.2],[175.4 300.2],[ 6.7 16.7],[ 5.1 14.4],[14.1 27. ],[16.2 29. ],"(array([19.3, 27.3]),)","(array([22.6, 30.2]),)","(array([ 80.1, 125.9]),)","(array([ 87.7, 132.8]),)","(array([42.1, 74.5]),)","(array([46.2, 79.3]),)"
385,Employment Overall_1,GBPCAD,2,0.86,764.3,837.0,[311.7 452.6],[347.9 489.1],[128.7 235.1],[113.2 225.9],[183.  321.9],[234.7 384.6],[20.5 43.3],[21.3 46. ],[31.  53.7],[31.  54.1],"(array([38.1, 54.2]),)","(array([40., 55.]),)","(array([ 80.1, 125.9]),)","(array([ 87.7, 132.8]),)","(array([42.1, 74.5]),)","(array([46.2, 79.3]),)"
386,Employment Overall_1.5,GBPCAD,2,0.87,925.0,979.3,[381.7 543.3],[418.  561.3],[160.3 295.5],[161.9 330.5],[221.4 396.2],[256.1 422.3],[38.1 74. ],[37.  79.7],[40.8 72.2],[42.2 73.3],"(array([55.6, 78.8]),)","(array([65.2, 87. ]),)","(array([ 80.1, 125.9]),)","(array([ 87.7, 132.8]),)","(array([42.1, 74.5]),)","(array([46.2, 79.3]),)"
387,Employment Overall_2,GBPCAD,2,0.84,1109.8,1248.1,[449.5 660.3],[515.5 732.6],[182.  347.6],[189.3 404.1],[267.5 503.5],[326.2 586.7],[51.9 97.1],[49.5 97.9],[53.3 95.6],[48.7 87.4],"(array([71. , 99.6]),)","(array([ 78.7, 102.8]),)","(array([ 80.1, 125.9]),)","(array([ 87.7, 132.8]),)","(array([42.1, 74.5]),)","(array([46.2, 79.3]),)"
388,Employment Overall_2.5,GBPCAD,2,0.79,1324.1,1397.6,[530.4 793.7],[572.7 824.9],[219.2 416.3],[199.5 416.4],[311.1 576.7],[373.2 690.5],[ 68.4 125. ],[ 52.1 105.9],[ 73.2 123.2],[ 72.5 125.3],"(array([ 85.3, 121.7]),)","(array([ 95.6, 133.5]),)","(array([ 81.1, 127.4]),)","(array([ 88.7, 133.1]),)","(array([42.8, 75.6]),)","(array([48.2, 80.4]),)"
389,Employment Overall_3,GBPCAD,2,0.805,1552.4,1752.7,[611.5 940.9],[ 679.5 1073.2],[275.1 590.6],[284.  723.5],[336.4 600.1],[395.5 718.3],[ 94.7 161.7],[ 75.  146.1],[ 99.  155.9],[102.2 164.3],"(array([ 94. , 141.7]),)","(array([114.2, 153.2]),)","(array([ 81.1, 127.4]),)","(array([ 88.7, 133.1]),)","(array([42.8, 75.6]),)","(array([48.2, 80.4]),)"
390,Employment Overall_3.5,GBPCAD,2,0.865,1597.3,1791.1,[634.9 962.4],[ 697.6 1093.5],[294.8 616.5],[293.7 737. ],[340.1 607.4],[403.9 732. ],[120.6 197.7],[101.9 184.2],[112.5 174.1],[133.9 199. ],"(array([ 98.4, 157. ]),)","(array([108.3, 162.5]),)","(array([ 81.1, 127.4]),)","(array([ 88.7, 133.1]),)","(array([42.8, 75.6]),)","(array([48.2, 80.4]),)"
391,Employment Overall_4,GBPCAD,2,0.645,1715.5,1820.8,[ 691.9 1023.6],[ 720.  1100.8],[342.3 683.6],[306.  744.2],[349.6 616.9],[414.  736.9],[148.  231.6],[127.7 216. ],[119.4 188.7],[138.2 206.8],"(array([112. , 179.6]),)","(array([107. , 161.1]),)","(array([ 81.1, 127.4]),)","(array([ 88.7, 133.1]),)","(array([42.8, 75.6]),)","(array([48.2, 80.4]),)"
392,Eurogroup Meetings_0.5,GBPCAD,2,0.91,925.1,757.5,[319.4 605.7],[297.2 460.3],[204.1 475.6],[195.2 330.1],[115.3 221.2],[102.  187.4],[13.  25.3],[16.6 27.9],[10.3 22.6],[ 9.5 23. ],"(array([21.8, 28.7]),)","(array([23.9, 30.6]),)","(array([133.9, 395.6]),)","(array([ 92.5, 153. ]),)","(array([ 78.3, 284.1]),)","(array([50.6, 83.5]),)"
393,Eurogroup Meetings_1,GBPCAD,2,0.885,1210.4,1001.1,[448.9 761.5],[412.  589.1],[274.5 571.9],[266.3 449.5],[174.5 345.2],[145.7 256.1],[32.6 54.3],[28.7 46.3],[26.6 49.8],[31.4 59.8],"(array([37.9, 51.3]),)","(array([36.4, 53.1]),)","(array([133.9, 395.6]),)","(array([ 92.5, 153. ]),)","(array([ 78.3, 284.1]),)","(array([50.6, 83.5]),)"
394,Eurogroup Meetings_1.5,GBPCAD,2,0.955,1480.8,1527.7,[544.4 936.4],[581.2 946.5],[316.9 668.8],[308.7 513.3],[227.5 475.3],[272.5 574.4],[42.3 71.7],[42.7 68.6],[44.3 78.4],[58.4 90.4],"(array([51.4, 72.1]),)","(array([48.2, 69.7]),)","(array([133.9, 395.6]),)","(array([ 92.5, 153. ]),)","(array([ 78.3, 284.1]),)","(array([50.6, 83.5]),)"
395,Eurogroup Meetings_2,GBPCAD,3,0.5733333333333334,1652.0,1739.3,[ 612. 1040.],[ 673.2 1066.1],[360.8 752.7],[353.2 580.7],[251.2 518.1],[319.9 667.2],[ 59.5 101.6],[60.  95.6],[53.9 96.5],[ 65.7 104.6],"(array([67.7, 97.7]),)","(array([62.7, 90.2]),)","(array([133.9, 395.6]),)","(array([ 92.5, 153. ]),)","(array([ 78.3, 284.1]),)","(array([50.6, 83.5]),)"
396,Eurogroup Meetings_2.5,GBPCAD,3,0.9166666666666666,1816.9,1815.2,[ 674.4 1142.5],[ 700.2 1115. ],[406.1 850.8],[368.6 601.8],[268.3 542.1],[331.7 677.4],[ 71.7 124.7],[ 69.5 115.4],[ 65.8 117.1],[ 74.2 120.7],"(array([ 81.2, 114.2]),)","(array([74.2, 96. ]),)","(array([133.9, 395.6]),)","(array([ 92.5, 153. ]),)","(array([ 78.3, 284.1]),)","(array([50.6, 83.5]),)"
397,Eurogroup Meetings_3,GBPCAD,3,0.9566666666666668,2021.4,2139.7,[ 756.3 1265.1],[ 799.2 1340.5],[454.8 939.6],[443.2 764.4],[301.5 585.8],[356.  704.5],[ 91.9 158.1],[ 94.2 157.1],[ 82.7 144.4],[ 83.2 139.8],"(array([ 98.8, 141.9]),)","(array([102.2, 138. ]),)","(array([133.9, 395.6]),)","(array([ 92.5, 153. ]),)","(array([ 78.3, 284.1]),)","(array([50.6, 83.5]),)"
398,Eurogroup Meetings_3.5,GBPCAD,3,0.9166666666666666,2122.8,2329.2,[ 800.4 1322.4],[ 861.8 1467.4],[479.4 979.5],[490.7 889.8],[320.9 610.4],[371.1 720.1],[102.6 175.9],[113.4 185.2],[ 96.4 169.1],[100.2 173.2],"(array([115.3, 162.4]),)","(array([127.5, 166.2]),)","(array([133.9, 395.6]),)","(array([ 92.5, 153. ]),)","(array([ 78.3, 284.1]),)","(array([50.6, 83.5]),)"
