index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
6010,Household Spending (MoM)_4,CADJPY,2,0.87,1082.2,1130.3,[359.7 722.5],[453.4 676.9],[180.2 416.8],[260.9 435.8],[179.5 448.4],[192.5 374.4],[115.9 199.7],[110.6 164.6],[102.  182.7],[ 90.1 163.5],"(array([118.7, 184.3]),)","(array([ 80.7, 127.6]),)","(array([35. , 56.1]),)","(array([44.5, 75.2]),)","(array([17. , 31.7]),)","(array([20.8, 40.2]),)"
6011,Household Spending (YoY)_0.5,CADJPY,3,0.76,303.9,354.9,[117.3 186.6],[138.4 216.5],[ 58.6 115.7],[53.7 85.7],[ 58.8 115.1],[ 84.7 157.8],[12.9 25.1],[10.8 23.2],[11.4 23.4],[13.4 23.7],"(array([19.3, 27.4]),)","(array([19.2, 26.4]),)","(array([32.9, 53.7]),)","(array([44.5, 75.2]),)","(array([16.3, 30.3]),)","(array([20.8, 40.2]),)"
6012,Household Spending (YoY)_1,CADJPY,2,0.855,430.1,529.5,[164.6 265.5],[212.5 317. ],[ 83.3 173.7],[ 99.8 157.5],[ 81.3 155. ],[112.7 213.2],[24.7 45.1],[40.  56.9],[25.4 46.4],[27.4 42.2],"(array([31.9, 46.5]),)","(array([27.6, 39.6]),)","(array([32.9, 53.7]),)","(array([44.5, 75.2]),)","(array([16.2, 30.3]),)","(array([20.8, 40.2]),)"
6013,Household Spending (YoY)_1.5,CADJPY,2,0.865,501.1,592.7,[197.5 303.6],[250.5 342.2],[101.9 199.2],[133.1 185.6],[ 95.6 176.7],[117.4 214.8],[40.5 72.5],[51.7 76.9],[39.1 70.7],[34.7 60.7],"(array([48.2, 70.5]),)","(array([41.7, 53.8]),)","(array([32.9, 54.1]),)","(array([44.5, 75.2]),)","(array([16.2, 30.4]),)","(array([20.8, 40.2]),)"
6014,Household Spending (YoY)_2,CADJPY,2,0.86,587.9,756.8,[228.1 359.8],[311.4 445.4],[119.2 236.2],[182.8 315.6],[109.  210.1],[128.6 228.4],[53.5 94.2],[ 68.  106.4],[50.7 90.2],[51.6 87.6],"(array([59.4, 88.3]),)","(array([64.1, 88.1]),)","(array([32.9, 54.1]),)","(array([44.5, 75.2]),)","(array([16.2, 30.4]),)","(array([20.8, 40.2]),)"
6015,Household Spending (YoY)_2.5,CADJPY,2,0.895,748.0999999999999,948.9,[262.4 485.7],[380.7 568.2],[146.6 350.5],[245.  423.8],[115.8 221.2],[135.7 231.7],[ 70.8 122.6],[101.1 144.4],[ 57.9 104.2],[ 62.5 104.5],"(array([ 72.1, 108.4]),)","(array([ 67.6, 102.8]),)","(array([32.6, 53.8]),)","(array([44.5, 75.2]),)","(array([16. , 30.2]),)","(array([20.8, 40.2]),)"
6016,Household Spending (YoY)_3,CADJPY,2,0.88,904.7,961.4,[301.5 603.2],[388.6 572.8],[161.7 374.3],[252.9 430.5],[139.8 363.7],[135.7 231.7],[ 82.5 142.9],[106.8 156.3],[ 70.4 128. ],[ 62.5 104.5],"(array([ 86.5, 132.1]),)","(array([ 73.3, 116.2]),)","(array([32.5, 53.8]),)","(array([44.5, 75.2]),)","(array([15.9, 30.2]),)","(array([20.8, 40.2]),)"
6017,Household Spending (YoY)_3.5,CADJPY,2,0.91,1001.9,1089.0,[329.7 672.2],[442.8 646.2],[172.6 397.3],[260.9 435.8],[157.1 407.3],[181.9 334.7],[ 93.6 164.5],[110.6 164.6],[ 81.2 149.8],[ 76.7 134.2],"(array([100.3, 157. ]),)","(array([ 83.8, 129.7]),)","(array([32.5, 53.9]),)","(array([44.5, 75.2]),)","(array([15.9, 30.2]),)","(array([20.8, 40.2]),)"
6018,Household Spending (YoY)_4,CADJPY,2,0.885,1059.3,1130.3,[351.4 707.9],[453.4 676.9],[187.1 429.6],[260.9 435.8],[164.3 421.8],[192.5 374.4],[109.2 191.5],[110.6 164.6],[ 93.6 172.4],[ 90.1 163.5],"(array([117.4, 183.1]),)","(array([ 80.7, 127.6]),)","(array([33.4, 55. ]),)","(array([44.5, 75.2]),)","(array([16.3, 30.8]),)","(array([20.8, 40.2]),)"
6019,Housing Starts (YoY)_0.5,CADJPY,2,0.93,316.4,427.6,[119.9 196.5],[154.  273.6],[ 55.4 113.4],[47.2 81.4],[ 64.5 136.9],[106.7 237.6],[12.1 24.6],[16.3 28.1],[10.5 22.1],[10.2 22. ],"(array([20.3, 28.4]),)","(array([22.6, 30.8]),)","(array([35.6, 56.5]),)","(array([39.3, 60.7]),)","(array([17.3, 31.1]),)","(array([24. , 43.1]),)"
6020,Housing Starts (YoY)_1,CADJPY,3,0.9366666666666666,437.0,515.9,[166.1 270.9],[199.6 316.3],[ 82.3 169.8],[ 73.8 121.7],[ 83.9 175.4],[125.7 265.8],[29.1 52.6],[32.2 55.6],[23.3 45.8],[21.7 42. ],"(array([38. , 53.4]),)","(array([39.6, 49.9]),)","(array([35.4, 56.4]),)","(array([39.3, 60.7]),)","(array([17.2, 31. ]),)","(array([24. , 43.1]),)"
6021,Housing Starts (YoY)_1.5,CADJPY,3,0.5933333333333334,544.4000000000001,609.0999999999999,[210.8 333.6],[241.2 367.9],[106.5 214.2],[ 98.1 179.6],[104.3 216. ],[143.2 295.5],[47.3 79.3],[41.7 73.5],[36.9 69.5],[34.7 69.1],"(array([54.1, 76.5]),)","(array([62.1, 81. ]),)","(array([35.4, 56.4]),)","(array([39.3, 60.7]),)","(array([17.2, 31. ]),)","(array([24. , 43.1]),)"
6022,Housing Starts (YoY)_2,CADJPY,2,0.93,666.1,815.3,[255.5 410.6],[323.1 492.2],[134.9 276.2],[155.9 323.8],[120.6 241.2],[167.2 340.6],[ 66. 108.],[ 65.7 111.9],[52.2 96.1],[44.7 91.7],"(array([70.7, 99.3]),)","(array([ 85.1, 105.6]),)","(array([35.4, 56.4]),)","(array([39.3, 60.7]),)","(array([17.2, 31. ]),)","(array([24. , 43.1]),)"
6023,Housing Starts (YoY)_2.5,CADJPY,2,0.835,761.3,849.5,[292.8 468.5],[347.2 502.3],[152.9 315.2],[174.7 347.6],[140.  279.2],[172.5 343.3],[ 79.7 131.6],[ 82.3 140.8],[ 68.7 122.8],[ 56.3 107. ],"(array([ 88.1, 123.7]),)","(array([103.5, 131.8]),)","(array([35.4, 56.4]),)","(array([39.3, 60.7]),)","(array([17.2, 31. ]),)","(array([24. , 43.1]),)"
6024,Housing Starts (YoY)_3,CADJPY,2,0.915,829.0,885.1,[319.1 509.9],[368.4 516.7],[167.9 348.7],[192.5 375.3],[151.2 302.3],[175.9 345.8],[ 99.8 163.7],[ 94.5 164.9],[ 78.  140.4],[ 59.8 116.8],"(array([106.1, 146.6]),)","(array([119.2, 147.3]),)","(array([35.3, 56.4]),)","(array([39.3, 60.7]),)","(array([17.1, 31. ]),)","(array([24. , 43.1]),)"
6025,Housing Starts (YoY)_3.5,CADJPY,2,0.945,879.4,978.1,[343.9 535.5],[421.  557.1],[182.1 366.3],[225.7 416.6],[161.8 318.8],[195.2 363.8],[114.5 187.8],[125.1 206. ],[ 90.7 165.1],[ 77.4 145.2],"(array([124.5, 172.6]),)","(array([136.8, 177.1]),)","(array([35.3, 56.4]),)","(array([39.3, 60.7]),)","(array([17.1, 31. ]),)","(array([24. , 43.1]),)"
6026,Housing Starts (YoY)_4,CADJPY,2,0.89,949.5,1061.5,[367.8 581.7],[457.7 603.8],[191.5 376.1],[256.7 463.2],[176.3 355.6],[200.9 369.4],[134.2 220.3],[146.9 242.6],[ 99.6 180.4],[ 89.2 173.2],"(array([141.1, 193.6]),)","(array([158. , 214.9]),)","(array([35.2, 56.3]),)","(array([39.3, 60.7]),)","(array([17. , 30.9]),)","(array([24. , 43.1]),)"
6027,Imports (YoY)_0.5,CADJPY,3,0.9366666666666666,342.5,595.3,[131.2 211.3],[218.2 377.1],[ 68.  144.5],[147.7 312.6],[ 63.1 116.8],[ 70.4 133.3],[10.3 22.2],[15.2 26. ],[11.5 23.2],[ 8.7 19.9],"(array([19. , 27.1]),)","(array([18.8, 24.7]),)","(array([40.3, 77. ]),)","(array([ 81.7, 174.8]),)","(array([21. , 47.3]),)","(array([ 47.6, 117.5]),)"
6028,Imports (YoY)_1,CADJPY,3,0.91,418.0,736.8,[162.2 255.8],[278.4 458.4],[ 83.1 170.1],[198.2 367.5],[ 79.2 145.1],[ 80.2 152.3],[20.6 41. ],[31.8 52.5],[24.3 46. ],[18.4 42.3],"(array([32.8, 48.8]),)","(array([37.6, 55.1]),)","(array([40.1, 77.1]),)","(array([ 81.7, 174.8]),)","(array([20.9, 47.3]),)","(array([ 47.6, 117.5]),)"
6029,Imports (YoY)_1.5,CADJPY,2,0.875,501.0,873.4000000000001,[196.7 304.3],[344.8 528.6],[ 96.4 193.9],[231.5 419.4],[100.3 177.6],[113.3 186. ],[33.9 66.8],[41.5 70.3],[41.6 74.1],[43.2 78.6],"(array([53.4, 76.5]),)","(array([48.7, 71.1]),)","(array([39.4, 75.8]),)","(array([ 81.7, 174.8]),)","(array([20.7, 47.3]),)","(array([ 47.6, 117.5]),)"
6030,Imports (YoY)_2,CADJPY,2,0.85,543.7,889.1,[215.7 328. ],[356.  533.1],[106.9 211.7],[233.  422.1],[108.8 190.1],[123.  192.2],[46.4 89.1],[42.1 71.8],[55.  96.7],[ 63.7 108.5],"(array([65.9, 94.7]),)","(array([59.6, 81.3]),)","(array([38.2, 74. ]),)","(array([ 81.7, 174.8]),)","(array([19.6, 45.5]),)","(array([ 47.6, 117.5]),)"
6031,Imports (YoY)_2.5,CADJPY,3,0.5866666666666667,585.0,952.0,[234.4 350.6],[388.1 563.9],[114.4 222.6],[248.4 444.6],[120.  206.6],[139.7 219.8],[ 58.3 110.4],[ 53.8 101.9],[ 71.3 121.8],[ 67.4 116.8],"(array([ 79.4, 110.9]),)","(array([ 71.1, 100.7]),)","(array([38.3, 74.2]),)","(array([ 81.7, 174.8]),)","(array([19.5, 45.7]),)","(array([ 47.6, 117.5]),)"
6032,Imports (YoY)_3,CADJPY,2,0.835,679.5999999999999,1057.3,[259.9 419.7],[412.5 644.8],[122.8 244.4],[272.2 516. ],[137.1 254.4],[140.2 220.7],[ 68.6 130.4],[ 56.4 109.9],[ 81.9 141.1],[ 72.8 127.9],"(array([ 91.7, 131.9]),)","(array([ 79.1, 119.8]),)","(array([38.3, 74.2]),)","(array([ 81.7, 174.8]),)","(array([19.5, 45.7]),)","(array([ 47.6, 117.5]),)"
6033,Imports (YoY)_3.5,CADJPY,2,0.885,767.3,1144.7,[289.8 477.5],[444.8 699.9],[131.3 263.7],[284.2 554.3],[158.4 303.5],[160.7 256.2],[ 83.7 158.5],[ 63.8 131.9],[ 92.8 162.4],[102.2 176.9],"(array([102.5, 152.1]),)","(array([106.7, 158.8]),)","(array([38.3, 74.6]),)","(array([ 81.7, 174.8]),)","(array([19.6, 46. ]),)","(array([ 47.6, 117.5]),)"
6034,Imports (YoY)_4,CADJPY,2,0.835,829.7,1215.1,[310.5 519.2],[467.6 747.5],[143.9 290.4],[293.4 587.1],[166.6 319.7],[174.2 274.5],[103.3 189.6],[ 84.7 166.6],[103.  181.8],[139.9 222.6],"(array([118.8, 177.9]),)","(array([152.1, 209.1]),)","(array([38.5, 75.1]),)","(array([ 81.7, 174.8]),)","(array([19.6, 46.3]),)","(array([ 47.6, 117.5]),)"
6035,Industrial Production (MoM)_0.5,CADJPY,4,0.565,323.9,436.2,[120.5 203.4],[163.8 272.4],[ 59.7 129. ],[ 75.7 150. ],[ 60.9 122.6],[ 88.1 197. ],[10.3 22. ],[11.2 23.8],[11.7 23.4],[13.3 25. ],"(array([18.7, 27. ]),)","(array([21. , 29.7]),)","(array([35.7, 68.1]),)","(array([50.6, 83.3]),)","(array([17.9, 32.5]),)","(array([26.7, 44.6]),)"
6036,Industrial Production (MoM)_1,CADJPY,3,0.8933333333333333,416.4,564.5,[159.9 256.5],[214.7 349.8],[ 78.8 159.5],[103.7 199.8],[ 81.1 157.5],[111.1 256.3],[24.7 47.4],[25.5 48.1],[25.9 47.4],[29.2 47.4],"(array([35.1, 50.1]),)","(array([32.5, 47.8]),)","(array([35.8, 68.5]),)","(array([50.6, 83.3]),)","(array([18. , 32.6]),)","(array([26.7, 44.6]),)"
6037,Industrial Production (MoM)_1.5,CADJPY,3,0.59,515.0,624.4,[200.2 314.8],[250.5 373.9],[102.1 206. ],[125.6 225. ],[ 98.2 185.6],[124.9 273.6],[39.7 73. ],[42.3 76.3],[42.3 75.3],[38.7 64.3],"(array([52.7, 75.2]),)","(array([45.9, 64.5]),)","(array([36. , 68.8]),)","(array([50.6, 83.3]),)","(array([18. , 32.7]),)","(array([26.7, 44.6]),)"
6038,Industrial Production (MoM)_2,CADJPY,3,0.5866666666666667,640.9000000000001,692.7,[234.3 406.6],[282.  410.7],[119.3 276.6],[146.8 248.8],[115. 218.],[135.2 305.1],[50.3 91.4],[ 60.7 105.1],[ 58.1 102.2],[49.7 89.8],"(array([65.7, 96.1]),)","(array([ 68.2, 101.2]),)","(array([35.9, 68.8]),)","(array([50.6, 83.3]),)","(array([18. , 32.7]),)","(array([26.7, 44.6]),)"
6039,Industrial Production (MoM)_2.5,CADJPY,4,0.555,766.8,808.9000000000001,[269.7 497.1],[323.8 485.1],[133.7 299.9],[172.2 285.8],[136.  308.2],[151.6 358.3],[ 64.  116.6],[ 78.3 136.9],[ 73.5 126.5],[53.2 99.6],"(array([ 78.8, 117.6]),)","(array([ 89.4, 122.1]),)","(array([35.9, 69. ]),)","(array([50.6, 83.3]),)","(array([18.1, 32.8]),)","(array([26.7, 44.6]),)"
6040,Industrial Production (MoM)_3,CADJPY,3,0.7266666666666667,866.1,1023.8,[304.9 561.2],[391.3 632.5],[148.9 331.8],[192.6 328.8],[156.  349.4],[198.7 484.5],[ 73.5 135.9],[ 90.8 155.8],[ 91.6 154.3],[104.3 170.1],"(array([ 92.7, 139.3]),)","(array([103.2, 152.9]),)","(array([36. , 69.2]),)","(array([50.6, 83.3]),)","(array([18.1, 32.9]),)","(array([26.7, 44.6]),)"
6041,Industrial Production (MoM)_3.5,CADJPY,3,0.8033333333333333,937.7,1096.3,[334.4 603.3],[418.  678.3],[160.6 352.5],[198.9 336.4],[173.8 378.6],[219.1 529.1],[ 88.  161.1],[ 98.7 172.9],[108.7 181.4],[116.7 195.5],"(array([108.7, 162.4]),)","(array([123.4, 180.9]),)","(array([36. , 69.3]),)","(array([50.6, 83.3]),)","(array([18. , 32.8]),)","(array([26.7, 44.6]),)"
6042,Industrial Production (MoM)_4,CADJPY,4,0.94,1005.4,1119.7,[359.6 645.8],[424.3 695.4],[167.6 365.2],[199.5 336.7],[192.  414.7],[224.8 545.3],[ 97.4 178.6],[ 99.5 174.7],[124.2 207.5],[120.8 204.6],"(array([127.6, 189.3]),)","(array([128.3, 191.2]),)","(array([36.1, 69.5]),)","(array([50.6, 83.3]),)","(array([18.1, 32.9]),)","(array([26.7, 44.6]),)"
6043,Industrial Production forecast 1m ahead (MoM)_0.5,CADJPY,3,0.59,343.1,448.0,[133.6 209.5],[187.7 260.3],[ 62.  124.1],[113.7 187.5],[ 71.6 130.9],[ 74.1 113.2],[10.6 22.5],[14.6 25.8],[12.1 23.2],[15.7 25.7],"(array([18., 26.]),)","(array([15.8, 24.2]),)","(array([40.3, 67.4]),)","(array([55.7, 90.4]),)","(array([20.8, 36.5]),)","(array([28.2, 44.6]),)"
6044,Industrial Production forecast 1m ahead (MoM)_1,CADJPY,2,0.84,420.7,515.6,[167.  253.7],[219.  296.6],[ 77.5 153.5],[126.3 223.5],[ 89.5 159.6],[ 92.7 141.4],[23.  44.3],[20.7 40.4],[25.9 47.3],[28.7 48. ],"(array([33. , 48.3]),)","(array([33.2, 49. ]),)","(array([40.3, 67.4]),)","(array([55.7, 90.4]),)","(array([20.8, 36.4]),)","(array([28.2, 44.6]),)"
6045,Industrial Production forecast 1m ahead (MoM)_1.5,CADJPY,3,0.5733333333333334,498.8,587.0,[201.5 297.3],[265.8 321.2],[ 95.4 182.8],[148.4 246.1],[106.  187.6],[117.4 184.1],[34.9 66.3],[39.8 71.3],[41.2 72.4],[47.1 76.3],"(array([48.5, 70.4]),)","(array([50.2, 68.9]),)","(array([39.7, 65.5]),)","(array([55.7, 90.4]),)","(array([20.6, 36.1]),)","(array([28.2, 44.6]),)"
6046,Industrial Production forecast 1m ahead (MoM)_2,CADJPY,3,0.5566666666666666,659.5,609.7,[231.8 427.7],[278.9 330.8],[115.4 299. ],[157.7 258.7],[116.4 209.7],[121.2 193.7],[43.8 83.6],[42.9 79.5],[52.5 93.7],[52.1 88.1],"(array([61.7, 90.5]),)","(array([58.3, 81.1]),)","(array([38.3, 62.7]),)","(array([55.7, 90.4]),)","(array([19.4, 33. ]),)","(array([28.2, 44.6]),)"
6047,Industrial Production forecast 1m ahead (MoM)_2.5,CADJPY,4,0.565,827.4000000000001,647.8,[275.3 552.1],[294.6 353.2],[127.4 318.5],[168.5 277.1],[147.9 356. ],[126.1 204.6],[ 55.6 106.2],[ 58.  105.5],[ 75.4 127.5],[54.7 96.2],"(array([ 71.8, 110.5]),)","(array([63.1, 89.1]),)","(array([38.4, 62.9]),)","(array([55.7, 90.4]),)","(array([19.5, 33.1]),)","(array([28.2, 44.6]),)"
6048,Industrial Production forecast 1m ahead (MoM)_3,CADJPY,3,0.7333333333333333,898.8,754.9,[303.8 595. ],[329.9 425. ],[137.4 337.3],[184.  319.2],[166.4 386.8],[145.9 236.3],[ 61.8 121. ],[ 63.5 120.5],[ 88.7 149.4],[100.4 160.3],"(array([ 86.8, 133. ]),)","(array([ 87.7, 130.7]),)","(array([38.4, 63.1]),)","(array([55.7, 90.4]),)","(array([19.6, 33.3]),)","(array([28.2, 44.6]),)"
6049,Industrial Production forecast 1m ahead (MoM)_3.5,CADJPY,3,0.78,978.8,872.3,[336.6 642.2],[361.7 510.6],[149.5 362.5],[184.  319.2],[187.1 422.2],[177.7 321.5],[ 78.5 150.8],[ 63.5 120.5],[ 99.2 169.9],[110.9 183.5],"(array([100.4, 156.5]),)","(array([ 98.2, 151.1]),)","(array([38.2, 63.1]),)","(array([55.7, 90.4]),)","(array([19.4, 33.2]),)","(array([28.2, 44.6]),)"
6050,Industrial Production forecast 1m ahead (MoM)_4,CADJPY,3,0.9466666666666668,1028.4,1019.0,[355.5 672.9],[393.2 625.8],[155.2 373.1],[184.  319.2],[200.3 447.1],[209.2 437.3],[ 87.2 168.6],[ 63.5 120.5],[113.4 194.8],[115.6 194.7],"(array([118. , 184.7]),)","(array([102.9, 160.5]),)","(array([38.2, 63.1]),)","(array([55.7, 90.4]),)","(array([19.4, 33.2]),)","(array([28.2, 44.6]),)"
6051,Industrial Production forecast 2m ahead (MoM)_0.5,CADJPY,3,0.59,343.1,448.0,[133.6 209.5],[187.7 260.3],[ 62.  124.1],[113.7 187.5],[ 71.6 130.9],[ 74.1 113.2],[10.6 22.5],[14.6 25.8],[12.1 23.2],[15.7 25.7],"(array([18., 26.]),)","(array([15.8, 24.2]),)","(array([40.3, 67.4]),)","(array([55.7, 90.4]),)","(array([20.8, 36.5]),)","(array([28.2, 44.6]),)"
6052,Industrial Production forecast 2m ahead (MoM)_1,CADJPY,2,0.84,420.7,515.6,[167.  253.7],[219.  296.6],[ 77.5 153.5],[126.3 223.5],[ 89.5 159.6],[ 92.7 141.4],[23.  44.3],[20.7 40.4],[25.9 47.3],[28.7 48. ],"(array([33. , 48.3]),)","(array([33.2, 49. ]),)","(array([40.3, 67.4]),)","(array([55.7, 90.4]),)","(array([20.8, 36.4]),)","(array([28.2, 44.6]),)"
6053,Industrial Production forecast 2m ahead (MoM)_1.5,CADJPY,3,0.5733333333333334,498.8,587.0,[201.5 297.3],[265.8 321.2],[ 95.4 182.8],[148.4 246.1],[106.  187.6],[117.4 184.1],[34.9 66.3],[39.8 71.3],[41.2 72.4],[47.1 76.3],"(array([48.5, 70.4]),)","(array([50.2, 68.9]),)","(array([39.7, 65.5]),)","(array([55.7, 90.4]),)","(array([20.6, 36.1]),)","(array([28.2, 44.6]),)"
6054,Industrial Production forecast 2m ahead (MoM)_2,CADJPY,3,0.5566666666666666,659.5,609.7,[231.8 427.7],[278.9 330.8],[115.4 299. ],[157.7 258.7],[116.4 209.7],[121.2 193.7],[43.8 83.6],[42.9 79.5],[52.5 93.7],[52.1 88.1],"(array([61.7, 90.5]),)","(array([58.3, 81.1]),)","(array([38.3, 62.7]),)","(array([55.7, 90.4]),)","(array([19.4, 33. ]),)","(array([28.2, 44.6]),)"
6055,Industrial Production forecast 2m ahead (MoM)_2.5,CADJPY,4,0.565,827.4000000000001,647.8,[275.3 552.1],[294.6 353.2],[127.4 318.5],[168.5 277.1],[147.9 356. ],[126.1 204.6],[ 55.6 106.2],[ 58.  105.5],[ 75.4 127.5],[54.7 96.2],"(array([ 71.8, 110.5]),)","(array([63.1, 89.1]),)","(array([38.4, 62.9]),)","(array([55.7, 90.4]),)","(array([19.5, 33.1]),)","(array([28.2, 44.6]),)"
6056,Industrial Production forecast 2m ahead (MoM)_3,CADJPY,3,0.7333333333333333,898.8,754.9,[303.8 595. ],[329.9 425. ],[137.4 337.3],[184.  319.2],[166.4 386.8],[145.9 236.3],[ 61.8 121. ],[ 63.5 120.5],[ 88.7 149.4],[100.4 160.3],"(array([ 86.8, 133. ]),)","(array([ 87.7, 130.7]),)","(array([38.4, 63.1]),)","(array([55.7, 90.4]),)","(array([19.6, 33.3]),)","(array([28.2, 44.6]),)"
6057,Industrial Production forecast 2m ahead (MoM)_3.5,CADJPY,3,0.78,978.8,872.3,[336.6 642.2],[361.7 510.6],[149.5 362.5],[184.  319.2],[187.1 422.2],[177.7 321.5],[ 78.5 150.8],[ 63.5 120.5],[ 99.2 169.9],[110.9 183.5],"(array([100.4, 156.5]),)","(array([ 98.2, 151.1]),)","(array([38.2, 63.1]),)","(array([55.7, 90.4]),)","(array([19.4, 33.2]),)","(array([28.2, 44.6]),)"
6058,Industrial Production forecast 2m ahead (MoM)_4,CADJPY,3,0.9466666666666668,1028.4,1019.0,[355.5 672.9],[393.2 625.8],[155.2 373.1],[184.  319.2],[200.3 447.1],[209.2 437.3],[ 87.2 168.6],[ 63.5 120.5],[113.4 194.8],[115.6 194.7],"(array([118. , 184.7]),)","(array([102.9, 160.5]),)","(array([38.2, 63.1]),)","(array([55.7, 90.4]),)","(array([19.4, 33.2]),)","(array([28.2, 44.6]),)"
6059,Investing.com USD/JPY Index_0.5,CADJPY,4,0.705,271.1,422.4,[102.3 168.8],[156.8 265.6],[ 53.1 110. ],[105.5 223.1],[49.2 96.5],[51.3 89.7],[11.5 23.8],[18.  30.4],[11.6 23.6],[11.2 24.7],"(array([19.7, 27.8]),)","(array([23.3, 30.9]),)","(array([34. , 57.6]),)","(array([41.2, 61.4]),)","(array([18.1, 34.6]),)","(array([19.4, 32.9]),)"
6060,Investing.com USD/JPY Index_1,CADJPY,2,0.885,401.6,638.0999999999999,[156.6 245. ],[261.2 376.9],[ 83.1 164. ],[157.9 296.1],[ 73.6 141.2],[103.3 227.1],[28.4 50.4],[31.5 51.3],[26.9 48.4],[21.2 46.1],"(array([35.1, 50.3]),)","(array([39.2, 55.2]),)","(array([34.1, 57.7]),)","(array([41.2, 61.4]),)","(array([18.1, 34.6]),)","(array([19.4, 32.9]),)"
6061,Investing.com USD/JPY Index_1.5,CADJPY,3,0.8933333333333333,487.5,769.1,[189.8 297.7],[316.6 452.5],[102.9 202.9],[185. 329.],[ 86.9 168. ],[131.6 310.4],[42.  73.2],[46.8 78.8],[39.3 71. ],[26.9 60.4],"(array([49.7, 71.8]),)","(array([60.2, 84.8]),)","(array([34.1, 57.8]),)","(array([41.2, 61.4]),)","(array([18.1, 34.6]),)","(array([19.4, 32.9]),)"
6062,Investing.com USD/JPY Index_2,CADJPY,3,0.9066666666666666,579.4,904.8,[224.5 354.9],[384.4 520.4],[118.7 236.8],[222.3 396.5],[105.8 201.7],[162.1 344.8],[55.2 95.8],[ 62.7 109.1],[56.5 99.6],[ 58.8 104.7],"(array([66.4, 95.1]),)","(array([ 75.6, 104.9]),)","(array([34.1, 57.8]),)","(array([41.2, 61.4]),)","(array([18.1, 34.6]),)","(array([19.4, 32.9]),)"
6063,Investing.com USD/JPY Index_2.5,CADJPY,3,0.9233333333333332,638.5,996.8,[248.3 390.2],[435.8 561. ],[127.4 252.4],[254.  434.5],[120.9 231.7],[181.8 375.2],[ 69.3 119.9],[ 82.7 136.8],[ 71.3 124.6],[ 67.4 123.4],"(array([ 82.2, 118.1]),)","(array([ 89.6, 127.7]),)","(array([34.1, 57.8]),)","(array([41.2, 61.4]),)","(array([18.1, 34.6]),)","(array([19.4, 32.9]),)"
6064,Investing.com USD/JPY Index_3,CADJPY,4,0.6975,698.1,1099.6,[270.  428.1],[468.6 631. ],[136.9 269.2],[268.  468.6],[133.1 262.3],[200.6 431.9],[ 82.9 144.2],[ 89.  150.9],[ 85.4 149.4],[ 69.2 128.2],"(array([ 99.7, 143.6]),)","(array([ 97.7, 139.9]),)","(array([34.1, 57.8]),)","(array([41.2, 61.4]),)","(array([18.1, 34.6]),)","(array([19.4, 32.9]),)"
6065,Investing.com USD/JPY Index_3.5,CADJPY,3,0.94,767.6,1175.6,[292.6 475. ],[493.2 682.4],[149.4 305.4],[269.5 473.3],[143.2 284.6],[223.7 492.9],[ 94.9 167.3],[ 92.5 159.6],[ 97.  170.5],[ 75.7 145.1],"(array([116.9, 168.9]),)","(array([107.7, 156.6]),)","(array([34.2, 57.9]),)","(array([41.2, 61.4]),)","(array([18.1, 34.7]),)","(array([19.4, 32.9]),)"
6066,Investing.com USD/JPY Index_4,CADJPY,2,0.87,811.8,1187.4,[309.6 502.2],[497.5 689.9],[159.8 325.9],[273.8 484.3],[149.8 299.9],[223.7 492.9],[111.9 196.5],[ 97.2 171.7],[105.4 187.1],[ 75.7 145.1],"(array([132.7, 191.8]),)","(array([112.4, 167.9]),)","(array([34.2, 57.9]),)","(array([41.2, 61.4]),)","(array([18.1, 34.7]),)","(array([19.4, 32.9]),)"
6067,Jobs/applications ratio_0.5,CADJPY,2,0.875,318.4,395.7,[121.2 197.2],[146.6 249.1],[ 59.1 121.1],[108.5 202.1],[ 62.1 121.3],[38.1 79.3],[11.9 23.9],[17. 27.],[13.1 25.4],[ 4.  14.4],"(array([19.1, 27.7]),)","(array([17.5, 26.3]),)","(array([36.4, 59.9]),)","(array([37.2, 60.4]),)","(array([19.2, 35.3]),)","(array([16.9, 31.9]),)"
6068,Jobs/applications ratio_1,CADJPY,3,0.59,439.9,630.8,[171.1 268.8],[253.1 377.7],[ 83. 167.],[187.2 328.4],[ 88.1 174.4],[ 65.9 135.3],[25.3 46.2],[36.2 54.9],[26.7 49. ],[18. 41.],"(array([34.7, 49.4]),)","(array([38.4, 55.4]),)","(array([36.3, 59.7]),)","(array([37.2, 60.4]),)","(array([19.1, 35.2]),)","(array([16.9, 31.9]),)"
6069,Jobs/applications ratio_1.5,CADJPY,3,0.9266666666666666,529.5,719.8,[209.7 319.8],[297.8 422. ],[104.8 203.5],[231.  374.3],[105.  197.3],[ 66.8 135.9],[39.6 72.4],[59.  88.9],[40.1 71.7],[23.4 49. ],"(array([50.7, 72.2]),)","(array([48.9, 71. ]),)","(array([35.6, 57.2]),)","(array([37.2, 60.4]),)","(array([18.8, 34.8]),)","(array([16.9, 31.9]),)"
