index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
2229,German Car Registration (YoY)_3,XAUUSD,2,0.84,2418.9,2399.5,[ 928.9 1490. ],[ 956.8 1442.7],[361.6 764. ],[275.  490.8],[ 567.3 1053.1],[ 681.8 1259.9],[ 67.4 130.1],[ 50.7 117.8],[ 90.8 155.7],[ 98.  164.5],"(array([103.8, 148.1]),)","(array([109.9, 162. ]),)","(array([139.8, 276.5]),)","(array([130.3, 190.3]),)","(array([ 77.9, 174.8]),)","(array([ 70.2, 110.2]),)"
2230,German Car Registration (YoY)_3.5,XAUUSD,2,0.86,2573.3,2592.9,[1002.3 1571. ],[1051.3 1541.6],[373.2 775.1],[312.1 516.8],[ 629.1 1132.8],[ 739.2 1317.4],[ 79.5 150.4],[ 84.2 173.7],[112.1 186.3],[107.7 178. ],"(array([119.5, 170.1]),)","(array([127.7, 185.1]),)","(array([138.7, 276.7]),)","(array([126.6, 184. ]),)","(array([ 77.5, 175.5]),)","(array([ 70.5, 110.8]),)"
2231,German Car Registration (YoY)_4,XAUUSD,2,0.8,2675.1000000000004,2669.1000000000004,[1052.9 1622.2],[1097.4 1571.7],[368.1 737.6],[358.2 633.6],[ 684.8 1210.6],[ 739.2 1317.4],[ 98.5 185.1],[ 95.2 196.3],[123.5 204. ],[107.7 178. ],"(array([131.3, 189.6]),)","(array([138.7, 198.7]),)","(array([138.6, 278.1]),)","(array([126.6, 184. ]),)","(array([ 76.9, 175.8]),)","(array([ 70.5, 110.8]),)"
2232,German Current Account Balance n.s.a_0.5,XAUUSD,2,0.89,1668.4,2133.4,[ 578.7 1089.7],[ 823.6 1309.8],[323.2 693.4],[ 592.7 1157. ],[255.5 704. ],[230.9 412.7],[13.5 25.3],[23.1 32.5],[ 9.1 20.2],[ 7.2 17.4],"(array([17.9, 26.5]),)","(array([22. , 31.4]),)","(array([139.1, 252.1]),)","(array([158.2, 225. ]),)","(array([ 65.9, 156.6]),)","(array([ 67.2, 120. ]),)"
2233,German Current Account Balance n.s.a_1,XAUUSD,2,0.925,2596.1,4150.9,[ 898.1 1698. ],[1584.5 2566.4],[ 523.3 1152.4],[1040.1 1983. ],[ 374.8 1024.4],[ 544.4 1441.1],[26.8 49.4],[35.4 54.7],[20.7 42.9],[17.4 38.2],"(array([35.7, 52.4]),)","(array([37.2, 53.4]),)","(array([139.1, 252.1]),)","(array([158.2, 225. ]),)","(array([ 65.9, 156.6]),)","(array([ 67.2, 120. ]),)"
2234,German Current Account Balance n.s.a_1.5,XAUUSD,2,0.83,2841.9,4515.0,[ 991.3 1850.6],[1708.8 2806.2],[ 576.4 1289.4],[1162.  2267.5],[ 414.9 1093. ],[ 546.7 1446. ],[39.8 72.9],[49.7 78.8],[30.  60.6],[21.6 49.8],"(array([52.6, 74.8]),)","(array([56. , 75.2]),)","(array([135.9, 248.3]),)","(array([159.2, 227.8]),)","(array([ 62.7, 151.9]),)","(array([ 67.5, 121.2]),)"
2235,German Current Account Balance n.s.a_2,XAUUSD,2,0.97,3129.6000000000004,4988.4,[1108.9 2020.7],[1923.6 3064.8],[ 660.1 1445.6],[1268.1 2490.2],[ 448.8 1151.6],[ 655.5 1601.5],[ 58.3 103.9],[ 63.9 105.3],[40.2 81. ],[ 52.7 104.4],"(array([65.9, 97.5]),)","(array([ 72.8, 104.6]),)","(array([135.9, 248.3]),)","(array([159.2, 227.8]),)","(array([ 62.7, 151.9]),)","(array([ 67.5, 121.2]),)"
2236,German Current Account Balance n.s.a_2.5,XAUUSD,2,0.93,3304.2,5266.9,[1172.7 2131.5],[2006.8 3260.1],[ 703.  1560.9],[1337.1 2698.9],[ 469.7 1172.4],[ 669.7 1619.1],[ 73.9 129.2],[ 67.2 113.4],[ 49.4 101.4],[ 56.4 112.8],"(array([ 85.3, 126.5]),)","(array([ 79.7, 117.7]),)","(array([135.9, 248.3]),)","(array([159.2, 227.8]),)","(array([ 62.7, 151.9]),)","(array([ 67.5, 121.2]),)"
2237,German Current Account Balance n.s.a_3,XAUUSD,2,0.865,3426.7,5411.5,[1233.5 2193.2],[2097.3 3314.2],[ 726.9 1592.7],[1341.2 2710.5],[ 506.6 1232.1],[ 756.1 1748.3],[ 83.7 146.7],[ 69.5 119.2],[ 54.7 115.3],[ 63.2 130.2],"(array([100.4, 149. ]),)","(array([ 88.9, 133. ]),)","(array([135.9, 248.3]),)","(array([159.2, 227.8]),)","(array([ 62.7, 151.9]),)","(array([ 67.5, 121.2]),)"
2238,German Current Account Balance n.s.a_3.5,XAUUSD,2,0.905,3548.0,5495.7,[1297.6 2250.4],[2160.1 3335.6],[ 752.5 1621.1],[1348.3 2715.5],[ 545.2 1287. ],[ 811.8 1811.8],[ 94.3 165.7],[ 73.6 131.2],[ 73.  147.4],[ 72.4 149.5],"(array([112.6, 167.2]),)","(array([ 98.8, 145.2]),)","(array([135.9, 248.3]),)","(array([159.2, 227.8]),)","(array([ 62.7, 151.9]),)","(array([ 67.5, 121.2]),)"
2239,German Current Account Balance n.s.a_4,XAUUSD,2,0.845,3774.6,5509.2,[1401.7 2372.9],[2171.7 3337.5],[ 779.2 1652.9],[1358.6 2719.6],[ 622.5 1401.4],[ 813.  1814.4],[112.6 196.5],[ 91.5 161.7],[ 80.5 166. ],[ 75.8 158.4],"(array([134.9, 199.6]),)","(array([107.5, 156.4]),)","(array([135.9, 248.3]),)","(array([159.2, 227.8]),)","(array([ 62.7, 151.9]),)","(array([ 67.5, 121.2]),)"
2240,German Current Assessment_0.5,XAUUSD,3,0.59,1033.4,853.7,[331.6 701.8],[343.8 509.9],[170.  488.6],[164.7 265.5],[161.6 377.5],[179.  385.6],[10.2 22.1],[12.9 24.1],[11.2 22.7],[ 5.7 16. ],"(array([19.3, 27.2]),)","(array([19.3, 28. ]),)","(array([ 90.5, 170.6]),)","(array([107.9, 155.5]),)","(array([44.7, 98.8]),)","(array([45.6, 75.6]),)"
2241,German Current Assessment_1,XAUUSD,3,0.9333333333333332,1300.4,1245.6999999999998,[449.6 850.8],[487.9 757.8],[229.8 569.8],[207.3 346. ],[219.8 488.3],[280.6 603. ],[22.5 43.9],[18.6 34.5],[25.4 48.1],[31.8 56.7],"(array([35.2, 50.3]),)","(array([32.1, 47.4]),)","(array([ 90.5, 171.4]),)","(array([107.9, 155.5]),)","(array([44.4, 98.9]),)","(array([45.6, 75.6]),)"
2242,German Current Assessment_1.5,XAUUSD,3,0.9133333333333332,1480.8000000000002,1625.1999999999998,[522.1 958.7],[630.9 994.3],[264.8 623.2],[310.1 564.9],[257.3 579.5],[320.8 744.2],[35.2 67.1],[29.4 57.4],[36. 67.],[40.1 72.8],"(array([50.7, 72.5]),)","(array([53. , 70.3]),)","(array([ 90.2, 171.6]),)","(array([ 99. , 142.3]),)","(array([44.4, 99.5]),)","(array([37.2, 66.7]),)"
2243,German Current Assessment_2,XAUUSD,2,0.875,1690.2,1958.6,[ 597.  1093.2],[ 748.8 1209.8],[288.5 667.3],[343.8 659.8],[308.6 704.3],[405.  922.1],[48.5 91.9],[50.4 97. ],[49.4 90.8],[ 61.4 108.4],"(array([64.6, 95.6]),)","(array([ 76. , 103.5]),)","(array([ 90.6, 172.2]),)","(array([ 99. , 142.3]),)","(array([44.6, 99.8]),)","(array([37.2, 66.7]),)"
2244,German Current Assessment_2.5,XAUUSD,2,0.845,1804.8,1790.8,[ 657.5 1147.3],[ 752.5 1038.3],[332.4 729.4],[364.6 670.7],[325.1 707.1],[387.9 677.5],[ 64.4 119.4],[ 54.6 107.8],[ 63.7 114.9],[ 71.4 121.9],"(array([ 81.4, 118.2]),)","(array([ 85.8, 118.1]),)","(array([ 90.9, 173.1]),)","(array([101.8, 142.3]),)","(array([ 44.8, 100.4]),)","(array([42.5, 70.3]),)"
2245,German Current Assessment_3,XAUUSD,3,0.5633333333333334,1914.0,1975.3,[ 711.2 1202.8],[ 831.7 1143.6],[361.3 774.7],[364.6 670.7],[349.9 739.1],[467.2 776.3],[ 81.8 148.7],[ 54.6 107.8],[ 74.9 136.4],[ 90.4 158.3],"(array([ 98.6, 143.5]),)","(array([ 92.5, 137.9]),)","(array([ 90.5, 172.8]),)","(array([101.8, 142.3]),)","(array([44.2, 99.7]),)","(array([42.5, 70.3]),)"
2246,German Current Assessment_3.5,XAUUSD,2,0.875,2164.5,2212.5,[ 808.8 1355.7],[ 933.2 1279.3],[406.4 879.7],[391.6 681. ],[402.4 835. ],[541.5 907.4],[101.5 180.9],[ 90.3 170. ],[ 96.4 173.4],[117.7 194.9],"(array([120. , 177.9]),)","(array([131.7, 182.9]),)","(array([ 90.5, 172.8]),)","(array([101.8, 142.3]),)","(array([44.2, 99.7]),)","(array([42.5, 70.3]),)"
2247,German Current Assessment_4,XAUUSD,2,0.855,2328.9,2480.6,[ 878.6 1450.3],[1041.1 1439.5],[435.6 940.1],[450.9 743.9],[443.1 888.2],[ 590.2 1007.6],[113.3 202.4],[ 92.3 175.1],[119.5 207.8],[125.2 210.7],"(array([137.4, 200.7]),)","(array([141.2, 199.2]),)","(array([ 91.8, 175. ]),)","(array([101.8, 142.3]),)","(array([ 44.8, 100.9]),)","(array([42.5, 70.3]),)"
2248,German Exports (MoM)_0.5,XAUUSD,2,0.915,915.5,837.2,[316.6 598.9],[347.5 489.7],[152.4 299.7],[171.4 306.1],[164.1 442.8],[176.1 327.7],[10.1 22.2],[10.4 23.7],[11.  22.6],[12.3 22.6],"(array([19.5, 27.6]),)","(array([20.1, 29.1]),)","(array([ 87.3, 167.7]),)","(array([ 87.9, 120.8]),)","(array([ 43.6, 105.1]),)","(array([43. , 74.5]),)"
2249,German Exports (MoM)_1,XAUUSD,3,0.9166666666666666,1150.3,1228.1,[419.9 730.4],[495.5 732.6],[202.6 388.4],[244.7 450.1],[217.3 517.4],[250.8 492. ],[23.  44.8],[34.1 54.5],[24.6 46.3],[23.1 41. ],"(array([33.8, 49.5]),)","(array([32.2, 42.9]),)","(array([ 87.7, 168.2]),)","(array([ 87.9, 120.8]),)","(array([ 43.8, 105.5]),)","(array([43. , 74.5]),)"
2250,German Exports (MoM)_1.5,XAUUSD,2,0.875,1362.8000000000002,1272.4,[499.6 863.2],[520.8 751.6],[239.5 457.3],[240.9 449.9],[260.1 602.4],[279.9 517.3],[34.7 67.2],[41.6 73.2],[36.3 67.3],[28.9 48.3],"(array([48.9, 71.7]),)","(array([44.5, 66.8]),)","(array([ 88.8, 170.3]),)","(array([ 91.6, 125.1]),)","(array([ 44.5, 106.9]),)","(array([43.9, 75.3]),)"
2251,German Exports (MoM)_2,XAUUSD,2,0.885,1496.9,1440.1999999999998,[554.2 942.7],[590.9 849.3],[271.  524.4],[259.4 474.4],[283.2 639.8],[331.4 566.5],[46.6 90. ],[54.  97.5],[45.9 84.8],[55.7 96.3],"(array([62.8, 92.2]),)","(array([62.2, 89.2]),)","(array([ 88.8, 170.8]),)","(array([ 91.6, 125.1]),)","(array([ 44.5, 107.3]),)","(array([43.9, 75.3]),)"
2252,German Exports (MoM)_2.5,XAUUSD,3,0.6166666666666667,1605.5,1674.9,[ 597.3 1008.2],[ 651.7 1023.2],[292.9 564.3],[273.  489.6],[304.4 670.8],[378.7 673.9],[ 62.8 117. ],[ 59.5 111.4],[ 52.9 100.3],[ 60.  106.9],"(array([ 76.4, 111.9]),)","(array([ 72. , 103.6]),)","(array([ 90. , 172.5]),)","(array([ 91.6, 125.1]),)","(array([ 45. , 108.4]),)","(array([43.9, 75.3]),)"
2253,German Exports (MoM)_3,XAUUSD,2,0.85,1710.1999999999998,1752.8000000000002,[ 644.4 1065.8],[ 696.4 1056.4],[318.5 610.4],[298.5 516.1],[325.9 702.6],[398.  697.6],[ 81.6 148. ],[ 78.8 141.8],[ 64. 124.],[ 70.8 129.4],"(array([ 99. , 146.8]),)","(array([ 95.5, 142.7]),)","(array([ 89.5, 172.2]),)","(array([ 91.6, 125.1]),)","(array([ 44.4, 107.8]),)","(array([43.9, 75.3]),)"
2254,German Exports (MoM)_3.5,XAUUSD,2,0.86,1925.4,2051.7,[ 726.  1199.4],[ 815.2 1236.5],[358.3 692.3],[437.4 804. ],[367.6 788.2],[377.8 626.5],[ 97.8 174.7],[ 85.1 151.9],[ 89.9 167.2],[ 89.2 166.5],"(array([117.5, 174.6]),)","(array([133.7, 171. ]),)","(array([ 89.8, 173.5]),)","(array([ 94.3, 129.8]),)","(array([ 44.7, 108.7]),)","(array([47.8, 81.2]),)"
2255,German Exports (MoM)_4,XAUUSD,2,0.835,2382.6,2231.1,[ 864.  1518.6],[ 871.6 1359.5],[430.8 916. ],[447.1 816.6],[433.2 925.2],[424.5 761.1],[116.9 206.2],[ 86.  154.5],[106.6 196.6],[106.2 202.4],"(array([139.2, 209.1]),)","(array([151.5, 197.5]),)","(array([ 90., 174.]),)","(array([ 94.3, 129.8]),)","(array([ 44.9, 109.2]),)","(array([47.8, 81.2]),)"
2256,German Factory Orders (MoM)_0.5,XAUUSD,2,0.85,790.9,1079.2,[295.7 495.2],[420.5 658.7],[152.5 320. ],[141.1 289.5],[143.2 288.7],[279.3 535. ],[10.6 22.2],[ 7.4 19.2],[ 9.  20.6],[15.7 25.6],"(array([18.8, 26.5]),)","(array([18.9, 24.9]),)","(array([ 83.7, 142.6]),)","(array([115.3, 196.3]),)","(array([41.7, 80.7]),)","(array([ 63.6, 128.4]),)"
2257,German Factory Orders (MoM)_1,XAUUSD,2,0.86,1042.3,1256.8000000000002,[394.3 648. ],[513.6 743.2],[200.3 397.9],[185.3 358. ],[194.  379.6],[328.3 589.6],[23.3 44.1],[28.  51.3],[25.1 48.9],[31.8 55.4],"(array([35.4, 50.3]),)","(array([35.8, 49.2]),)","(array([ 84.2, 143.6]),)","(array([113.8, 194.2]),)","(array([42.3, 81.8]),)","(array([ 63.2, 128.1]),)"
2258,German Factory Orders (MoM)_1.5,XAUUSD,3,0.5766666666666667,1312.9,1435.4,[501.4 811.5],[616.8 818.6],[249.5 475.6],[246.  448.8],[251.9 495.2],[370.8 640.1],[39. 72.],[41.1 75.1],[38.4 71.4],[37.9 68.9],"(array([51.5, 74.8]),)","(array([46.8, 71.5]),)","(array([ 84.3, 144.1]),)","(array([121.2, 200.3]),)","(array([42.3, 82.1]),)","(array([ 68.4, 133.2]),)"
2259,German Factory Orders (MoM)_2,XAUUSD,2,0.865,1591.2,1480.3,[596.6 994.6],[646.4 833.9],[294.3 566.9],[271.5 474.6],[302.2 604.3],[374.9 644.7],[56.4 99.7],[ 66.9 109. ],[52.6 95.2],[39.3 72.5],"(array([64.5, 95.8]),)","(array([59.6, 85.4]),)","(array([ 84.6, 144.5]),)","(array([121.2, 200.3]),)","(array([42.5, 82.4]),)","(array([ 68.4, 133.2]),)"
2260,German Factory Orders (MoM)_2.5,XAUUSD,3,0.5733333333333334,1876.4,1824.1,[ 699.  1177.4],[ 798.3 1025.8],[336.9 655.6],[323.7 531. ],[362.1 732.4],[474.6 810.3],[ 70.7 123.8],[ 84.1 141.2],[ 67.2 122.7],[ 69.2 129.3],"(array([ 83.9, 123. ]),)","(array([ 94.5, 136.2]),)","(array([ 85.6, 145.6]),)","(array([130.4, 204. ]),)","(array([43. , 83.1]),)","(array([ 77.1, 140. ]),)"
2261,German Factory Orders (MoM)_3,XAUUSD,2,0.89,2219.7,2022.7,[ 819.9 1399.8],[ 893.4 1129.3],[386.4 759.1],[375.2 616.4],[433.5 887.7],[518.2 901.2],[ 91.7 155.9],[ 96.3 163.4],[ 88.3 154.7],[ 91.4 162.5],"(array([101.6, 147.9]),)","(array([128.9, 159.3]),)","(array([ 86., 146.]),)","(array([130.4, 204. ]),)","(array([43.1, 83.3]),)","(array([ 77.1, 140. ]),)"
2262,German Factory Orders (MoM)_3.5,XAUUSD,2,0.875,2419.5,2469.1000000000004,[ 885.  1534.5],[1071.7 1397.4],[421.  817.1],[550.4 896.9],[464.  990.2],[521.3 900.6],[103.  174.8],[123.3 198.2],[ 99.1 171.7],[ 82.5 157.8],"(array([113.2, 165.9]),)","(array([143.8, 178.2]),)","(array([ 86.4, 146.8]),)","(array([150.3, 217.9]),)","(array([43.5, 83.8]),)","(array([ 93.8, 152. ]),)"
2263,German Factory Orders (MoM)_4,XAUUSD,2,0.895,2603.3,2606.5,[ 952.2 1651.1],[1131.7 1474.8],[453.5 872.4],[581.  937.8],[ 498.7 1068.2],[550.7 921.7],[121.5 201.7],[129.6 211.6],[116.2 201.3],[107.2 194.7],"(array([128.9, 189.5]),)","(array([146. , 200.2]),)","(array([ 86.4, 146.8]),)","(array([150.3, 217.9]),)","(array([43.5, 83.8]),)","(array([ 93.8, 152. ]),)"
2264,German GDP_0.5,XAUUSD,2,0.905,775.1,960.9,[303.5 471.6],[400.  560.9],[147.8 278.7],[141.7 228.4],[155.7 323. ],[258.3 438.4],[10.7 22.4],[ 8.8 20.4],[10.8 22.9],[13.8 23.8],"(array([20.5, 28.3]),)","(array([19. , 26.8]),)","(array([ 89.1, 145.6]),)","(array([102.7, 139.7]),)","(array([44.1, 83.7]),)","(array([51.6, 83.7]),)"
2265,German GDP_1,XAUUSD,2,0.905,1053.3,1155.1999999999998,[403.2 650.1],[497.4 657.8],[208.7 430.3],[194.7 342.9],[194.6 405.4],[302.7 509.7],[23.5 46. ],[19.4 40.2],[19.9 40.4],[24.8 42.1],"(array([33.9, 48.7]),)","(array([31.2, 45.8]),)","(array([ 89.8, 146.6]),)","(array([102.7, 139.7]),)","(array([44.4, 84.3]),)","(array([51.6, 83.7]),)"
2266,German GDP_1.5,XAUUSD,3,0.8666666666666667,1296.8,1494.0,[491.8 805. ],[623. 871.],[256.7 523.2],[197.6 389.7],[235.1 505.2],[425.5 732.6],[37.1 70.6],[28.6 64.5],[30.5 60.5],[43.  72.7],"(array([49.7, 71.7]),)","(array([55.9, 79.8]),)","(array([ 90.1, 147.4]),)","(array([101. , 139.1]),)","(array([44.6, 84.9]),)","(array([51.2, 83.6]),)"
2267,German GDP_2,XAUUSD,2,0.85,1451.3,1594.5,[557.8 893.5],[663.9 930.6],[292.6 578.7],[202.5 401.8],[265.2 553.5],[461.4 795.4],[57.1 99.9],[29.7 67.6],[46.3 88.7],[62.8 99.7],"(array([69.7, 94.9]),)","(array([69.6, 95.4]),)","(array([ 90.1, 147.4]),)","(array([101. , 139.1]),)","(array([44.6, 84.9]),)","(array([51.2, 83.6]),)"
2268,German GDP_2.5,XAUUSD,2,0.89,1597.5,1706.9,[620.4 977.1],[744.  962.9],[312.3 617.7],[213.6 423.4],[308.2 625.5],[530.4 826.8],[ 67.4 119.3],[37.5 89. ],[ 62.9 117.6],[ 83.  132.2],"(array([ 86.2, 119.7]),)","(array([ 97.7, 126. ]),)","(array([ 90. , 147.7]),)","(array([ 93.7, 134.2]),)","(array([44.3, 84.7]),)","(array([45.6, 76.2]),)"
2269,German GDP_3,XAUUSD,2,0.875,1736.8000000000002,1734.6,[ 672.6 1064.2],[759.9 974.7],[345.7 687.3],[229. 461.],[326.8 669.7],[530.9 827.1],[ 81.9 143.8],[ 49.2 111.2],[ 70.9 131.6],[ 85.2 137.3],"(array([ 98.3, 139.3]),)","(array([ 97.2, 130.7]),)","(array([ 90.5, 148.3]),)","(array([ 93.7, 134.2]),)","(array([44.5, 85.1]),)","(array([45.6, 76.2]),)"
2270,German GDP_3.5,XAUUSD,2,0.82,1834.0,1893.5,[ 705.5 1128.5],[ 794.  1099.5],[372.3 742.7],[204.5 418. ],[333.2 700.8],[589.5 936.7],[ 95.6 168.1],[ 60.3 131.8],[ 81.6 151.1],[112.7 177.2],"(array([112.5, 163. ]),)","(array([117.4, 164.7]),)","(array([ 90.7, 149. ]),)","(array([ 90.4, 133.9]),)","(array([44.7, 85.6]),)","(array([44.2, 76. ]),)"
2271,German GDP_4,XAUUSD,2,0.83,1973.1,2248.2,[ 752.7 1220.4],[ 883.  1365.2],[398.4 796. ],[221.6 433.6],[354.3 760.3],[ 661.4 1182.6],[110.  192.1],[ 80.2 163.1],[ 93.3 172.3],[114.  180.5],"(array([124.1, 183.4]),)","(array([128.2, 176.1]),)","(array([ 90.6, 149.2]),)","(array([ 90.4, 133.9]),)","(array([44.1, 84.7]),)","(array([44.2, 76. ]),)"
2272,German GDP (YoY)_0.5,XAUUSD,2,0.9,759.3,960.9,[295.7 463.6],[400.  560.9],[144.8 277.3],[141.7 228.4],[150.9 312.8],[258.3 438.4],[11.3 23.3],[ 8.8 20.4],[11.2 23.3],[13.8 23.8],"(array([20.8, 28.5]),)","(array([19. , 26.8]),)","(array([ 84.3, 140.6]),)","(array([102.7, 139.7]),)","(array([41.1, 79.3]),)","(array([51.6, 83.7]),)"
2273,German GDP (YoY)_1,XAUUSD,2,0.89,1031.2,1155.1999999999998,[390.2 641. ],[497.4 657.8],[206.5 437. ],[194.7 342.9],[183.7 390.7],[302.7 509.7],[23.6 45.9],[19.4 40.2],[19.4 39.9],[24.8 42.1],"(array([33.3, 48.6]),)","(array([31.2, 45.8]),)","(array([ 84.3, 140.6]),)","(array([102.7, 139.7]),)","(array([41.1, 79.3]),)","(array([51.6, 83.7]),)"
2274,German GDP (YoY)_1.5,XAUUSD,3,0.8466666666666667,1217.9,1494.0,[457.  760.9],[623. 871.],[238.3 502.7],[197.6 389.7],[218.6 482.9],[425.5 732.6],[34.3 66.7],[28.6 64.5],[29.9 59.7],[43.  72.7],"(array([47.6, 70. ]),)","(array([55.9, 79.8]),)","(array([ 84.5, 141.4]),)","(array([101. , 139.1]),)","(array([41.3, 79.9]),)","(array([51.2, 83.6]),)"
2275,German GDP (YoY)_2,XAUUSD,2,0.83,1342.3,1594.5,[514.3 828. ],[663.9 930.6],[268.  548.5],[202.5 401.8],[246.3 520.8],[461.4 795.4],[54.4 96.5],[29.7 67.6],[46.7 89.2],[62.8 99.7],"(array([68.8, 93.7]),)","(array([69.6, 95.4]),)","(array([ 84.5, 141.4]),)","(array([101. , 139.1]),)","(array([41.3, 79.9]),)","(array([51.2, 83.6]),)"
2276,German GDP (YoY)_2.5,XAUUSD,2,0.875,1485.5,1706.9,[573.  912.5],[744.  962.9],[284.9 582.5],[213.6 423.4],[288.1 589.3],[530.4 826.8],[ 65.2 117. ],[37.5 89. ],[ 63.4 118.3],[ 83.  132.2],"(array([ 86.2, 118.7]),)","(array([ 97.7, 126. ]),)","(array([ 84.3, 141.6]),)","(array([ 93.7, 134.2]),)","(array([40.8, 79.5]),)","(array([45.6, 76.2]),)"
2277,German GDP (YoY)_3,XAUUSD,2,0.87,1627.4,1734.6,[ 622.3 1005.1],[759.9 974.7],[318.8 658.7],[229. 461.],[303.5 631.4],[530.9 827.1],[ 80.2 142.4],[ 49.2 111.2],[ 72.1 132.9],[ 85.2 137.3],"(array([ 97.9, 137.9]),)","(array([ 97.2, 130.7]),)","(array([ 84.8, 142.2]),)","(array([ 93.7, 134.2]),)","(array([41.1, 79.9]),)","(array([45.6, 76.2]),)"
2278,German GDP (YoY)_3.5,XAUUSD,2,0.81,1739.4,1893.5,[ 660.2 1079.2],[ 794.  1099.5],[340.2 700.7],[204.5 418. ],[320.  686.4],[589.5 936.7],[ 93.3 166.1],[ 60.3 131.8],[ 84.7 154.8],[112.7 177.2],"(array([112.6, 163.9]),)","(array([117.4, 164.7]),)","(array([ 85. , 142.7]),)","(array([ 90.4, 133.9]),)","(array([41.2, 80.2]),)","(array([44.2, 76. ]),)"
2279,German GDP (YoY)_4,XAUUSD,2,0.83,1912.4,2248.2,[ 718.5 1193.9],[ 883.  1365.2],[364.3 758.2],[221.6 433.6],[354.2 773.4],[ 661.4 1182.6],[107.5 190.8],[ 80.2 163.1],[ 99.3 179.7],[114.  180.5],"(array([125.9, 186.1]),)","(array([128.2, 176.1]),)","(array([ 85. , 142.7]),)","(array([ 90.4, 133.9]),)","(array([41.2, 80.2]),)","(array([44.2, 76. ]),)"
2280,German HICP (MoM)_0.5,XAUUSD,2,0.89,955.0,1434.8,[366. 589.],[545.  889.8],[175.1 355.8],[114.3 197.5],[190.9 384. ],[430.7 810.2],[10.1 22. ],[ 4.8 15.5],[11.5 23.6],[18.7 31. ],"(array([19.6, 27.9]),)","(array([24.1, 32.1]),)","(array([105.2, 188. ]),)","(array([133.2, 194.7]),)","(array([48.4, 94.4]),)","(array([ 74.5, 127.8]),)"
2281,German HICP (MoM)_1,XAUUSD,3,0.7433333333333333,1378.9,1951.5,[519.3 859.6],[ 736.1 1215.4],[242.1 483.7],[196.8 344.7],[277.1 579.5],[ 539.3 1048. ],[23.6 45.3],[17.8 39.3],[24.  45.4],[26. 42.],"(array([34. , 49.8]),)","(array([29.8, 43.6]),)","(array([105.7, 188.7]),)","(array([133.2, 194.7]),)","(array([48.7, 94.7]),)","(array([ 74.5, 127.8]),)"
2282,German HICP (MoM)_1.5,XAUUSD,3,0.91,1625.1,2106.3,[ 612.4 1012.7],[ 822.2 1284.1],[286.1 566.8],[255.8 487.5],[326.3 686.9],[ 566.4 1061.6],[36.9 68.5],[35.5 70.2],[36.7 68.4],[47.7 78.4],"(array([47., 70.]),)","(array([53.4, 80.3]),)","(array([106.5, 189.7]),)","(array([133.2, 194.7]),)","(array([49. , 95.3]),)","(array([ 74.5, 127.8]),)"
2283,German HICP (MoM)_2,XAUUSD,3,0.8866666666666667,1978.2,2174.0,[ 709.2 1269. ],[ 865.3 1308.7],[320.5 619.7],[274.5 517.6],[388.7 919.7],[ 590.7 1081.2],[51.5 92.3],[48.6 93.2],[50.2 91.9],[50.6 85.1],"(array([62.9, 93.6]),)","(array([65.8, 97.2]),)","(array([106.4, 189.9]),)","(array([133.2, 194.7]),)","(array([48.9, 95.3]),)","(array([ 74.5, 127.8]),)"
2284,German HICP (MoM)_2.5,XAUUSD,2,0.825,2119.9,2201.8,[ 764.8 1355.1],[ 884.6 1317.2],[346.4 686.2],[279.9 527.1],[418.4 970. ],[ 604.7 1086.8],[ 60.3 109.7],[ 61.3 115.7],[ 61.6 112.6],[51.8 90. ],"(array([ 76.8, 114. ]),)","(array([ 76.5, 112.1]),)","(array([106.8, 190.5]),)","(array([136.9, 196.7]),)","(array([49.1, 95.6]),)","(array([ 78. , 130.9]),)"
2285,German HICP (MoM)_3,XAUUSD,2,0.85,2265.1,2278.9,[ 823.5 1441.6],[ 933.8 1345.1],[375.  755.7],[329.1 568.3],[ 448.5 1014.9],[ 604.7 1086.8],[ 74.3 135.9],[ 84.3 153.9],[ 72.9 134. ],[51.8 90. ],"(array([ 95.2, 140.5]),)","(array([ 84.2, 124.8]),)","(array([106.6, 190.4]),)","(array([136.9, 196.7]),)","(array([48.8, 95.1]),)","(array([ 78. , 130.9]),)"
2286,German HICP (MoM)_3.5,XAUUSD,2,0.885,2450.6,2634.3,[ 899.8 1550.8],[1109.5 1524.8],[409.9 830.2],[449.5 720.8],[ 489.9 1082.3],[ 660.  1174.1],[ 88.9 162.5],[106.  181.6],[ 88.5 160.7],[ 90.5 160.3],"(array([113. , 166.2]),)","(array([106.3, 155. ]),)","(array([107. , 191.3]),)","(array([139.4, 199. ]),)","(array([49.1, 95.7]),)","(array([ 80.1, 132.9]),)"
