index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
3621, Participation Rate _3.5,AUDJPY,2,0.88,1487.1,1229.1999999999998,[582.1 905. ],[539.9 689.3],[307.7 571. ],[282.2 505.7],[274.4 586. ],[257.7 450.8],[ 68.6 130.9],[ 67.6 139.4],[ 85.6 156.5],[112.2 197.9],"(array([ 95.2, 156. ]),)","(array([144.8, 199.6]),)","(array([107.1, 242. ]),)","(array([ 85.8, 157.3]),)","(array([38. , 90.7]),)","(array([22.1, 45.5]),)"
3622, Participation Rate _4,AUDJPY,2,0.88,1521.8,1341.3,[597.3 924.5],[583.8 757.5],[312.2 580.3],[288.3 515. ],[285.1 604.2],[295.5 544.7],[ 73.8 143.6],[ 69.  143.6],[ 93.3 173.2],[129.2 230. ],"(array([107.5, 176.9]),)","(array([163.2, 227.1]),)","(array([107.1, 242. ]),)","(array([ 85.8, 157.3]),)","(array([38. , 90.7]),)","(array([22.1, 45.5]),)"
3623, Plant/Machinery Capital Expenditure (QoQ)_0.5,AUDJPY,2,0.94,554.2,463.8,[214.1 340.1],[178.1 285.7],[ 93.  191.2],[ 70.7 151.1],[121.2 243.7],[107.3 229.2],[ 9.7 21.6],[11.  20.9],[12.5 25.2],[15.3 29.2],"(array([18.6, 27.6]),)","(array([21.3, 28.9]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3624, Plant/Machinery Capital Expenditure (QoQ)_1,AUDJPY,2,0.825,666.2,555.3,[268.2 398. ],[218.7 336.6],[119.6 244.9],[ 84.7 184. ],[148.6 284.9],[133.9 267.7],[17.5 38.4],[14.2 28.4],[28.9 50.6],[30.3 49.9],"(array([35.7, 51.4]),)","(array([33.3, 42.9]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3625, Plant/Machinery Capital Expenditure (QoQ)_1.5,AUDJPY,3,0.5566666666666666,921.8,665.0999999999999,[368.2 553.6],[255.2 409.9],[159.6 330.5],[ 93.8 190.1],[208.6 359.2],[161.4 290.1],[30.  61.4],[26.9 55.3],[47.1 77.1],[50.7 78.7],"(array([45.1, 67.7]),)","(array([46.6, 65.4]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3626, Plant/Machinery Capital Expenditure (QoQ)_2,AUDJPY,3,0.9066666666666666,985.5,704.0999999999999,[394.1 591.4],[275.7 428.4],[173.5 353.5],[ 99.4 198.8],[220.6 373.7],[176.3 312.5],[42.5 83.9],[33.6 70.2],[52.5 88.3],[ 62.7 100.9],"(array([54.1, 83.1]),)","(array([56.9, 90.9]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3627, Plant/Machinery Capital Expenditure (QoQ)_2.5,AUDJPY,2,0.895,1003.5,744.0,[401.1 602.4],[290.2 453.8],[174.2 354.1],[ 99.4 198.8],[226.9 384.9],[190.7 341.7],[46.5 90.9],[33.6 70.2],[ 60.  104.1],[ 80.8 128.6],"(array([59.6, 94.1]),)","(array([ 66.4, 107.1]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3628, Plant/Machinery Capital Expenditure (QoQ)_3,AUDJPY,2,0.86,1018.8,778.6,[407.7 611.1],[304.5 474.1],[176.5 360.4],[ 99.4 198.8],[231.2 391. ],[205.1 364.8],[47.8 94.7],[33.6 70.2],[ 62.8 112.3],[ 90.2 149.4],"(array([ 63.6, 103. ]),)","(array([ 75.7, 126. ]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3629, Plant/Machinery Capital Expenditure (QoQ)_3.5,AUDJPY,2,0.855,1047.6999999999998,879.3,[420.4 627.3],[338.9 540.4],[178.9 362.6],[ 99.4 198.8],[241.5 410.6],[239.5 431. ],[ 54.8 113.2],[33.6 70.2],[ 72.  131.3],[120.9 189.7],"(array([ 79.9, 129.9]),)","(array([106.5, 166. ]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3630, Plant/Machinery Capital Expenditure (QoQ)_4,AUDJPY,2,0.795,1082.8,998.8,[431.8 651. ],[373.7 625.1],[179.8 363.3],[ 99.4 198.8],[251.9 441. ],[274.2 518.7],[ 57.2 121.7],[33.6 70.2],[ 74.1 138.4],[128.  205.8],"(array([ 84.4, 142.3]),)","(array([113.6, 181.7]),)","(array([ 66.3, 134.2]),)","(array([47.3, 79.6]),)","(array([22.1, 40.6]),)","(array([29.9, 56. ]),)"
3631, Private House Approvals _0.5,AUDJPY,5,0.758,438.4,494.4,[169.  269.4],[197.6 296.8],[ 87.1 167.5],[124.8 221.1],[ 81.9 174.9],[ 72.7 140.3],[12.1 23.9],[13.1 24. ],[11.  24.1],[ 8.1 21.3],"(array([21. , 29.2]),)","(array([20. , 27.3]),)","(array([57. , 97.9]),)","(array([64.4, 92.5]),)","(array([25.5, 47.7]),)","(array([25.6, 39.2]),)"
3632, Private House Approvals _1,AUDJPY,2,0.88,610.7,673.2,[237.9 372.8],[282.2 391. ],[122.  227.3],[166.2 276.2],[115.9 244. ],[116.1 228.7],[26.5 49.6],[23.9 46. ],[26.1 48.4],[16.3 40.8],"(array([34.7, 50.1]),)","(array([39.1, 55.3]),)","(array([56.8, 98.1]),)","(array([64.4, 92.5]),)","(array([25.1, 47.2]),)","(array([25.6, 39.2]),)"
3633, Private House Approvals _1.5,AUDJPY,3,0.9066666666666666,799.1,828.6,[310.8 488.3],[343.8 484.8],[159.8 300.9],[184.2 282.1],[150.9 322.7],[159.7 328.6],[42.6 75.6],[37.7 66. ],[38.6 69. ],[34.2 69.7],"(array([49.5, 72.5]),)","(array([50.8, 69.5]),)","(array([56.2, 97. ]),)","(array([64.4, 92.5]),)","(array([24.8, 46.9]),)","(array([25.6, 39.2]),)"
3634, Private House Approvals _2,AUDJPY,3,0.9166666666666666,858.4000000000001,866.7,[336.8 521.6],[366.6 500.1],[174.2 330.2],[192.2 288.9],[162.5 335.1],[174.3 340.3],[52.6 93.4],[45.2 83.2],[48.4 87.3],[44.2 87.5],"(array([62.2, 92. ]),)","(array([68.4, 94.3]),)","(array([55.8, 96.5]),)","(array([64.4, 92.5]),)","(array([24.4, 46.3]),)","(array([25.6, 39.2]),)"
3635, Private House Approvals _2.5,AUDJPY,4,0.685,906.8,898.3,[358.6 548.2],[381.8 516.5],[187.2 350.9],[195.4 292. ],[171.4 351.4],[186.4 358.2],[ 62.  110.8],[ 55.9 107.7],[53.8 99.7],[ 53.5 105.3],"(array([ 74.1, 110.9]),)","(array([ 80.4, 117.8]),)","(array([55.1, 95.2]),)","(array([64.4, 92.5]),)","(array([23.7, 44. ]),)","(array([25.6, 39.2]),)"
3636, Private House Approvals _3,AUDJPY,4,0.69,966.3,969.4,[382.8 583.5],[409.9 559.5],[200.  370.9],[204.2 305.4],[182.8 375.7],[205.7 394.9],[ 79.2 140.8],[ 73.5 136.3],[ 60.5 115.7],[ 59.4 120.1],"(array([ 87.6, 133.5]),)","(array([ 86.2, 128.2]),)","(array([54.9, 95.3]),)","(array([64.4, 92.5]),)","(array([23.5, 43.9]),)","(array([25.6, 39.2]),)"
3637, Private House Approvals _3.5,AUDJPY,2,0.865,1090.2,978.3,[415.1 675.1],[420.4 557.9],[215.1 401.5],[213.3 304.2],[200.  446.5],[207.1 395.7],[ 97.2 169.3],[ 76.2 144. ],[ 75.3 143.6],[ 79.2 152.4],"(array([107.6, 161.7]),)","(array([103.6, 148.3]),)","(array([55. , 96.1]),)","(array([64.4, 92.5]),)","(array([23.5, 44.2]),)","(array([25.6, 39.2]),)"
3638, Private House Approvals _4,AUDJPY,2,0.84,1127.2,1010.1,[430.6 696.6],[442.1 568. ],[225.8 416.6],[235.  344.8],[204.8 460.2],[207.1 395.7],[109.7 192.7],[101.1 192.1],[ 80.2 156. ],[ 79.2 152.4],"(array([123.2, 186.9]),)","(array([128.4, 193.8]),)","(array([55. , 96.1]),)","(array([64.4, 92.5]),)","(array([23.5, 44.2]),)","(array([25.6, 39.2]),)"
3639, Private New Capital Expenditure (QoQ)_0.5,AUDJPY,2,0.935,605.2,463.8,[233.7 371.5],[178.1 285.7],[109.7 217.8],[ 70.7 151.1],[124.1 245.7],[107.3 229.2],[10.9 23.3],[11.  20.9],[11.7 24.5],[15.3 29.2],"(array([19.7, 28.8]),)","(array([21.3, 28.9]),)","(array([ 67.3, 129.8]),)","(array([47.3, 79.6]),)","(array([22.9, 40.6]),)","(array([29.9, 56. ]),)"
3640, Private New Capital Expenditure (QoQ)_1,AUDJPY,2,0.855,784.1,555.3,[304.1 480. ],[218.7 336.6],[150.7 306.7],[ 84.7 184. ],[153.5 302.6],[133.9 267.7],[20.1 41.6],[14.2 28.4],[26.3 49.1],[30.3 49.9],"(array([37.4, 52.4]),)","(array([33.3, 42.9]),)","(array([ 67.4, 130.6]),)","(array([47.3, 79.6]),)","(array([23. , 40.8]),)","(array([29.9, 56. ]),)"
3641, Private New Capital Expenditure (QoQ)_1.5,AUDJPY,4,0.68,1023.4,665.0999999999999,[404.2 619.2],[255.2 409.9],[192.6 389.2],[ 93.8 190.1],[211.6 377.7],[161.4 290.1],[32.4 63.8],[26.9 55.3],[44.8 77.4],[50.7 78.7],"(array([48.3, 71.6]),)","(array([46.6, 65.4]),)","(array([ 67.4, 130.6]),)","(array([47.3, 79.6]),)","(array([23. , 40.8]),)","(array([29.9, 56. ]),)"
3642, Private New Capital Expenditure (QoQ)_2,AUDJPY,3,0.9066666666666666,1068.2,704.0999999999999,[423.6 644.6],[275.7 428.4],[192.8 386.4],[ 99.4 198.8],[230.8 397.5],[176.3 312.5],[43.  83.8],[33.6 70.2],[51.3 88.5],[ 62.7 100.9],"(array([56.7, 85.5]),)","(array([56.9, 90.9]),)","(array([ 68.4, 132.7]),)","(array([47.3, 79.6]),)","(array([22.9, 40.8]),)","(array([29.9, 56. ]),)"
3643, Private New Capital Expenditure (QoQ)_2.5,AUDJPY,2,0.885,1079.1,744.0,[428.3 650.8],[290.2 453.8],[193.7 392.1],[ 99.4 198.8],[234.6 394.7],[190.7 341.7],[46.  89.7],[33.6 70.2],[ 61.  106.1],[ 80.8 128.6],"(array([61.5, 96.6]),)","(array([ 66.4, 107.1]),)","(array([ 67.8, 133.8]),)","(array([47.3, 79.6]),)","(array([22.6, 40.6]),)","(array([29.9, 56. ]),)"
3644, Private New Capital Expenditure (QoQ)_3,AUDJPY,2,0.845,1082.3,778.6,[429.3 653. ],[304.5 474.1],[197.6 401.2],[ 99.4 198.8],[231.7 388.7],[205.1 364.8],[48.3 94.4],[33.6 70.2],[ 62.  111.4],[ 90.2 149.4],"(array([ 63.6, 102.2]),)","(array([ 75.7, 126. ]),)","(array([ 66.8, 133.3]),)","(array([47.3, 79.6]),)","(array([22.5, 40.6]),)","(array([29.9, 56. ]),)"
3645, Private New Capital Expenditure (QoQ)_3.5,AUDJPY,2,0.845,1108.3,879.3,[441.4 666.9],[338.9 540.4],[199.9 403.1],[ 99.4 198.8],[241.5 407.5],[239.5 431. ],[ 55.  112.2],[33.6 70.2],[ 70.7 129.8],[120.9 189.7],"(array([ 79.1, 128.1]),)","(array([106.5, 166. ]),)","(array([ 66.8, 133.3]),)","(array([47.3, 79.6]),)","(array([22.5, 40.6]),)","(array([29.9, 56. ]),)"
3646, Private New Capital Expenditure (QoQ)_4,AUDJPY,2,0.805,1122.7,998.8,[445.1 677.6],[373.7 625.1],[195.4 401.8],[ 99.4 198.8],[249.7 436.9],[274.2 518.7],[ 61.6 131.1],[33.6 70.2],[ 74.5 138.1],[128.  205.8],"(array([ 85.9, 143.9]),)","(array([113.6, 181.7]),)","(array([ 67.1, 134.3]),)","(array([47.3, 79.6]),)","(array([22.3, 40.6]),)","(array([29.9, 56. ]),)"
3647, Private Sector Credit (MoM)_0.5,AUDJPY,4,0.705,450.3,581.3,[177.3 273. ],[245.3 336. ],[ 84.2 158.8],[108.9 197. ],[ 93.1 182.7],[136.4 228.9],[13.8 26.4],[12.6 24.9],[12.4 25.1],[11.4 23.4],"(array([19.9, 29.2]),)","(array([17. , 26.3]),)","(array([52.6, 92. ]),)","(array([59.2, 85.7]),)","(array([26.1, 52.6]),)","(array([24.4, 42. ]),)"
3648, Private Sector Credit (MoM)_1,AUDJPY,4,0.41,572.3,648.1,[232.7 339.6],[278.5 369.6],[107.8 200.4],[108.9 197. ],[124.9 224.8],[169.6 273.7],[24.2 44.6],[12.6 24.9],[27.9 49.8],[31.9 53.3],"(array([32.9, 47.4]),)","(array([30.3, 45.2]),)","(array([52.4, 91.8]),)","(array([59.2, 85.7]),)","(array([26.2, 53. ]),)","(array([24.4, 42. ]),)"
3649, Private Sector Credit (MoM)_1.5,AUDJPY,4,0.4225,739.8,693.2,[296.5 443.3],[304.5 388.7],[140.9 259.8],[126.3 220.5],[155.6 280.5],[178.2 275.3],[40.8 72.9],[33.  66.9],[40.3 70.6],[38.4 66.2],"(array([47.3, 69.6]),)","(array([39.6, 66.3]),)","(array([52.2, 91.7]),)","(array([59.2, 85.7]),)","(array([25.9, 52.6]),)","(array([24.4, 42. ]),)"
3650, Private Sector Credit (MoM)_2,AUDJPY,4,0.4375,830.9000000000001,920.3,[331.8 499.1],[382.9 537.4],[153.5 284.9],[161.  296.1],[178.3 318.2],[221.9 330.6],[47.7 86.9],[39.4 83.7],[56.2 97.1],[ 66.6 108.2],"(array([62.1, 92.2]),)","(array([65. , 99.9]),)","(array([52.4, 92.4]),)","(array([59.2, 85.7]),)","(array([25.9, 52.9]),)","(array([24.4, 42. ]),)"
3651, Private Sector Credit (MoM)_2.5,AUDJPY,2,0.905,911.9,958.7,[363.8 548.1],[407.2 551.5],[165.5 310.3],[170.4 309.8],[198.3 344.7],[236.7 348.5],[ 58.7 107.9],[ 50.5 104.5],[ 70.8 121. ],[ 89.3 143.1],"(array([ 77.7, 115.5]),)","(array([ 90. , 127.2]),)","(array([52.1, 92.5]),)","(array([59.2, 85.7]),)","(array([25.4, 52.5]),)","(array([24.4, 42. ]),)"
3652, Private Sector Credit (MoM)_3,AUDJPY,2,0.89,980.3,1144.6,[391.5 588.8],[478.6 666. ],[178.7 337.3],[193.2 352.2],[212.7 377. ],[285.4 449.8],[ 70.6 132.2],[ 76.6 142. ],[ 78.7 136.9],[105.3 172.9],"(array([ 92.4, 137.8]),)","(array([110.9, 158.5]),)","(array([49.4, 83.9]),)","(array([59.2, 85.7]),)","(array([23.1, 44. ]),)","(array([24.4, 42. ]),)"
3653, Private Sector Credit (MoM)_3.5,AUDJPY,2,0.895,1141.1,1269.8,[426.1 715. ],[526.5 743.3],[204.5 443.6],[204.4 366.8],[221.6 412. ],[322.1 552.7],[ 81.4 153.2],[ 82.2 155.3],[ 85.5 152.5],[115.5 193.8],"(array([102.2, 153.4]),)","(array([126.7, 182.7]),)","(array([48.1, 81.4]),)","(array([59.2, 85.7]),)","(array([22.1, 41.9]),)","(array([24.4, 42. ]),)"
3654, Private Sector Credit (MoM)_4,AUDJPY,2,0.875,1173.6,1300.0,[440.4 733.2],[544.7 755.3],[205.2 444.7],[204.6 367.1],[235.1 436.6],[340.1 569. ],[ 87.9 168.6],[ 82.5 156.3],[ 97. 174.],[129.8 219.2],"(array([115., 175.]),)","(array([141.3, 203. ]),)","(array([48. , 81.3]),)","(array([59.2, 85.7]),)","(array([22.2, 42.1]),)","(array([24.4, 42. ]),)"
3655, RBA Assist Gov Bullock Speaks _0.5,AUDJPY,3,0.53,421.3,464.9,[147.4 273.9],[168.2 296.7],[ 87.7 212.9],[ 95.9 215.5],[59.7 95.5],[ 72.2 113.4],[13.6 24.3],[15.3 27.5],[ 9.6 21.9],[10.2 23.2],"(array([18.8, 28.1]),)","(array([22.2, 31.7]),)","(array([41.5, 67.3]),)","(array([48.7, 75. ]),)","(array([18.1, 36.8]),)","(array([23.1, 44.2]),)"
3656, RBA Assist Gov Bullock Speaks _1,AUDJPY,2,0.805,523.7,543.9,[191.8 331.9],[211.  332.9],[109.3 251.4],[103.6 221. ],[ 82.5 140.7],[107.4 181.5],[30.4 49.8],[25.1 43.2],[22.8 45.4],[24.3 46.9],"(array([33.5, 50.9]),)","(array([32.1, 48.8]),)","(array([41.5, 67.3]),)","(array([48.7, 75. ]),)","(array([18.1, 36.8]),)","(array([23.1, 44.2]),)"
3657, RBA Assist Gov Bullock Speaks _1.5,AUDJPY,2,0.935,626.3,684.7,[239.6 386.7],[277.7 407. ],[135.4 283.8],[131.8 258.8],[104.2 196.2],[145.9 268.1],[43.9 74. ],[36.8 68.3],[35.9 70.5],[44.7 80.1],"(array([51.3, 73.1]),)","(array([48.7, 68.3]),)","(array([41.5, 67.3]),)","(array([48.7, 75. ]),)","(array([18.1, 36.8]),)","(array([23.1, 44.2]),)"
3658, RBA Assist Gov Bullock Speaks _2,AUDJPY,3,0.9766666666666668,704.7,771.5999999999999,[279.8 424.9],[323.2 448.4],[146.7 293.9],[141.9 270.4],[133.1 253. ],[181.2 321.6],[ 58.2 100.5],[53.  97.1],[ 52.8 100.6],[ 60.4 108.8],"(array([ 72.8, 103.3]),)","(array([ 76.7, 107.6]),)","(array([41.5, 67.3]),)","(array([48.7, 75. ]),)","(array([18.1, 36.8]),)","(array([23.1, 44.2]),)"
3659, RBA Assist Gov Bullock Speaks _2.5,AUDJPY,2,0.935,779.1,826.7,[315.  464.1],[350.2 476.5],[156.5 305.7],[145.3 278.9],[158.4 293.5],[204.9 356. ],[ 65.6 115.9],[ 55.6 103.8],[ 67.7 125.4],[ 67.6 124.2],"(array([ 86.9, 122.3]),)","(array([ 86.5, 117.9]),)","(array([41.5, 67.3]),)","(array([48.7, 75. ]),)","(array([18.1, 36.8]),)","(array([23.1, 44.2]),)"
3660, RBA Assist Gov Bullock Speaks _3,AUDJPY,2,0.935,841.7,891.0999999999999,[346.1 495.6],[379.7 511.4],[173.  336.2],[168.3 337.9],[173.2 316.9],[211.4 359.9],[ 79.6 144.7],[ 62.9 123.3],[ 85.7 153. ],[ 85.7 151.5],"(array([ 99. , 149.1]),)","(array([104., 148.]),)","(array([41.9, 68. ]),)","(array([48.7, 75. ]),)","(array([18.5, 37.4]),)","(array([23.1, 44.2]),)"
3661, RBA Assist Gov Bullock Speaks _3.5,AUDJPY,2,0.93,874.5999999999999,922.2,[365.2 509.4],[401.1 521.1],[173.1 336.4],[168.3 337.9],[192.1 338.7],[232.7 377.8],[ 80.6 147.2],[ 62.9 123.3],[110.  188.2],[119.3 199.9],"(array([106.1, 160.1]),)","(array([119.6, 166.2]),)","(array([41.9, 68. ]),)","(array([48.7, 75. ]),)","(array([18.5, 37.4]),)","(array([23.1, 44.2]),)"
3662, RBA Assist Gov Bullock Speaks _4,AUDJPY,2,0.92,936.1,953.7,[393.1 543. ],[415.3 538.4],[187.  367.2],[172.8 344.8],[206.1 360. ],[242.5 393.6],[ 92.2 175. ],[ 77.1 158.2],[120.6 210.8],[115.5 200.6],"(array([126.9, 193.1]),)","(array([134.6, 189. ]),)","(array([42. , 68.6]),)","(array([48.7, 75. ]),)","(array([18.9, 38. ]),)","(array([24.5, 45. ]),)"
3663, RBA Assist Gov Debelle Speaks _0.5,AUDJPY,3,0.5566666666666666,378.3,387.3,[140.6 237.7],[156.1 231.2],[ 65.9 128.8],[50.2 90.6],[ 74.7 166.1],[105.9 183.3],[11.1 22.9],[ 9.8 20. ],[11.8 23.4],[13.6 24.3],"(array([17.9, 27.2]),)","(array([15.9, 24.4]),)","(array([45.6, 85.4]),)","(array([33.3, 44.9]),)","(array([23.3, 48.6]),)","(array([17.9, 28.8]),)"
3664, RBA Assist Gov Debelle Speaks _1,AUDJPY,2,0.895,491.1,460.8,[189.5 301.6],[191.8 269. ],[ 84.8 162.3],[ 59.2 107. ],[104.8 213. ],[132.7 211. ],[24.9 46.7],[27.9 51.2],[25.7 48. ],[31.4 54.1],"(array([35.8, 51.6]),)","(array([42.5, 56.1]),)","(array([45.9, 86.1]),)","(array([33.3, 44.9]),)","(array([23.3, 48.8]),)","(array([17.9, 28.8]),)"
3665, RBA Assist Gov Debelle Speaks _1.5,AUDJPY,3,0.9566666666666668,596.4000000000001,633.0,[230.3 366.1],[254. 379.],[ 97.6 186.5],[ 93.3 178.5],[132.7 260.9],[160.7 265.6],[32.8 63.4],[41.2 74.2],[42.4 75.8],[49.4 81.2],"(array([51.9, 74. ]),)","(array([55.7, 75.8]),)","(array([45.9, 86.1]),)","(array([33.3, 44.9]),)","(array([23.3, 48.8]),)","(array([17.9, 28.8]),)"
3666, RBA Assist Gov Debelle Speaks _2,AUDJPY,2,0.94,699.4000000000001,771.5,[271.3 428.1],[310.6 460.9],[116.6 239.6],[131.1 276.7],[154.8 294.8],[179.5 276.4],[42.3 84.8],[46.4 87.7],[51.5 94.1],[ 60.7 102.4],"(array([68. , 98.9]),)","(array([72.2, 93.9]),)","(array([46. , 86.4]),)","(array([33.3, 44.9]),)","(array([23.3, 48.9]),)","(array([17.9, 28.8]),)"
3667, RBA Assist Gov Debelle Speaks _2.5,AUDJPY,2,0.92,799.9000000000001,874.1,[308.3 491.6],[354.1 520. ],[135.1 295.7],[149.3 328. ],[173.3 318. ],[204.7 306.4],[ 54.8 107.4],[ 50.2 103.9],[ 70.  123.7],[ 76.  122.5],"(array([ 85.5, 122.7]),)","(array([ 89. , 120.6]),)","(array([46.7, 87.4]),)","(array([34.8, 46.6]),)","(array([23.5, 49.4]),)","(array([18.7, 30.1]),)"
3668, RBA Assist Gov Debelle Speaks _3,AUDJPY,3,0.9566666666666668,905.4,915.4,[344.7 560.7],[373.  542.4],[146.  312.3],[153.1 336.8],[198.8 383.4],[219.9 336.8],[ 63.3 127. ],[ 50.7 105.5],[ 85.4 150.8],[ 89.1 147.7],"(array([106.7, 151.9]),)","(array([102.7, 138.7]),)","(array([46.7, 87.4]),)","(array([34.8, 46.6]),)","(array([23.5, 49.4]),)","(array([18.7, 30.1]),)"
3669, RBA Assist Gov Debelle Speaks _3.5,AUDJPY,3,0.5833333333333334,1068.9,1149.4,[393.8 675.1],[449.9 699.5],[172.1 399.7],[153.1 336.8],[221.7 450.6],[296.8 556.2],[ 81.4 157.2],[ 50.7 105.5],[ 98.4 170.7],[119.9 192.3],"(array([114.9, 166.5]),)","(array([127.5, 169.9]),)","(array([46.7, 87.4]),)","(array([34.8, 46.6]),)","(array([23.5, 49.4]),)","(array([18.7, 30.1]),)"
3670, RBA Assist Gov Debelle Speaks _4,AUDJPY,3,0.6,1129.3000000000002,1164.4,[418.1 711.2],[454.7 709.7],[184.3 422.8],[155.2 337.7],[233.7 478.1],[299.4 566.1],[ 96.4 184.9],[ 70.9 143.8],[109.1 189.2],[122.6 198.6],"(array([132.6, 188.7]),)","(array([138., 180.]),)","(array([46.7, 87.4]),)","(array([34.8, 46.6]),)","(array([23.5, 49.4]),)","(array([18.7, 30.1]),)"
3671, RBA Assist Gov Ellis Speaks _0.5,AUDJPY,2,0.885,275.0,289.1,[109. 166.],[114.7 174.4],[ 63. 115.],[ 58.  111.4],[46.  78.5],[56.7 89.8],[11.5 21.7],[10.2 20.6],[ 9.4 18.4],[ 9.7 17.9],"(array([16.6, 22.5]),)","(array([15.5, 21.9]),)","(array([31.9, 54.5]),)","(array([32.9, 59.2]),)","(array([18.8, 37.2]),)","(array([18.7, 40.2]),)"
3672, RBA Assist Gov Ellis Speaks _1,AUDJPY,2,1.0,400.8,421.1,[163.2 237.6],[169.6 251.5],[ 84.  163.2],[ 79.9 162.3],[ 79.2 135.6],[ 89.7 148.8],[25.4 48.2],[25.8 49.2],[28.9 53.2],[30.2 54.4],"(array([42.7, 55.3]),)","(array([44.9, 56.5]),)","(array([32.1, 55.4]),)","(array([32.9, 59.2]),)","(array([18.9, 37.8]),)","(array([18.7, 40.2]),)"
3673, RBA Assist Gov Ellis Speaks _1.5,AUDJPY,2,0.815,461.8,491.4,[188.8 273. ],[200.2 291.2],[ 92.9 181.4],[ 89.8 182.1],[ 95.9 176.8],[110.4 196.8],[30.9 61.1],[31.3 61.6],[33.7 63.8],[34.7 64.8],"(array([53. , 74.8]),)","(array([54.9, 75.8]),)","(array([32.1, 55.4]),)","(array([32.9, 59.2]),)","(array([18.9, 37.8]),)","(array([18.7, 40.2]),)"
3674, RBA Assist Gov Ellis Speaks _2,AUDJPY,2,0.95,535.5,557.2,[215.7 319.8],[219.8 337.4],[117.7 229.2],[106.5 230.2],[ 98.1 183. ],[113.3 204.2],[51.7 97.8],[42.6 87.7],[37.  71.4],[39.2 74.7],"(array([65.1, 94.7]),)","(array([70.6, 99.1]),)","(array([32.1, 55.4]),)","(array([32.9, 59.2]),)","(array([18.9, 37.8]),)","(array([18.7, 40.2]),)"
3675, RBA Assist Gov Ellis Speaks _2.5,AUDJPY,2,1.0,686.0999999999999,745.0,[269.4 416.7],[291. 454.],[156.6 315.6],[157.9 339.4],[112.9 218.5],[133.1 246.2],[ 79.  138.6],[ 67.8 131.6],[ 49.5 101.5],[ 55.8 111.9],"(array([ 94.1, 139.5]),)","(array([ 98.2, 142.9]),)","(array([32.1, 55.4]),)","(array([32.9, 59.2]),)","(array([18.9, 37.8]),)","(array([18.7, 40.2]),)"
3676, RBA Assist Gov Ellis Speaks _3,AUDJPY,2,0.955,741.9000000000001,800.5,[292.1 449.8],[312.6 487.9],[168.2 336.2],[167.1 358. ],[123.9 249.4],[145.5 281.2],[102.  170.3],[ 96.  171.4],[ 59.4 124.8],[ 59.8 122.6],"(array([117.4, 166.2]),)","(array([122.7, 170.6]),)","(array([32.1, 55.4]),)","(array([32.9, 59.2]),)","(array([18.9, 37.8]),)","(array([18.7, 40.2]),)"
3677, RBA Assist Gov Ellis Speaks _3.5,AUDJPY,2,0.955,813.9,843.1,[327.7 486.2],[332.1 511. ],[187.2 360.6],[173.5 365.6],[140.4 284.8],[158.6 312.8],[128.3 205.6],[113.7 194.1],[ 66.6 143.5],[ 67.1 141.5],"(array([150.9, 194.7]),)","(array([147.6, 193.6]),)","(array([32.1, 55.4]),)","(array([32.9, 59.2]),)","(array([18.9, 37.8]),)","(array([18.7, 40.2]),)"
3678, RBA Assist Gov Ellis Speaks _4,AUDJPY,2,0.955,852.0,856.1,[346.1 505.9],[340.6 515.5],[196.8 370.2],[182.  375.3],[149.3 303.5],[158.6 312.8],[144.5 234.3],[133.4 230.8],[ 67.3 145.5],[ 67.1 141.5],"(array([167.8, 211.1]),)","(array([167.3, 214.3]),)","(array([32.1, 55.4]),)","(array([32.9, 59.2]),)","(array([18.9, 37.8]),)","(array([18.7, 40.2]),)"
3679, RBA Assist Gov Kent Speaks _0.5,AUDJPY,2,0.915,287.1,264.7,[110.7 176.4],[ 98.2 166.5],[ 59.1 120.3],[ 56.3 116.1],[ 51.6 102.9],[41.9 98.9],[11.6 22.9],[15.7 26.3],[10.9 23.9],[ 3.7 13.1],"(array([19.3, 28.2]),)","(array([18.2, 27. ]),)","(array([28.2, 44.2]),)","(array([29.2, 48. ]),)","(array([13.5, 22.8]),)","(array([14.8, 24.6]),)"
